Time(s),Pitch_Normalized,Delta_Pitch_Smoothed,Label
0.04,0.556054836689043,-0.08587243247574179,0
0.09,0.43983347598212674,-0.0884821495124631,0
0.141,0.3275450403529163,-0.09364464854971086,0
0.191,0.22387394957993934,-0.10325765679407262,0
0.241,0.12669267431033404,-0.1181402269635533,0
0.291,0.025161939614264384,-0.13785454264121882,0
0.341,-0.09945770315893299,-0.17678746574445653,0
0.391,-0.27000641766353795,-0.2092071230063084,0
0.44,-0.5072072059829367,-0.24295952939600768,0
0.49,-0.8224905897231451,-0.2728658217022968,0
0.54,-1.2118198207555224,-0.2923494953651854,0
0.59,-1.6522377540809572,-0.2943801125088683,0
0.64,-2.1020502536071604,-0.2730503152338727,0
0.69,-2.5047842674430285,-0.2256380483955624,0
0.74,-2.79680227934152,-0.1545837000765573,0
0.79,-2.9186391854744187,-0.06841620267947804,0
0.84,-2.82996085549766,0.019293463348228103,0
0.89,-2.526386901619162,0.09313063429875115,0
0.94,-2.0530442067485097,0.14019195224739178,0
0.99,-1.5066526165179255,0.15375689181522886,0
1.039,-1.0188851872732414,0.13462976335382565,0
1.089,-0.7209314110934457,0.08976150250165915,0
1.139,-0.7001307311332425,0.029290451858722123,0
1.189,-0.9672153492907398,-0.036130466486172,0
1.239,-1.4505046458032638,-0.09648079922562118,0
1.289,-2.021024160457827,-0.14224724573810618,0
1.339,-2.537056336910439,-0.1644135271579117,0
1.389,-2.887691566480882,-0.15579128703895861,0
1.439,-3.0178521990047216,-0.11359941485684288,0
1.489,-2.9291250738989874,-0.04180442315956867,0
1.538,-2.6630204588523583,0.048596791235857494,0
1.587,-2.278844281483032,0.14213873809605815,0
1.637,-1.8361248797016714,0.22341775431085012,0
1.687,-1.3852595808864265,0.28156696843199996,0
1.737,-0.9645367334446888,0.31273868819574774,0
1.787,-0.5996367794972457,0.3198256694764424,0
1.837,-0.3028787938019377,0.31006456595125514,0
1.887,-0.07202188216088246,0.2919513396635608,0
1.937,0.1095346829527557,0.27275166964893033,0
1.987,0.26913162086543707,0.25715995449075424,0
2.037,0.43762520066019306,0.24697379381576923,0
2.087,0.6406691151525763,0.24139361872684476,0
2.137,0.8913918167876318,0.23767390126332372,0
2.187,1.1863399640211156,0.23205693744316278,0
2.236,1.5052012047130034,0.22097458567109668,0
2.286,1.8142994077712018,0.202331913251723,0
2.336,2.0738602188312996,0.17642607122740656,0
2.386,2.2485474922707454,0.1460061420471675,0
2.436,2.3192805396637226,0.11533867618132802,0
2.486,2.292450753382667,0.08872281279995634,0
2.536,2.2018859129342587,0.0692384260455114,0
