Time(s),Pitch_Normalized,Delta_Pitch_Smoothed,Label
0.003,-0.3449247963135491,0.03534051967995424,0
0.053,-0.3589840176475718,0.056751978137612014,0
0.103,-0.34601184413573094,0.07496731452197025,0
0.153,-0.28514880788179653,0.08660309903248375,0
0.203,-0.1682221979137779,0.09005481819773643,0
0.253,-0.0044129274878770275,0.08593144189411817,0
0.303,0.17984640534024265,0.08439222821136667,0
0.353,0.34789999594632093,0.08039509510570894,0
0.403,0.4655685674660788,0.0734559634588848,0
0.453,0.5143896226276325,0.06488895866346098,0
0.503,0.4989974858001176,0.056078204129460116,0
0.552,0.44496693340951765,0.04858672289089157,0
0.603,0.38854779045311716,0.044346599211061745,0
0.653,0.3637407787528133,0.04546143899601418,0
0.701,0.3925598433808233,0.053493373341606795,0
0.753,0.4814543014210386,0.06858769290959117,0
0.802,0.6233123974508601,0.08900693097656784,0
0.852,0.8025143859064627,0.11144257930225052,0
0.902,1.0005023008821468,0.13201627926195272,0
0.952,1.2002665517235442,0.14750202145130373,0
1.003,1.389066795565796,0.15623371381620074,0
1.052,1.5593927264320229,0.1584009314193935,0
1.102,1.7087105830726443,0.15576685117243727,0
1.152,1.8387609932658506,0.15104354687512256,0
1.201,1.9548969815428308,0.14716964378016684,0
1.251,2.0654636156149735,0.14665074059356725,0
1.301,2.180980909175233,0.1510628614438815,0
1.351,2.3129498546576883,0.16080732188384844,0
1.401,2.472198738683815,0.1751781796773244,0
1.451,2.666773957659217,0.19271560509189242,0
1.5,2.899695410004611,0.2117122505823062,0
1.55,3.167465945270507,0.23069360479344994,0
1.6,3.4604923798458884,0.24873032059673647,0
1.65,3.765917044184775,0.26551895513974844,0
1.701,4.072019487365893,0.2812454327130311,0
1.75,4.372399663549473,0.29630611246293626,0
1.801,4.668284115142598,0.3109836815138749,0
1.851,4.9681394060551725,0.32514771592277325,0
1.901,5.284653065814126,0.3380202063665593,0
1.951,5.629835082288579,0.3480764452166653,0
2.001,6.00953222514336,0.3532013112854756,0
2.05,6.41894310449824,0.3511651460651251,0
2.1,6.840694443511481,0.34029453677340343,0
2.15,7.246681496351428,0.32004597902221976,0
2.2,7.604032600220648,0.2912154626734861,0
2.25,7.884051124200724,0.255728266617696,0
2.3,8.071229482876632,0.21618470971483958,0
2.35,8.16859919627737,0.1754221549187079,0
2.4,8.196807692548987,0.13624523908229236,0
2.45,8.187117748465539,0.10127216834102767,0
2.5,8.171379322291756,0.07271699107320302,0
2.55,8.173164653685319,0.051997929598763905,0
2.599,8.203146834334405,0.03928873468311167,0
2.65,8.259403179761705,0.033314931827148085,0
2.699,8.331202510952679,0.031648877998208036,0
2.749,8.404030420188363,0.03147547453902462,0
2.799,8.464116829707748,0.030483771962408923,0
2.849,8.50174851454885,0.027424656536143743,0
2.899,8.513296472531067,0.02205028076890727,0
2.949,8.501872493855785,0.01450113542527447,0
