Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
22.463,132.5,-85.2,-105.5,212.0413,-84.8083,-178.7205,-0.7355,-0.0412,0.6771
22.513,129.7,-85.2,-102.4,211.2856,-84.8456,-178.0201,-0.7557,-0.0373,0.7004
22.563,128.0,-85.2,-100.4,210.52,-84.8793,-177.3066,-0.7656,-0.0337,0.7135
22.612,127.4,-85.2,-99.5,209.7547,-84.9098,-176.5903,-0.7653,-0.0305,0.7163
22.662,127.4,-85.2,-99.3,208.9954,-84.9374,-175.8776,-0.7594,-0.0276,0.7127
22.712,128.1,-85.2,-99.8,208.2483,-84.9624,-175.175,-0.747,-0.025,0.7026
22.762,128.5,-85.2,-100.1,207.5108,-84.985,-174.4807,-0.7375,-0.0226,0.6943
22.812,128.6,-85.2,-100.0,206.7799,-85.0054,-173.7909,-0.7309,-0.0205,0.6898
22.862,129.0,-85.2,-100.3,206.0585,-85.0239,-173.1093,-0.7214,-0.0185,0.6816
22.912,130.0,-85.2,-101.3,205.3521,-85.0407,-172.4423,-0.7064,-0.0167,0.667
22.962,130.8,-85.3,-102.2,204.6587,-85.0654,-171.789,-0.6934,-0.0247,0.6533
23.011,132.0,-85.3,-103.3,203.982,-85.0877,-171.1512,-0.6767,-0.0223,0.6378
23.061,132.8,-85.3,-104.2,203.3182,-85.1079,-170.5268,-0.6638,-0.0202,0.6243
23.111,133.3,-85.2,-104.6,202.6645,-85.1166,-169.9112,-0.6538,-0.0088,0.6156
23.162,133.7,-85.3,-105.0,202.0197,-85.1341,-169.3044,-0.6448,-0.0174,0.6069
23.211,133.9,-85.3,-105.1,201.3821,-85.1499,-168.7034,-0.6376,-0.0158,0.601
23.261,133.9,-85.3,-105.0,200.7496,-85.1641,-168.1064,-0.6324,-0.0143,0.597
23.311,133.5,-85.3,-104.6,200.1186,-85.1771,-167.5105,-0.631,-0.0129,0.5959
23.361,132.7,-85.3,-103.6,199.4853,-85.1888,-166.9101,-0.6333,-0.0117,0.6004
23.411,131.7,-85.3,-102.5,198.8478,-85.1993,-166.3044,-0.6375,-0.0106,0.6058
23.461,130.9,-85.3,-101.6,198.208,-85.2089,-165.6952,-0.6397,-0.0096,0.6092
23.510,130.4,-85.3,-101.0,197.5689,-85.2176,-165.0854,-0.6391,-0.0087,0.6098
23.561,131.0,-85.3,-101.4,196.9408,-85.2254,-164.4845,-0.6281,-0.0078,0.6009
23.610,132.2,-85.2,-102.4,196.3293,-85.223,-163.898,-0.6115,0.0024,0.5864
23.660,133.5,-85.3,-103.7,195.7352,-85.2303,-163.3288,-0.5941,-0.0073,0.5692
23.710,135.1,-85.3,-105.0,195.1613,-85.237,-162.7768,-0.5739,-0.0066,0.5521
23.761,136.7,-85.4,-106.5,194.6074,-85.2525,-162.2436,-0.5539,-0.0155,0.5332
23.810,138.7,-85.4,-108.3,194.0772,-85.2665,-161.732,-0.5302,-0.014,0.5116
23.860,140.6,-85.5,-110.2,193.5696,-85.2887,-161.2428,-0.5076,-0.0222,0.4892
23.910,142.2,-85.6,-111.8,193.0815,-85.3183,-160.7731,-0.4881,-0.0296,0.4698
23.960,143.1,-85.6,-112.7,192.6062,-85.3451,-160.3159,-0.4753,-0.0268,0.4572
24.010,144.1,-85.7,-113.6,192.1445,-85.3789,-159.8712,-0.4617,-0.0338,0.4447
24.060,144.7,-85.7,-114.3,191.6925,-85.4094,-159.4371,-0.452,-0.0305,0.4342
24.110,145.1,-85.7,-114.8,191.2482,-85.4371,-159.0115,-0.4443,-0.0276,0.4256
24.160,145.1,-85.8,-114.9,190.8078,-85.4716,-158.5905,-0.4404,-0.0345,0.421
24.209,145.0,-85.8,-114.9,190.3703,-85.5028,-158.1732,-0.4375,-0.0312,0.4173
24.259,145.4,-85.9,-115.4,189.9404,-85.5406,-157.7643,-0.4299,-0.0378,0.4089
24.309,145.9,-85.9,-115.9,189.5191,-85.5748,-157.3639,-0.4213,-0.0342,0.4005
24.359,146.7,-85.8,-116.9,189.1092,-85.5962,-156.9765,-0.4099,-0.0214,0.3874
24.409,147.7,-85.9,-118.0,188.7124,-85.6251,-156.603,-0.3967,-0.0289,0.3734
24.459,148.4,-85.9,-118.8,188.3259,-85.6513,-156.2405,-0.3865,-0.0261,0.3625
24.509,149.1,-85.9,-119.7,187.9495,-85.6749,-155.8899,-0.3764,-0.0237,0.3506
24.559,149.7,-86.0,-120.4,187.5822,-85.7058,-155.5491,-0.3673,-0.0309,0.3408
24.609,149.9,-86.1,-120.6,187.2202,-85.7433,-155.2133,-0.3621,-0.0375,0.3358
24.659,149.9,-86.1,-120.7,186.8613,-85.7773,-154.8814,-0.3589,-0.0339,0.3319
24.709,149.6,-86.0,-120.5,186.5028,-85.7985,-154.5506,-0.3585,-0.0212,0.3308
24.759,149.2,-86.0,-120.1,186.1436,-85.8176,-154.2189,-0.3592,-0.0192,0.3317
24.809,148.9,-86.0,-119.8,185.7847,-85.835,-153.8873,-0.3588,-0.0173,0.3316
24.858,148.5,-86.1,-119.4,185.4253,-85.8602,-153.5548,-0.3595,-0.0252,0.3325
24.908,148.5,-86.0,-119.4,185.0691,-85.8735,-153.2253,-0.3562,-0.0133,0.3295
24.958,148.6,-86.0,-119.5,184.717,-85.8855,-152.8997,-0.352,-0.012,0.3255
25.008,148.9,-86.1,-119.9,184.3711,-85.9059,-152.581,-0.3459,-0.0204,0.3187
25.058,149.4,-86.2,-120.5,184.0331,-85.9339,-152.271,-0.338,-0.028,0.31
25.108,149.6,-86.2,-120.7,183.7001,-85.9592,-151.9657,-0.333,-0.0253,0.3053
25.158,150.0,-86.2,-121.2,183.3741,-85.9821,-151.668,-0.3261,-0.0229,0.2977
25.208,151.0,-86.3,-122.2,183.0607,-86.0124,-151.3827,-0.3134,-0.0302,0.2853
25.258,152.2,-86.2,-123.5,182.7617,-86.0302,-151.1126,-0.2989,-0.0178,0.2701
25.308,153.8,-86.2,-125.1,182.4811,-86.0464,-150.8606,-0.2807,-0.0162,0.2521
25.357,154.9,-86.1,-126.1,182.2136,-86.0515,-150.6205,-0.2674,-0.0051,0.2401
25.407,155.6,-86.1,-126.8,181.9554,-86.0561,-150.3894,-0.2582,-0.0046,0.2311
25.457,155.8,-86.1,-127.1,181.7016,-86.0603,-150.1633,-0.2539,-0.0042,0.2261
25.507,155.7,-86.0,-127.1,181.4491,-86.0545,-149.9394,-0.2525,0.0057,0.224
25.557,155.3,-86.1,-127.1,181.195,-86.0588,-149.7175,-0.2541,-0.0043,0.2219
25.607,154.6,-85.9,-126.6,180.9365,-86.0437,-149.4928,-0.2585,0.0151,0.2247
25.657,153.9,-85.9,-126.3,180.6736,-86.0301,-149.2672,-0.2629,0.0137,0.2255
25.707,153.2,-85.7,-126.0,180.4063,-85.9987,-149.0408,-0.2673,0.0314,0.2264
25.757,152.4,-85.6,-125.5,180.1337,-85.9607,-148.8117,-0.2726,0.0379,0.2291
25.807,151.4,-85.4,-124.8,179.8539,-85.9074,-148.5779,-0.2798,0.0533,0.2338
25.857,150.7,-85.3,-124.3,179.5699,-85.8496,-148.3414,-0.284,0.0578,0.2365
25.907,149.7,-85.1,-123.4,179.2788,-85.7783,-148.0983,-0.2911,0.0713,0.2431
25.957,148.7,-84.9,-122.5,178.9806,-85.6948,-147.8487,-0.2981,0.0835,0.2496
26.007,147.6,-84.7,-121.4,178.6745,-85.6001,-147.5907,-0.3061,0.0946,0.258
26.056,146.2,-84.7,-120.0,178.3577,-85.5145,-147.3215,-0.3169,0.0856,0.2692
26.106,144.2,-84.4,-118.1,178.0242,-85.4085,-147.0363,-0.3334,0.106,0.2852
26.156,142.4,-84.3,-116.3,177.6764,-85.3031,-146.7361,-0.3479,0.1054,0.3001
26.206,140.9,-84.1,-114.8,177.3171,-85.1886,-146.4241,-0.3593,0.1144,0.312
26.256,139.5,-84.0,-113.3,176.9475,-85.0755,-146.1004,-0.3696,0.1131,0.3237
26.306,138.2,-83.9,-111.9,176.5687,-84.9637,-145.7661,-0.3788,0.1118,0.3343
26.356,137.1,-83.7,-110.8,176.1828,-84.8435,-145.4242,-0.386,0.1202,0.3419
26.406,136.5,-83.6,-110.1,175.7946,-84.7252,-145.0786,-0.3882,0.1183,0.3456
26.456,136.4,-83.7,-110.0,175.4091,-84.6277,-144.7353,-0.3855,0.0975,0.3433
26.506,136.6,-83.7,-110.0,175.0291,-84.5394,-144.3953,-0.3799,0.0882,0.34
26.555,137.2,-83.8,-110.5,174.6587,-84.4691,-144.0634,-0.3704,0.0703,0.3319
26.606,137.7,-84.0,-110.8,174.2967,-84.4245,-143.7375,-0.362,0.0446,0.3258
26.656,138.0,-84.2,-110.9,173.941,-84.4031,-143.4158,-0.3557,0.0214,0.3218
26.705,138.6,-84.5,-111.4,173.5946,-84.4123,-143.102,-0.3464,-0.0092,0.3138
26.755,140.0,-84.9,-112.7,173.2653,-84.4587,-142.8039,-0.3294,-0.0464,0.2981
26.805,141.3,-85.1,-114.1,172.9518,-84.5197,-142.5224,-0.3135,-0.061,0.2815
26.856,142.4,-85.3,-115.3,172.6521,-84.594,-142.2554,-0.2997,-0.0742,0.2671
26.905,143.3,-85.5,-116.1,172.364,-84.6801,-141.9987,-0.288,-0.0862,0.2567
26.955,144.3,-85.5,-116.8,172.0886,-84.7581,-141.7514,-0.2755,-0.078,0.2473
27.005,145.0,-85.5,-117.2,171.8226,-84.8287,-141.5103,-0.266,-0.0706,0.241
27.055,145.1,-85.5,-117.0,171.5602,-84.8926,-141.2696,-0.2624,-0.0639,0.2407
27.105,144.2,-85.5,-115.5,171.2914,-84.9503,-141.0165,-0.2688,-0.0578,0.2531
27.155,142.4,-85.5,-113.1,171.0075,-85.0026,-140.7422,-0.2839,-0.0523,0.2743
27.205,140.9,-85.6,-111.0,170.7116,-85.0595,-140.4498,-0.2959,-0.0568,0.2923
27.254,139.9,-85.7,-109.5,170.4087,-85.1204,-140.1456,-0.3029,-0.0609,0.3043
27.304,138.7,-85.8,-107.9,170.0969,-85.185,-139.8285,-0.3118,-0.0646,0.3171
27.354,137.5,-85.9,-106.4,169.7763,-85.253,-139.4997,-0.3206,-0.068,0.3288
27.404,135.8,-85.9,-104.3,169.4421,-85.3146,-139.1535,-0.3342,-0.0615,0.3463
27.454,134.4,-85.9,-102.7,169.0973,-85.3703,-138.7948,-0.3448,-0.0557,0.3587
27.504,132.9,-85.9,-101.1,168.741,-85.4207,-138.4238,-0.3563,-0.0504,0.371
27.554,131.3,-86.0,-99.4,168.3725,-85.4758,-138.0396,-0.3686,-0.0551,0.3842
27.604,129.5,-85.9,-97.5,167.9897,-85.5161,-137.6405,-0.3827,-0.0404,0.3992
27.654,128.2,-85.9,-96.3,167.5979,-85.5526,-137.2333,-0.3919,-0.0365,0.4071
27.703,127.2,-85.9,-95.3,167.1999,-85.5857,-136.8203,-0.3979,-0.033,0.4131
27.753,126.8,-85.9,-94.9,166.8019,-85.6156,-136.4073,-0.398,-0.0299,0.413
27.804,126.3,-85.9,-94.4,166.4028,-85.6426,-135.9933,-0.3991,-0.0271,0.4139
27.853,125.9,-85.9,-94.1,166.0036,-85.6671,-135.5804,-0.3992,-0.0245,0.4129
27.903,126.2,-85.9,-94.4,165.6112,-85.6893,-135.1745,-0.3924,-0.0222,0.406
