Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
15.116,-48.6,-80.8,0.0,-6.4813,-80.8553,0.0,-2.2168,0.2211,0.0
15.166,-48.6,-80.6,0.0,-8.5872,-80.6511,0.0,-2.1059,0.2042,0.0
15.217,-48.3,-80.4,0.0,-10.5728,-80.4502,0.0,-1.9856,0.2008,0.0
15.266,-47.5,-80.3,0.0,-12.4192,-80.33,0.0,-1.8464,0.1202,0.0
15.316,-47.1,-80.1,0.0,-14.1532,-80.146,0.0,-1.734,0.184,0.0
15.366,-48.6,-79.8,0.0,-15.8756,-79.8692,0.0,-1.7223,0.2768,0.0
15.416,-50.5,-79.5,0.0,-17.6068,-79.5738,0.0,-1.7312,0.2954,0.0
15.466,-51.5,-79.2,0.0,-19.3015,-79.2748,0.0,-1.6947,0.2991,0.0
15.516,-51.2,-78.9,0.0,-20.8964,-78.975,0.0,-1.5949,0.2998,0.0
15.566,-51.6,-78.6,0.0,-22.4316,-78.675,0.0,-1.5352,0.3,0.0
15.616,-52.3,-78.4,0.0,-23.925,-78.455,0.0,-1.4934,0.22,0.0
15.667,-52.9,-78.2,0.0,-25.3737,-78.251,0.0,-1.4488,0.204,0.0
15.716,-53.5,-78.0,0.0,-26.78,-78.0502,0.0,-1.4063,0.2008,0.0
15.766,-53.4,-77.9,0.0,-28.111,-77.93,0.0,-1.331,0.1202,0.0
15.816,-53.1,-77.7,0.0,-29.3605,-77.746,0.0,-1.2494,0.184,0.0
15.865,-52.8,-77.5,0.0,-30.5325,-77.5492,0.0,-1.172,0.1968,0.0
15.915,-52.3,-77.4,0.0,-31.6208,-77.4298,0.0,-1.0884,0.1194,0.0
15.965,-51.8,-77.2,0.0,-32.6298,-77.246,0.0,-1.009,0.1839,0.0
16.015,-51.6,-77.0,0.0,-33.5783,-77.0492,0.0,-0.9485,0.1968,0.0
16.065,-51.4,-76.8,0.0,-34.4694,-76.8498,0.0,-0.8911,0.1994,0.0
16.115,-51.0,-76.6,0.0,-35.2959,-76.65,0.0,-0.8265,0.1999,0.0
16.165,-51.0,-76.5,0.0,-36.0811,-76.53,0.0,-0.7852,0.12,0.0
16.216,-50.9,-76.5,0.0,-36.8221,-76.506,0.0,-0.7409,0.024,0.0
16.265,-51.1,-76.4,0.0,-37.536,-76.4212,0.0,-0.7139,0.0848,0.0
16.315,-51.4,-76.4,0.0,-38.2292,-76.4042,0.0,-0.6932,0.017,0.0
16.365,-51.7,-76.3,0.0,-38.9027,-76.3208,0.0,-0.6735,0.0834,0.0
16.415,-52.0,-76.3,0.0,-39.5576,-76.3042,0.0,-0.6549,0.0167,0.0
16.465,-52.1,-76.3,0.0,-40.1847,-76.3008,0.0,-0.6271,0.0033,0.0
16.514,-52.2,-76.3,0.0,-40.7855,-76.3002,0.0,-0.6008,0.0007,0.0
16.564,-52.4,-76.2,0.0,-41.3662,-76.22,0.0,-0.5807,0.0801,0.0
16.614,-52.6,-76.2,0.0,-41.9279,-76.204,0.0,-0.5617,0.016,0.0
16.664,-52.4,-76.2,0.0,-42.4515,-76.2008,0.0,-0.5236,0.0032,0.0
16.715,-52.3,-76.3,0.0,-42.9439,-76.2802,0.0,-0.4924,-0.0794,0.0
16.764,-52.4,-76.4,0.0,-43.4167,-76.376,0.0,-0.4728,-0.0959,0.0
16.814,-52.3,-76.3,0.0,-43.8609,-76.3152,0.0,-0.4442,0.0608,0.0
16.864,-52.2,-76.3,0.0,-44.2778,-76.303,0.0,-0.417,0.0122,0.0
16.914,-52.3,-76.2,0.0,-44.6789,-76.2206,0.0,-0.4011,0.0824,0.0
16.964,-52.4,-76.1,0.0,-45.065,-76.1241,0.0,-0.3861,0.0965,0.0
17.014,-52.2,-76.0,0.0,-45.4217,-76.0248,0.0,-0.3568,0.0993,0.0
17.063,-52.0,-75.8,0.0,-45.7507,-75.845,0.0,-0.3289,0.1799,0.0
17.114,-51.9,-75.8,0.0,-46.0581,-75.809,0.0,-0.3075,0.036,0.0
17.163,-51.9,-75.6,0.0,-46.3502,-75.6418,0.0,-0.2921,0.1672,0.0
17.213,-51.6,-75.6,0.0,-46.6127,-75.6084,0.0,-0.2625,0.0334,0.0
17.263,-51.5,-75.5,0.0,-50.5225,-75.5217,0.0,-3.9098,0.0867,0.0
17.313,-51.9,-75.4,0.0,-51.6245,-75.4243,0.0,-1.102,0.0973,0.0
17.363,-52.2,-75.4,0.0,-52.0849,-75.4049,0.0,-0.4604,0.0195,0.0
17.413,-52.4,-75.3,0.0,-52.337,-75.321,0.0,-0.2521,0.0839,0.0
17.463,-52.5,-75.2,0.0,-52.4674,-75.2242,0.0,-0.1304,0.0968,0.0
17.513,-52.5,-75.1,0.0,-52.4935,-75.1248,0.0,-0.0261,0.0994,0.0
17.563,-52.3,-74.9,0.0,-52.3387,-74.945,0.0,0.1548,0.1799,0.0
17.613,-52.1,-74.8,0.0,-52.1477,-74.829,0.0,0.191,0.116,0.0
17.663,-51.8,-74.7,0.0,-51.8695,-74.7258,0.0,0.2782,0.1032,0.0
17.713,-51.5,-74.6,0.0,-51.5739,-74.6252,0.0,0.2956,0.1006,0.0
17.762,-50.9,-74.7,0.0,-51.0348,-74.685,0.0,0.5391,-0.0599,0.0
17.812,-50.2,-74.8,0.0,-50.367,-74.777,0.0,0.6678,-0.092,0.0
17.862,-49.9,-74.8,0.0,-49.9934,-74.7954,0.0,0.3736,-0.0184,0.0
17.912,-49.9,-74.9,0.0,-49.9187,-74.8791,0.0,0.0747,-0.0837,0.0
17.962,-50.0,-75.0,0.0,-49.9837,-74.9758,0.0,-0.0651,-0.0967,0.0
18.012,-49.9,-75.1,0.0,-49.9167,-75.0752,0.0,0.067,-0.0993,0.0
18.062,-49.8,-75.2,0.0,-49.8233,-75.175,0.0,0.0934,-0.0999,0.0
18.112,-49.6,-75.3,0.0,-49.6447,-75.275,0.0,0.1787,-0.1,0.0
18.162,-49.3,-75.3,0.0,-49.3689,-75.295,0.0,0.2757,-0.02,0.0
18.212,-49.1,-75.4,0.0,-49.1538,-75.379,0.0,0.2151,-0.084,0.0
18.262,-48.9,-75.4,0.0,-48.9508,-75.3958,0.0,0.203,-0.0168,0.0
18.313,-48.9,-75.5,0.0,-48.9102,-75.4792,0.0,0.0406,-0.0834,0.0
18.362,-48.5,-75.5,0.0,-48.582,-75.4958,0.0,0.3281,-0.0167,0.0
18.411,-48.2,-75.5,0.0,-48.2764,-75.4992,0.0,0.3056,-0.0033,0.0
18.461,-48.3,-75.6,0.0,-48.2953,-75.5798,0.0,-0.0189,-0.0807,0.0
18.511,-48.6,-75.7,0.0,-48.5391,-75.676,0.0,-0.2438,-0.0961,0.0
18.561,-48.7,-75.8,0.0,-48.6678,-75.7752,0.0,-0.1288,-0.0992,0.0
18.611,-48.7,-75.9,0.0,-48.6936,-75.875,0.0,-0.0258,-0.0998,0.0
18.661,-48.8,-75.9,0.0,-48.7787,-75.895,0.0,-0.0852,-0.02,0.0
18.711,-48.9,-76.0,0.0,-48.8757,-75.979,0.0,-0.097,-0.084,0.0
18.761,-48.9,-76.0,0.0,-48.8951,-75.9958,0.0,-0.0194,-0.0168,0.0
18.811,-49.0,-76.0,0.0,-48.979,-75.9992,0.0,-0.0839,-0.0034,0.0
18.861,-49.2,-76.0,0.0,-49.1558,-75.9998,0.0,-0.1768,-0.0007,0.0
18.911,-49.5,-76.0,0.0,-49.4312,-76.0,0.0,-0.2754,-0.0001,0.0
18.961,-49.4,-76.0,0.0,-49.4062,-76.0,0.0,0.0249,-0.0,0.0
19.011,-49.5,-75.9,0.0,-49.4812,-75.92,0.0,-0.075,0.08,0.0
19.060,-49.6,-76.0,0.0,-49.5762,-75.984,0.0,-0.095,-0.064,0.0
19.110,-49.7,-76.0,0.0,-49.6752,-75.9968,0.0,-0.099,-0.0128,0.0
19.160,-49.6,-76.0,0.0,-49.615,-75.9994,0.0,0.0602,-0.0026,0.0
19.210,-49.4,-76.0,0.0,-49.443,-75.9999,0.0,0.172,-0.0005,0.0
19.260,-49.4,-76.0,0.0,-49.4086,-76.0,0.0,0.0344,-0.0001,0.0
19.310,-49.4,-76.0,0.0,-49.4017,-76.0,0.0,0.0069,-0.0,0.0
19.360,-49.4,-75.9,0.0,-49.4003,-75.92,0.0,0.0014,0.08,0.0
19.410,-50.0,-75.8,0.0,-49.8801,-75.824,0.0,-0.4797,0.096,0.0
19.460,-50.5,-75.7,0.0,-50.376,-75.7248,0.0,-0.4959,0.0992,0.0
19.510,-50.9,-75.7,0.0,-50.7952,-75.705,0.0,-0.4192,0.0198,0.0
19.559,-50.8,-75.6,0.0,-50.799,-75.621,0.0,-0.0038,0.084,0.0
19.609,-51.0,-75.6,0.0,-50.9598,-75.6042,0.0,-0.1608,0.0168,0.0
19.659,-51.3,-75.5,0.0,-51.232,-75.5208,0.0,-0.2722,0.0834,0.0
19.709,-51.7,-75.5,0.0,-51.6064,-75.5042,0.0,-0.3744,0.0167,0.0
19.759,-51.8,-75.5,0.0,-51.7613,-75.5008,0.0,-0.1549,0.0033,0.0
19.809,-52.1,-75.4,0.0,-52.0323,-75.4202,0.0,-0.271,0.0807,0.0
19.859,-52.3,-75.4,0.0,-52.2465,-75.404,0.0,-0.2142,0.0161,0.0
19.909,-52.6,-75.4,0.0,-52.5293,-75.4008,0.0,-0.2828,0.0032,0.0
