Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
1.395,-55.9,-85.4,-55.9,-55.889,-85.3759,-55.889,-0.0441,-0.0963,-0.0441
1.444,-55.6,-85.4,-55.6,-55.6578,-85.3952,-55.6578,0.2312,-0.0193,0.2312
1.495,-55.5,-85.4,-55.5,-55.5316,-85.399,-55.5316,0.1262,-0.0039,0.1262
1.544,-55.5,-85.5,-55.5,-55.5063,-85.4798,-55.5063,0.0252,-0.0808,0.0252
1.594,-55.9,-85.5,-55.9,-55.8213,-85.496,-55.8213,-0.315,-0.0162,-0.315
1.645,-55.7,-85.6,-55.7,-55.7243,-85.5792,-55.7243,0.097,-0.0832,0.097
1.694,-56.1,-85.6,-56.1,-56.0249,-85.5958,-56.0249,-0.3006,-0.0166,-0.3006
1.744,-55.8,-85.7,-55.8,-55.845,-85.6792,-55.845,0.1799,-0.0833,0.1799
1.795,-55.7,-85.8,-55.7,-55.729,-85.7758,-55.729,0.116,-0.0967,0.116
1.845,-56.0,-85.7,-56.0,-55.9458,-85.7152,-55.9458,-0.2168,0.0607,-0.2168
1.894,-56.6,-85.8,-56.6,-56.4692,-85.783,-56.4692,-0.5234,-0.0679,-0.5234
1.945,-57.4,-85.9,-57.4,-57.2138,-85.8766,-57.2138,-0.7447,-0.0936,-0.7447
1.993,-57.7,-85.9,-57.7,-57.6028,-85.8953,-57.6028,-0.3889,-0.0187,-0.3889
2.045,-58.3,-85.9,-58.3,-58.1606,-85.8991,-58.1606,-0.5578,-0.0037,-0.5578
2.094,-59.1,-86.0,-59.1,-58.9121,-85.9798,-58.9121,-0.7516,-0.0807,-0.7516
2.144,-60.4,-86.0,-60.4,-60.1024,-85.996,-60.1024,-1.1903,-0.0161,-1.1903
2.194,-61.6,-86.2,-61.6,-61.3005,-86.1592,-61.3005,-1.1981,-0.1632,-1.1981
2.245,-63.2,-86.3,-63.2,-62.8201,-86.2718,-62.8201,-1.5196,-0.1126,-1.5196
2.294,-64.6,-86.5,-64.6,-64.244,-86.4544,-64.244,-1.4239,-0.1825,-1.4239
2.344,-66.5,-86.7,-66.5,-66.0488,-86.6509,-66.0488,-1.8048,-0.1965,-1.8048
2.394,-69.8,-86.9,-69.8,-69.0498,-86.8502,-69.0498,-3.001,-0.1993,-3.001
2.444,-73.4,-87.0,-73.4,-72.53,-86.97,-72.53,-3.4802,-0.1199,-3.4802
2.494,-77.0,-87.2,-77.0,-76.106,-87.154,-76.106,-3.576,-0.184,-3.576
2.543,-80.5,-87.3,-80.5,-79.6212,-87.2708,-79.6212,-3.5152,-0.1168,-3.5152
2.594,-83.4,-87.5,-83.4,-82.6442,-87.4542,-82.6442,-3.023,-0.1834,-3.023
2.644,-87.2,-87.7,-87.2,-86.2888,-87.6508,-86.2888,-3.6446,-0.1967,-3.6446
2.693,-91.6,-87.7,-91.6,-86.5544,-87.6902,-86.5544,-0.2656,-0.0393,-0.2656
2.743,-95.3,-87.7,-95.3,-86.9917,-87.698,-86.9917,-0.4373,-0.0079,-0.4373
2.794,-100.1,-87.7,-100.1,-87.6471,-87.6996,-87.6471,-0.6554,-0.0016,-0.6554
2.844,-104.4,-87.7,-104.4,-88.4847,-87.6999,-88.4847,-0.8376,-0.0003,-0.8376
2.893,-107.7,-87.6,-107.7,-89.4455,-87.62,-89.4455,-0.9608,0.0799,-0.9608
2.943,-110.6,-87.6,-110.6,-90.5032,-87.604,-90.5032,-1.0577,0.016,-1.0577
2.993,-113.3,-87.6,-113.3,-91.6431,-87.6008,-91.6431,-1.1398,0.0032,-1.1398
3.043,-114.9,-87.5,-114.9,-92.8059,-87.5202,-92.8059,-1.1628,0.0806,-1.1628
3.093,-115.7,-87.4,-115.7,-93.9506,-87.424,-93.9506,-1.1447,0.0961,-1.1447
3.143,-116.5,-87.3,-116.5,-95.0781,-87.3248,-95.0781,-1.1275,0.0992,-1.1275
3.193,-117.4,-87.4,-117.4,-96.1942,-87.385,-96.1942,-1.1161,-0.0602,-1.1161
3.242,-117.9,-87.5,-117.9,-97.2795,-87.477,-97.2795,-1.0853,-0.092,-1.0853
3.293,-117.5,-87.4,-117.5,-98.2905,-87.4154,-98.2905,-1.011,0.0616,-1.011
3.342,-118.3,-87.6,-118.3,-99.291,-87.5631,-99.291,-1.0005,-0.1477,-1.0005
3.393,-118.6,-87.7,-118.6,-100.2564,-87.6726,-100.2564,-0.9655,-0.1095,-0.9655
3.443,-119.3,-87.7,-119.3,-101.2086,-87.6945,-101.2086,-0.9522,-0.0219,-0.9522
3.492,-120.8,-87.8,-120.8,-102.1882,-87.7789,-102.1882,-0.9796,-0.0844,-0.9796
3.542,-122.7,-88.0,-122.7,-103.2138,-87.9558,-103.2138,-1.0256,-0.1769,-1.0256
3.591,-124.5,-88.0,-124.5,-104.2781,-87.9912,-104.2781,-1.0643,-0.0354,-1.0643
3.642,-125.9,-88.0,-125.9,-105.3592,-87.9982,-105.3592,-1.0811,-0.0071,-1.0811
3.692,-127.5,-88.0,-127.5,-106.4662,-87.9996,-106.4662,-1.107,-0.0014,-1.107
3.742,-129.6,-88.1,-129.6,-107.6229,-88.0799,-107.6229,-1.1567,-0.0803,-1.1567
3.792,-131.7,-88.2,-131.7,-108.8268,-88.176,-108.8268,-1.2039,-0.0961,-1.2039
3.842,-133.3,-88.2,-133.3,-110.0504,-88.1952,-110.0504,-1.2237,-0.0192,-1.2237
3.892,-135.4,-88.4,-135.4,-111.3179,-88.359,-111.3179,-1.2675,-0.1638,-1.2675
3.942,-136.9,-88.4,-136.9,-112.597,-88.3918,-112.597,-1.2791,-0.0328,-1.2791
3.992,-138.3,-88.5,-138.3,-113.8822,-88.4784,-113.8822,-1.2851,-0.0866,-1.2851
4.042,-140.9,-88.5,-140.9,-115.233,-88.4957,-115.233,-1.3509,-0.0173,-1.3509
4.091,-143.2,-88.5,-143.2,-116.6314,-88.4991,-116.6314,-1.3983,-0.0035,-1.3983
4.141,-145.9,-88.6,-145.9,-118.0948,-88.5798,-118.0948,-1.4634,-0.0807,-1.4634
4.191,-148.3,-88.5,-148.3,-119.6051,-88.516,-119.6051,-1.5103,0.0639,-1.5103
4.241,-151.1,-88.7,-151.1,-121.1798,-88.6632,-121.1798,-1.5747,-0.1472,-1.5747
4.291,-154.2,-88.6,-154.2,-122.8308,-88.6126,-122.8308,-1.651,0.0506,-1.651
4.341,-155.9,-88.7,-155.9,-124.4843,-88.6825,-124.4843,-1.6535,-0.0699,-1.6535
4.391,-158.4,-88.7,-158.4,-126.1801,-88.6965,-126.1801,-1.6958,-0.014,-1.6958
4.441,-163.5,-88.5,-163.5,-128.0461,-88.5393,-128.0461,-1.866,0.1572,-1.866
4.491,-168.9,-88.4,-168.9,-130.0888,-88.4279,-130.0888,-2.0427,0.1114,-2.0427
4.541,-172.9,-88.1,-172.9,-132.2293,-88.1656,-132.2293,-2.1406,0.2623,-2.1406
4.590,-177.4,-88.1,-177.4,-134.4879,-88.1131,-134.4879,-2.2585,0.0525,-2.2585
4.641,179.1,-87.8,179.1,-118.8085,-87.8626,-118.8085,15.6794,0.2505,15.6794
4.691,176.1,-87.4,176.1,-104.0631,-87.4925,-104.0631,14.7454,0.3701,14.7454
4.740,174.2,-87.1,174.2,-90.1499,-87.1785,-90.1499,13.9132,0.314,13.9132
4.790,171.7,-86.6,171.7,-77.0574,-86.7157,-77.0574,13.0925,0.4628,13.0925
4.839,168.2,-86.2,168.2,-64.7945,-86.3031,-64.7945,12.2629,0.4126,12.2629
4.890,163.4,-85.7,163.4,-53.3848,-85.8206,-53.3848,11.4097,0.4825,11.4097
4.940,158.7,-85.2,158.7,-42.7806,-85.3241,-42.7806,10.6042,0.4965,10.6042
4.990,153.4,-84.8,153.4,-32.9715,-84.9048,-32.9715,9.809,0.4193,9.809
5.040,146.9,-84.4,146.9,-23.978,-84.501,-23.978,8.9936,0.4039,8.9936
5.090,140.5,-84.1,140.5,-15.7541,-84.1802,-15.7541,8.2239,0.3208,8.2239
5.140,135.5,-83.7,135.5,-8.1914,-83.796,-8.1914,7.5627,0.3842,7.5627
5.190,132.3,-83.1,132.3,-1.1668,-83.2392,-1.1668,7.0246,0.5568,7.0246
5.239,130.4,-82.7,130.4,5.4115,-82.8078,5.4115,6.5783,0.4314,6.5783
5.289,127.9,-82.3,127.9,11.536,-82.4016,11.536,6.1244,0.4063,6.1244
5.340,124.3,-81.9,124.3,17.1742,-82.0003,17.1742,5.6382,0.4013,5.6382
5.389,120.5,-81.5,120.5,22.3405,-81.6001,22.3405,5.1663,0.4003,5.1663
5.439,117.2,-81.3,117.2,27.0834,-81.36,27.0834,4.743,0.2401,4.743
5.489,114.7,-81.3,114.7,31.4643,-81.312,31.4643,4.3808,0.048,4.3808
5.539,113.1,-81.8,113.1,35.5461,-81.7024,35.5461,4.0818,-0.3904,4.0818
5.589,114.2,-82.7,114.2,39.4788,-82.5005,39.4788,3.9327,-0.7981,3.9327
5.639,117.1,-84.1,117.1,43.3598,-83.7801,43.3598,3.8811,-1.2796,3.8811
5.689,122.4,-85.5,122.4,47.3118,-85.156,47.3118,3.952,-1.3759,3.952
5.739,130.2,-86.7,130.2,51.4562,-86.3912,51.4562,4.1444,-1.2352,4.1444
5.788,142.8,-87.8,142.8,56.0234,-87.5182,56.0234,4.5672,-1.127,4.5672
5.839,168.5,-88.7,168.5,61.6472,-88.4636,61.6472,5.6238,-0.9454,5.6238
5.889,-134.6,-88.9,-134.6,51.8349,-88.8127,51.8349,-9.8124,-0.3491,-9.8124
5.939,-111.9,-88.5,-111.9,43.6481,-88.5625,43.6481,-8.1867,0.2502,-8.1867
5.988,-99.0,-88.8,-99.0,36.5157,-88.7525,36.5157,-7.1324,-0.19,-7.1324
6.038,-69.9,-88.7,-69.9,31.1949,-88.7105,31.1949,-5.3208,0.042,-5.3208
6.087,-56.8,-88.2,-56.8,26.7952,-88.3021,26.7952,-4.3997,0.4084,-4.3997
6.138,-62.4,-88.3,-62.4,22.3354,-88.3004,22.3354,-4.4598,0.0017,-4.4598
6.188,-64.0,-88.4,-64.0,18.0187,-88.3801,18.0187,-4.3168,-0.0797,-4.3168
6.238,-57.7,-88.4,-57.7,14.2327,-88.396,14.2327,-3.7859,-0.0159,-3.7859
6.287,-41.0,-88.5,-41.0,11.4711,-88.4792,11.4711,-2.7616,-0.0832,-2.7616
6.337,-22.6,-88.4,-22.6,9.7675,-88.4158,9.7675,-1.7036,0.0634,-1.7036
6.387,-3.8,-88.5,-3.8,9.0892,-88.4832,9.0892,-0.6784,-0.0673,-0.6784
6.437,16.5,-88.6,16.5,9.4597,-88.5766,9.4597,0.3705,-0.0935,0.3705
6.486,38.7,-88.5,38.7,10.9217,-88.5153,10.9217,1.462,0.0613,1.462
6.537,68.7,-88.6,68.7,13.8106,-88.5831,13.8106,2.8889,-0.0677,2.8889
6.587,96.4,-88.2,96.4,17.9401,-88.2766,17.9401,4.1295,0.3065,4.1295
6.636,115.7,-87.8,115.7,22.8281,-87.8953,22.8281,4.888,0.3813,4.888
6.686,130.7,-87.1,130.7,28.2217,-87.2591,28.2217,5.3936,0.6363,5.3936
6.737,137.1,-86.4,137.1,33.6656,-86.5718,33.6656,5.4439,0.6873,5.4439
6.786,129.5,-85.9,129.5,38.4573,-86.0344,38.4573,4.7917,0.5375,4.7917
6.837,119.4,-85.3,119.4,42.5045,-85.4469,42.5045,4.0471,0.5875,4.0471
6.887,111.8,-85.1,111.8,45.9692,-85.1694,45.9692,3.4648,0.2775,3.4648
6.937,103.9,-84.7,103.9,48.8658,-84.7939,48.8658,2.8965,0.3755,2.8965
6.987,98.1,-84.3,98.1,51.3275,-84.3988,51.3275,2.4617,0.3951,2.4617
7.037,93.3,-83.6,93.3,53.4261,-83.7598,53.4261,2.0986,0.639,2.0986
7.085,89.1,-82.8,89.1,55.2098,-82.992,55.2098,1.7837,0.7678,1.7837
7.135,85.1,-82.4,85.1,56.7043,-82.5184,56.7043,1.4945,0.4736,1.4945
7.185,82.6,-82.1,82.6,57.9991,-82.1837,57.9991,1.2948,0.3347,1.2948
7.236,81.5,-81.7,81.5,59.1741,-81.7967,59.1741,1.175,0.3869,1.175
7.285,80.0,-81.4,80.0,60.2154,-81.4793,60.2154,1.0413,0.3174,1.0413
7.335,77.9,-81.1,77.9,61.0997,-81.1759,61.0997,0.8842,0.3035,0.8842
7.385,75.1,-80.9,75.1,61.7997,-80.9552,61.7997,0.7,0.2207,0.7
7.435,72.8,-80.9,72.8,62.3497,-80.911,62.3497,0.55,0.0441,0.55
7.486,70.8,-81.4,70.8,62.7722,-81.3022,62.7722,0.4225,-0.3912,0.4225
7.535,70.1,-82.2,70.1,63.1386,-82.0204,63.1386,0.3664,-0.7182,0.3664
7.585,70.9,-83.2,70.9,63.5267,-82.9641,63.5267,0.3881,-0.9436,0.3881
7.635,75.9,-84.7,75.9,64.1453,-84.3528,64.1453,0.6187,-1.3887,0.6187
7.684,84.7,-86.1,84.7,65.1731,-85.7506,65.1731,1.0277,-1.3977,1.0277
7.734,97.7,-87.8,97.7,66.7994,-87.3901,66.7994,1.6263,-1.6395,1.6263
7.785,117.2,-88.8,117.2,69.3194,-88.518,69.3194,2.52,-1.1279,2.52
7.834,153.4,-89.7,153.4,73.5235,-89.4636,73.5235,4.204,-0.9456,4.204
7.885,-157.3,-89.5,-157.3,61.9823,-89.4927,61.9823,-11.5412,-0.0291,-11.5412
7.934,-94.6,-89.7,-94.6,54.1532,-89.6585,54.1532,-7.8291,-0.1658,-7.8291
7.985,-64.2,-89.2,-64.2,48.2355,-89.2917,48.2355,-5.9177,0.3668,-5.9177
8.034,-49.7,-88.7,-49.7,43.3388,-88.8183,43.3388,-4.8968,0.4734,-4.8968
8.085,-40.6,-88.2,-40.6,39.1418,-88.3237,39.1418,-4.1969,0.4947,-4.1969
8.134,-40.7,-87.7,-40.7,35.1497,-87.8247,35.1497,-3.9921,0.4989,-3.9921
8.184,-46.6,-87.5,-46.6,31.0622,-87.5649,31.0622,-4.0875,0.2598,-4.0875
8.234,-47.4,-87.5,-47.4,27.1391,-87.513,27.1391,-3.9231,0.052,-3.9231
8.284,-48.3,-87.9,-48.3,23.3672,-87.8226,23.3672,-3.772,-0.3096,-3.772
8.334,-50.6,-88.2,-50.6,19.6688,-88.1245,19.6688,-3.6984,-0.3019,-3.6984
8.384,-58.2,-88.8,-58.2,15.7754,-88.6649,15.7754,-3.8934,-0.5404,-3.8934
8.434,-58.9,-89.4,-58.9,12.0416,-89.253,12.0416,-3.7338,-0.5881,-3.7338
8.484,-92.8,-89.7,-92.8,6.7995,-89.6106,6.7995,-5.2421,-0.3576,-5.2421
8.534,-159.3,-89.2,-159.3,-1.5055,-89.2821,-1.5055,-8.305,0.3285,-8.305
8.584,-176.1,-89.3,-176.1,-10.2352,-89.2964,-10.2352,-8.7297,-0.0143,-8.7297
8.634,-179.7,-89.1,-179.7,-18.7084,-89.1393,-18.7084,-8.4732,0.1571,-8.4732
8.683,-176.1,-89.1,-176.1,-26.578,-89.1079,-26.578,-7.8696,0.0314,-7.8696
8.734,-173.2,-89.2,-173.2,-33.9091,-89.1816,-33.9091,-7.3311,-0.0737,-7.3311
8.784,-165.6,-88.9,-165.6,-40.4936,-88.9563,-40.4936,-6.5845,0.2253,-6.5845
8.834,-156.6,-88.9,-156.6,-46.299,-88.9113,-46.299,-5.8053,0.0451,-5.8053
8.883,-148.1,-89.0,-148.1,-51.389,-88.9823,-51.389,-5.0901,-0.071,-5.0901
8.933,-140.5,-88.8,-140.5,-55.8446,-88.8365,-55.8446,-4.4555,0.1458,-4.4555
8.984,-132.4,-88.5,-132.4,-59.6723,-88.5673,-59.6723,-3.8278,0.2692,-3.8278
9.033,-126.4,-88.4,-126.4,-63.0087,-88.4335,-63.0087,-3.3364,0.1338,-3.3364
9.083,-122.8,-88.1,-122.8,-65.9983,-88.1667,-65.9983,-2.9896,0.2668,-2.9896
9.133,-122.9,-87.8,-122.9,-68.8434,-87.8733,-68.8434,-2.8451,0.2934,-2.8451
9.183,-118.6,-87.4,-118.6,-71.3312,-87.4947,-71.3312,-2.4878,0.3787,-2.4878
9.233,-111.0,-87.0,-111.0,-73.3146,-87.0989,-73.3146,-1.9834,0.3957,-1.9834
9.282,-106.4,-86.7,-106.4,-74.9689,-86.7798,-74.9689,-1.6543,0.3191,-1.6543
9.333,-103.8,-86.4,-103.8,-76.4105,-86.476,-76.4105,-1.4416,0.3038,-1.4416
9.383,-99.2,-86.1,-99.2,-77.5499,-86.1752,-77.5499,-1.1395,0.3008,-1.1395
9.433,-95.3,-85.7,-95.3,-78.4374,-85.795,-78.4374,-0.8875,0.3802,-0.8875
9.483,-93.1,-85.5,-93.1,-79.1706,-85.559,-79.1706,-0.7331,0.236,-0.7331
9.533,-91.7,-85.2,-91.7,-79.797,-85.2718,-79.797,-0.6265,0.2872,-0.6265
9.583,-90.5,-84.9,-90.5,-80.3322,-84.9744,-80.3322,-0.5351,0.2974,-0.5351
9.633,-89.6,-84.8,-89.6,-80.7956,-84.8349,-80.7956,-0.4634,0.1395,-0.4634
9.682,-89.6,-84.7,-89.6,-81.2358,-84.727,-81.2358,-0.4402,0.1079,-0.4402
9.732,-88.9,-84.8,-88.9,-81.619,-84.7854,-81.619,-0.3832,-0.0584,-0.3832
9.781,-87.8,-84.7,-87.8,-81.9281,-84.7171,-81.9281,-0.309,0.0683,-0.309
9.832,-88.7,-84.7,-88.7,-82.2667,-84.7034,-82.2667,-0.3386,0.0137,-0.3386
9.881,-89.2,-84.7,-89.2,-82.6133,-84.7007,-82.6133,-0.3467,0.0027,-0.3467
9.932,-86.0,-84.8,-86.0,-85.3227,-84.7801,-85.3227,-2.7093,-0.0795,-2.7093
9.981,-79.2,-84.8,-79.2,-85.0165,-84.796,-85.0165,0.3061,-0.0159,0.3061
10.031,-69.8,-84.5,-69.8,-84.2557,-84.5592,-84.2557,0.7608,0.2368,0.7608
10.081,-60.4,-84.2,-60.4,-83.0629,-84.2718,-83.0629,1.1928,0.2874,1.1928
10.131,-50.7,-83.6,-50.7,-81.4448,-83.7344,-81.4448,1.6181,0.5375,1.6181
10.181,-41.5,-82.8,-41.5,-79.4475,-82.9869,-79.4475,1.9972,0.7475,1.9972
10.231,-33.2,-81.8,-33.2,-77.1352,-82.0374,-77.1352,2.3124,0.9495,2.3124
10.280,-26.6,-80.6,-26.6,-74.6084,-80.8875,-74.6084,2.5268,1.1499,2.5268
10.331,-22.7,-79.7,-22.7,-72.013,-79.9375,-72.013,2.5954,0.95,2.5954
10.381,-21.0,-79.0,-21.0,-69.4623,-79.1875,-69.4623,2.5506,0.75,2.5506
10.431,-21.0,-78.8,-21.0,-67.0392,-78.8775,-67.0392,2.4231,0.31,2.4231
10.481,-21.8,-79.0,-21.8,-64.7773,-78.9755,-64.7773,2.262,-0.098,2.262
10.530,-23.0,-79.7,-23.0,-62.6884,-79.5551,-62.6884,2.0889,-0.5796,2.0889
10.581,-24.6,-80.7,-24.6,-60.784,-80.471,-60.784,1.9044,-0.9159,1.9044
10.631,-26.2,-81.8,-26.2,-59.0548,-81.5342,-59.0548,1.7292,-1.0632,1.7292
10.680,-27.7,-82.9,-27.7,-57.487,-82.6268,-57.487,1.5677,-1.0926,1.5677
10.730,-28.7,-84.1,-28.7,-56.0477,-83.8054,-56.0477,1.4394,-1.1785,1.4394
10.781,-30.7,-85.1,-30.7,-54.7803,-84.8411,-54.7803,1.2674,-1.0357,1.2674
10.831,-32.6,-86.0,-32.6,-53.6713,-85.7682,-53.6713,1.109,-0.9271,1.109
10.880,-31.9,-86.8,-31.9,-52.5827,-86.5936,-52.5827,1.0886,-0.8254,1.0886
10.929,-25.1,-87.5,-25.1,-51.2086,-87.3187,-51.2086,1.3741,-0.7251,1.3741
10.979,-10.7,-87.9,-10.7,-49.1832,-87.7837,-49.1832,2.0254,-0.465,2.0254
11.030,13.4,-87.9,13.4,-46.054,-87.8767,-46.054,3.1292,-0.093,3.1292
11.080,36.2,-87.6,36.2,-41.9413,-87.6553,-41.9413,4.1127,0.2214,4.1127
11.130,54.0,-87.1,54.0,-37.1442,-87.2111,-37.1442,4.7971,0.4443,4.7971
11.180,62.8,-86.6,62.8,-32.147,-86.7222,-32.147,4.9972,0.4889,4.9972
11.229,63.7,-86.3,63.7,-27.3547,-86.3844,-27.3547,4.7924,0.3378,4.7924
11.280,62.9,-85.9,62.9,-22.8419,-85.9969,-22.8419,4.5127,0.3876,4.5127
11.330,64.3,-85.5,64.3,-18.4848,-85.5994,-18.4848,4.3571,0.3975,4.3571
11.379,67.9,-85.2,67.9,-14.1656,-85.2799,-14.1656,4.3192,0.3195,4.3192
11.430,72.9,-85.3,72.9,-9.8123,-85.296,-9.8123,4.3533,-0.0161,4.3533
11.479,76.7,-85.6,76.7,-5.4867,-85.5392,-5.4867,4.3256,-0.2432,4.3256
11.529,80.0,-86.2,80.0,-1.2124,-86.0678,-1.2124,4.2743,-0.5286,4.2743
11.579,81.8,-87.0,81.8,2.9383,-86.8136,2.9383,4.1506,-0.7457,4.1506
11.628,80.1,-87.9,80.1,6.7963,-87.6827,6.7963,3.8581,-0.8691,3.8581
11.679,73.2,-88.3,73.2,10.1165,-88.1765,10.1165,3.3202,-0.4938,3.3202
11.728,64.5,-88.8,64.5,12.8357,-88.6753,12.8357,2.7192,-0.4988,2.7192
11.779,55.3,-88.8,55.3,14.9589,-88.7751,14.9589,2.1232,-0.0998,2.1232
11.828,49.9,-88.4,49.9,16.706,-88.475,16.706,1.7471,0.3,1.7471
11.878,46.5,-87.2,46.5,18.1957,-87.455,18.1957,1.4897,1.02,1.4897
11.929,42.4,-85.8,42.4,19.4059,-86.131,19.4059,1.2102,1.324,1.2102
11.978,34.2,-84.5,34.2,20.1456,-84.8262,20.1456,0.7397,1.3048,0.7397
12.028,28.2,-83.6,28.2,20.5483,-83.8452,20.5483,0.4027,0.981,0.4027
12.078,25.7,-82.8,25.7,20.8059,-83.009,20.8059,0.2576,0.8362,0.2576
12.128,22.1,-82.1,22.1,21.8412,-82.2818,21.8412,1.0353,0.7272,1.0353
12.178,19.4,-81.5,19.4,19.8882,-81.6564,19.8882,-1.9529,0.6254,-1.9529
12.228,17.6,-81.4,17.6,18.0576,-81.4513,18.0576,-1.8306,0.2051,-1.8306
12.277,16.8,-81.5,16.8,17.0515,-81.4903,17.0515,-1.0061,-0.039,-1.0061
12.328,16.7,-81.7,16.7,16.7703,-81.6581,16.7703,-0.2812,-0.1678,-0.2812
12.378,16.1,-82.2,16.1,16.2341,-82.0916,16.2341,-0.5362,-0.4336,-0.5362
12.427,16.1,-82.7,16.1,16.1268,-82.5783,16.1268,-0.1072,-0.4867,-0.1072
12.478,17.8,-83.1,17.8,17.4654,-82.9957,17.4654,1.3386,-0.4173,1.3386
12.528,21.0,-83.3,21.0,20.2931,-83.2391,20.2931,2.8277,-0.2435,2.8277
12.577,24.7,-83.2,24.7,23.8186,-83.2078,23.8186,3.5255,0.0313,3.5255
12.628,28.2,-82.9,28.2,27.3237,-82.9616,27.3237,3.5051,0.2463,3.5051
12.678,31.0,-82.4,31.0,30.2647,-82.5123,30.2647,2.941,0.4493,2.941
12.728,33.7,-81.8,33.7,33.0129,-81.9425,33.0129,2.7482,0.5699,2.7482
12.777,37.7,-81.4,37.7,36.7626,-81.5085,36.7626,3.7496,0.434,3.7496
12.827,44.0,-81.5,44.0,37.1245,-81.5017,37.1245,0.3619,0.0068,0.3619
12.876,53.8,-81.9,53.8,37.9582,-81.8203,37.9582,0.8338,-0.3186,0.8338
12.927,66.3,-82.0,66.3,39.3753,-81.9641,39.3753,1.4171,-0.1437,1.4171
12.977,78.1,-81.7,78.1,41.3116,-81.7528,41.3116,1.9362,0.2113,1.9362
13.026,85.9,-81.3,85.9,43.541,-81.3906,43.541,2.2294,0.3623,2.2294
13.077,91.9,-81.2,91.9,45.9589,-81.2381,45.9589,2.418,0.1525,2.418
13.127,97.1,-81.1,97.1,48.516,-81.1276,48.516,2.5571,0.1105,2.5571
13.177,103.0,-81.2,103.0,51.2402,-81.1855,51.2402,2.7242,-0.0579,2.7242
13.227,110.6,-81.6,110.6,54.2082,-81.5171,54.2082,2.968,-0.3316,2.968
13.277,119.4,-81.7,119.4,57.4678,-81.6634,57.4678,3.2596,-0.1463,3.2596
13.327,128.7,-81.7,128.7,61.0294,-81.6927,61.0294,3.5616,-0.0293,3.5616
13.377,136.7,-81.4,136.7,64.8129,-81.4585,64.8129,3.7835,0.2341,3.7835
13.426,142.7,-81.1,142.7,68.7073,-81.1717,68.7073,3.8944,0.2868,3.8944
13.477,147.5,-80.7,147.5,72.6469,-80.7943,72.6469,3.9396,0.3774,3.9396
