Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
9.509,-86.5,-83.8,94.9,0.3,0.0,-0.4
9.559,-86.4,-83.7,94.9,0.1,0.1,0.0
9.609,-86.3,-83.7,94.7,0.1,0.0,-0.2
9.659,-86.5,-83.7,94.9,-0.2,0.0,0.2
9.708,-86.7,-83.7,95.1,-0.2,0.0,0.2
9.759,-86.9,-83.7,95.3,-0.2,0.0,0.2
9.809,-87.2,-83.7,95.5,-0.3,0.0,0.2
9.859,-87.3,-83.7,95.6,-0.1,0.0,0.1
9.909,-87.5,-83.7,95.8,-0.2,0.0,0.2
9.959,-87.6,-83.7,96.0,-0.1,0.0,0.2
10.008,-87.8,-83.7,96.2,-0.2,0.0,0.2
10.058,-88.0,-83.7,96.3,-0.2,0.0,0.1
10.108,-88.2,-83.6,96.5,-0.2,0.1,0.2
10.157,-88.3,-83.6,96.6,-0.1,0.0,0.1
10.208,-87.8,-83.6,96.2,0.5,0.0,-0.4
10.258,-87.8,-83.6,96.2,0.0,0.0,0.0
10.308,-87.7,-83.6,96.2,0.1,0.0,0.0
10.358,-87.6,-83.6,96.0,0.1,0.0,-0.2
10.408,-87.6,-83.6,96.1,0.0,0.0,0.1
10.458,-87.4,-83.6,96.0,0.2,0.0,-0.1
10.508,-87.3,-83.6,95.9,0.1,0.0,-0.1
10.558,-87.3,-83.6,95.9,0.0,0.0,0.0
10.608,-87.3,-83.6,95.9,0.0,0.0,0.0
10.657,-87.2,-83.6,95.8,0.1,0.0,-0.1
10.707,-87.3,-83.6,95.9,-0.1,0.0,0.1
10.757,-87.5,-83.6,96.0,-0.2,0.0,0.1
10.807,-87.8,-83.6,96.3,-0.3,0.0,0.3
10.857,-87.6,-83.6,96.1,0.2,0.0,-0.2
10.907,-87.4,-83.6,95.9,0.2,0.0,-0.2
10.957,-87.6,-83.6,96.1,-0.2,0.0,0.2
11.007,-87.8,-83.6,96.3,-0.2,0.0,0.2
11.057,-88.2,-83.6,96.8,-0.4,0.0,0.5
11.107,-88.5,-83.6,97.1,-0.3,0.0,0.3
11.157,-88.6,-83.6,97.2,-0.1,0.0,0.1
11.207,-88.8,-83.6,97.4,-0.2,0.0,0.2
11.256,-88.8,-83.6,97.5,0.0,0.0,0.1
11.306,-88.7,-83.6,97.3,0.1,0.0,-0.2
11.357,-88.4,-83.6,97.0,0.3,0.0,-0.3
11.406,-88.0,-83.5,96.6,0.4,0.1,-0.4
11.456,-87.9,-83.5,96.5,0.1,0.0,-0.1
11.506,-88.1,-83.5,96.8,-0.2,0.0,0.3
11.556,-88.1,-83.4,96.8,0.0,0.1,0.0
11.606,-88.4,-83.4,97.2,-0.3,0.0,0.4
11.656,-89.2,-83.5,98.0,-0.8,-0.1,0.8
11.706,-89.6,-83.4,98.4,-0.4,0.1,0.4
11.756,-90.3,-83.4,99.2,-0.7,0.0,0.8
11.805,-90.7,-83.4,99.6,-0.4,0.0,0.4
11.855,-91.1,-83.5,99.9,-0.4,-0.1,0.3
11.905,-91.3,-83.5,100.2,-0.2,0.0,0.3
11.955,-91.5,-83.5,100.4,-0.2,0.0,0.2
12.005,-91.7,-83.5,100.6,-0.2,0.0,0.2
12.056,-91.9,-83.6,100.7,-0.2,-0.1,0.1
12.105,-92.1,-83.6,101.0,-0.2,0.0,0.3
12.155,-92.2,-83.6,101.1,-0.1,0.0,0.1
12.205,-92.2,-83.6,101.1,0.0,0.0,0.0
12.255,-92.0,-83.6,100.8,0.2,0.0,-0.3
12.305,-92.3,-83.6,101.1,-0.3,0.0,0.3
12.355,-92.6,-83.6,101.5,-0.3,0.0,0.4
12.405,-93.4,-83.6,102.3,-0.8,0.0,0.8
12.455,-94.3,-83.7,103.1,-0.9,-0.1,0.8
12.505,-94.7,-83.7,103.6,-0.4,0.0,0.5
12.554,-95.2,-83.7,104.1,-0.5,0.0,0.5
12.604,-95.5,-83.7,104.4,-0.3,0.0,0.3
12.654,-96.4,-83.8,105.4,-0.9,-0.1,1.0
12.704,-97.9,-83.8,106.8,-1.5,0.0,1.4
12.754,-99.2,-83.9,108.2,-1.3,-0.1,1.4
12.804,-100.2,-83.8,109.2,-1.0,0.1,1.0
12.854,-100.9,-83.9,109.9,-0.7,-0.1,0.7
12.904,-100.7,-83.8,109.7,0.2,0.1,-0.2
12.954,-101.0,-83.9,109.9,-0.3,-0.1,0.2
13.004,-100.9,-83.8,109.8,0.1,0.1,-0.1
13.054,-101.0,-83.9,109.9,-0.1,-0.1,0.1
13.104,-100.9,-83.8,109.7,0.1,0.1,-0.2
13.154,-100.6,-83.8,109.5,0.3,0.0,-0.2
13.204,-100.6,-83.8,109.6,0.0,0.0,0.1
13.253,-100.7,-83.7,109.8,-0.1,0.1,0.2
13.303,-100.6,-83.8,109.8,0.1,-0.1,0.0
13.353,-100.5,-83.8,109.9,0.1,0.0,0.1
13.403,-100.5,-83.7,110.0,0.0,0.1,0.1
13.453,-100.6,-83.8,110.3,-0.1,-0.1,0.3
13.503,-100.6,-83.7,110.4,0.0,0.1,0.1
13.553,-100.2,-83.6,110.0,0.4,0.1,-0.4
13.603,-100.0,-83.6,109.8,0.2,0.0,-0.2
13.653,-99.8,-83.6,109.7,0.2,0.0,-0.1
13.703,-99.8,-83.5,109.7,0.0,0.1,0.0
13.753,-99.9,-83.5,109.7,-0.1,0.0,0.0
13.803,-99.5,-83.5,109.3,0.4,0.0,-0.4
13.852,-99.0,-83.4,108.9,0.5,0.1,-0.4
13.902,-98.8,-83.4,108.6,0.2,0.0,-0.3
13.952,-98.4,-83.4,108.2,0.4,0.0,-0.4
14.002,-98.0,-83.5,107.8,0.4,-0.1,-0.4
14.052,-97.6,-83.5,107.4,0.4,0.0,-0.4
14.102,-97.4,-83.5,107.0,0.2,0.0,-0.4
14.152,-97.2,-83.6,106.9,0.2,-0.1,-0.1
14.202,-96.3,-83.7,106.1,0.9,-0.1,-0.8
14.252,-95.8,-83.8,105.6,0.5,-0.1,-0.5
14.302,-95.3,-83.8,105.1,0.5,0.0,-0.5
14.352,-95.2,-83.8,105.0,0.1,0.0,-0.1
14.401,-95.2,-83.8,105.0,0.0,0.0,0.0
14.451,-95.3,-83.8,105.1,-0.1,0.0,0.1
14.501,-95.3,-83.8,105.1,0.0,0.0,0.0
14.551,-95.4,-83.8,105.2,-0.1,0.0,0.1
14.601,-95.5,-83.8,105.2,-0.1,0.0,0.0
14.651,-95.3,-83.8,104.9,0.2,0.0,-0.3
14.701,-95.0,-83.8,104.5,0.3,0.0,-0.4
14.751,-94.9,-83.9,104.3,0.1,-0.1,-0.2
14.801,-95.0,-83.8,104.3,-0.1,0.1,0.0
14.851,-94.8,-83.9,104.1,0.2,-0.1,-0.2
14.901,-94.8,-83.9,104.1,0.0,0.0,0.0
14.951,-95.0,-83.9,104.3,-0.2,0.0,0.2
15.000,-95.3,-83.9,104.6,-0.3,0.0,0.3
15.049,-95.4,-83.9,104.7,-0.1,0.0,0.1
15.099,-95.3,-83.9,104.7,0.1,0.0,0.0
15.150,-95.2,-83.9,104.6,0.1,0.0,-0.1
15.199,-95.2,-83.9,104.6,0.0,0.0,0.0
15.249,-95.2,-83.9,104.6,0.0,0.0,0.0
15.299,-95.4,-83.9,104.8,-0.2,0.0,0.2
15.349,-95.6,-83.9,105.0,-0.2,0.0,0.2
15.399,-95.9,-83.9,105.3,-0.3,0.0,0.3
15.449,-96.4,-83.9,105.8,-0.5,0.0,0.5
15.499,-96.3,-83.9,105.7,0.1,0.0,-0.1
15.550,-96.4,-84.0,105.8,-0.1,-0.1,0.1
15.600,-97.2,-83.9,106.6,-0.8,0.1,0.8
15.649,-97.7,-84.0,107.1,-0.5,-0.1,0.5
15.699,-98.5,-84.0,107.9,-0.8,0.0,0.8
15.749,-99.1,-84.0,108.5,-0.6,0.0,0.6
15.799,-99.9,-84.0,109.2,-0.8,0.0,0.7
15.849,-100.7,-84.1,110.0,-0.8,-0.1,0.8
15.899,-101.1,-84.1,110.4,-0.4,0.0,0.4
15.949,-101.6,-84.1,110.8,-0.5,0.0,0.4
15.999,-101.8,-84.1,111.0,-0.2,0.0,0.2
16.049,-102.4,-84.2,111.6,-0.6,-0.1,0.6
16.099,-102.8,-84.1,112.0,-0.4,0.1,0.4
16.148,-103.0,-84.1,112.2,-0.2,0.0,0.2
16.198,-103.7,-84.1,112.9,-0.7,0.0,0.7
16.248,-104.0,-84.1,113.3,-0.3,0.0,0.4
16.298,-104.5,-84.1,113.8,-0.5,0.0,0.5
16.349,-104.5,-84.1,113.8,0.0,0.0,0.0
16.398,-104.4,-84.1,113.7,0.1,0.0,-0.1
16.448,-104.2,-84.1,113.5,0.2,0.0,-0.2
16.498,-103.7,-84.1,113.1,0.5,0.0,-0.4
16.548,-103.3,-84.1,112.8,0.4,0.0,-0.3
16.598,-102.9,-84.1,112.4,0.4,0.0,-0.4
16.648,-102.7,-84.0,112.1,0.2,0.1,-0.3
16.698,-102.6,-84.1,112.0,0.1,-0.1,-0.1
16.748,-101.6,-84.0,111.1,1.0,0.1,-0.9
16.798,-101.0,-84.0,110.6,0.6,0.0,-0.5
16.848,-100.5,-84.0,110.1,0.5,0.0,-0.5
16.898,-100.1,-84.0,109.8,0.4,0.0,-0.3
16.947,-99.8,-83.9,109.6,0.3,0.1,-0.2
16.997,-99.2,-84.0,109.0,0.6,-0.1,-0.6
17.047,-98.8,-84.0,108.5,0.4,0.0,-0.5
17.097,-98.0,-84.0,107.7,0.8,0.0,-0.8
17.147,-97.4,-84.0,107.1,0.6,0.0,-0.6
17.197,-96.9,-84.0,106.6,0.5,0.0,-0.5
17.247,-96.6,-83.9,106.2,0.3,0.1,-0.4
17.297,-96.3,-83.9,105.9,0.3,0.0,-0.3
17.347,-96.0,-83.9,105.5,0.3,0.0,-0.4
17.397,-96.1,-84.0,105.6,-0.1,-0.1,0.1
17.447,-96.3,-83.9,105.9,-0.2,0.1,0.3
17.496,-97.0,-84.0,106.6,-0.7,-0.1,0.7
17.546,-97.2,-83.9,106.8,-0.2,0.1,0.2
17.596,-97.4,-83.9,107.0,-0.2,0.0,0.2
17.647,-97.7,-83.9,107.3,-0.3,0.0,0.3
17.696,-97.8,-84.0,107.4,-0.1,-0.1,0.1
17.746,-97.8,-84.0,107.4,0.0,0.0,0.0
17.795,-97.6,-84.0,107.1,0.2,0.0,-0.3
17.845,-97.5,-84.0,106.9,0.1,0.0,-0.2
17.895,-97.2,-84.0,106.6,0.3,0.0,-0.3
17.945,-96.6,-84.0,106.0,0.6,0.0,-0.6
17.996,-96.0,-84.0,105.5,0.6,0.0,-0.5
18.045,-96.0,-84.0,105.6,0.0,0.0,0.1
18.095,-96.1,-84.0,105.7,-0.1,0.0,0.1
18.145,-96.5,-84.0,106.1,-0.4,0.0,0.4
18.195,-96.6,-84.0,106.3,-0.1,0.0,0.2
18.246,-96.8,-84.0,106.5,-0.2,0.0,0.2
18.295,-97.1,-84.0,106.8,-0.3,0.0,0.3
18.345,-97.1,-84.0,106.8,0.0,0.0,0.0
18.395,-97.1,-84.0,106.9,0.0,0.0,0.1
18.445,-97.4,-84.0,107.1,-0.3,0.0,0.2
18.495,-97.4,-84.0,107.1,0.0,0.0,0.0
18.545,-97.7,-84.1,107.4,-0.3,-0.1,0.3
18.594,-97.7,-84.1,107.4,0.0,0.0,0.0
18.645,-97.4,-84.1,107.0,0.3,0.0,-0.4
18.695,-97.8,-84.1,107.5,-0.4,0.0,0.5
18.744,-98.3,-84.0,108.0,-0.5,0.1,0.5
18.794,-99.1,-84.0,108.8,-0.8,0.0,0.8
18.845,-99.8,-84.0,109.5,-0.7,0.0,0.7
18.894,-100.3,-84.0,110.1,-0.5,0.0,0.6
18.944,-100.9,-84.1,110.7,-0.6,-0.1,0.6
18.994,-101.2,-84.0,111.0,-0.3,0.1,0.3
19.044,-101.6,-84.0,111.4,-0.4,0.0,0.4
19.094,-102.3,-84.0,112.1,-0.7,0.0,0.7
19.144,-102.9,-84.0,112.7,-0.6,0.0,0.6
19.194,-103.3,-84.0,113.1,-0.4,0.0,0.4
19.244,-103.6,-84.0,113.3,-0.3,0.0,0.2
19.294,-103.5,-84.0,113.2,0.1,0.0,-0.1
19.344,-103.5,-84.0,113.2,0.0,0.0,0.0
19.394,-103.8,-84.0,113.5,-0.3,0.0,0.3
19.444,-103.8,-84.0,113.5,0.0,0.0,0.0
19.493,-103.9,-84.0,113.6,-0.1,0.0,0.1
19.543,-103.7,-84.0,113.4,0.2,0.0,-0.2
19.593,-103.5,-84.0,113.2,0.2,0.0,-0.2
19.643,-103.3,-84.0,113.0,0.2,0.0,-0.2
19.693,-103.0,-84.0,112.7,0.3,0.0,-0.3
19.743,-102.5,-84.0,112.3,0.5,0.0,-0.4
19.793,-102.0,-84.0,111.8,0.5,0.0,-0.5
19.843,-101.6,-83.9,111.5,0.4,0.1,-0.3
19.893,-101.3,-84.0,111.1,0.3,-0.1,-0.4
19.943,-101.0,-84.0,110.8,0.3,0.0,-0.3
19.993,-100.3,-83.9,110.2,0.7,0.1,-0.6
20.042,-99.6,-83.9,109.6,0.7,0.0,-0.6
20.092,-99.7,-83.9,109.7,-0.1,0.0,0.1
20.142,-99.5,-83.9,109.5,0.2,0.0,-0.2
20.191,-99.5,-83.9,109.4,0.0,0.0,-0.1
20.241,-99.2,-83.8,109.2,0.3,0.1,-0.2
20.291,-99.0,-83.9,109.0,0.2,-0.1,-0.2
20.342,-98.8,-83.8,108.8,0.2,0.1,-0.2
20.392,-98.6,-83.9,108.6,0.2,-0.1,-0.2
20.442,-98.4,-83.9,108.4,0.2,0.0,-0.2
20.491,-98.1,-83.8,108.2,0.3,0.1,-0.2
20.542,-97.9,-83.8,108.0,0.2,0.0,-0.2
20.592,-97.8,-83.8,107.8,0.1,0.0,-0.2
20.641,-97.7,-83.8,107.7,0.1,0.0,-0.1
20.691,-97.6,-83.8,107.6,0.1,0.0,-0.1
20.741,-97.1,-83.8,107.2,0.5,0.0,-0.4
20.791,-97.2,-83.8,107.2,-0.1,0.0,0.0
20.841,-97.2,-83.8,107.2,0.0,0.0,0.0
20.891,-97.5,-83.8,107.4,-0.3,0.0,0.2
20.941,-97.8,-83.8,107.7,-0.3,0.0,0.3
20.991,-97.9,-83.7,107.8,-0.1,0.1,0.1
21.041,-97.9,-83.7,107.7,0.0,0.0,-0.1
21.091,-97.6,-83.7,107.4,0.3,0.0,-0.3
21.141,-97.3,-83.7,107.1,0.3,0.0,-0.3
21.191,-96.9,-83.7,106.7,0.4,0.0,-0.4
21.241,-96.5,-83.7,106.3,0.4,0.0,-0.4
21.290,-96.1,-83.7,105.8,0.4,0.0,-0.5
21.341,-96.0,-83.7,105.7,0.1,0.0,-0.1
21.390,-96.0,-83.6,105.7,0.0,0.1,0.0
21.440,-95.8,-83.6,105.5,0.2,0.0,-0.2
21.490,-95.9,-83.6,105.6,-0.1,0.0,0.1
21.540,-96.1,-83.6,105.8,-0.2,0.0,0.2
21.589,-96.4,-83.6,106.1,-0.3,0.0,0.3
21.640,-96.7,-83.6,106.4,-0.3,0.0,0.3
21.689,-96.8,-83.5,106.4,-0.1,0.1,0.0
21.740,-96.8,-83.6,106.4,0.0,-0.1,0.0
21.790,-97.3,-83.5,106.8,-0.5,0.1,0.4
21.840,-97.4,-83.5,106.8,-0.1,0.0,0.0
21.889,-97.2,-83.5,106.6,0.2,0.0,-0.2
21.940,-97.1,-83.5,106.4,0.1,0.0,-0.2
21.989,-96.9,-83.5,106.2,0.2,0.0,-0.2
22.039,-97.1,-83.5,106.3,-0.2,0.0,0.1
22.089,-97.3,-83.5,106.5,-0.2,0.0,0.2
22.139,-97.3,-83.5,106.5,0.0,0.0,0.0
22.189,-97.3,-83.5,106.5,0.0,0.0,0.0
22.239,-97.7,-83.5,107.0,-0.4,0.0,0.5
22.289,-98.0,-83.5,107.2,-0.3,0.0,0.2
22.338,-98.3,-83.4,107.5,-0.3,0.1,0.3
