Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
0.023,86.5,-76.6,-49.4,0.0,0.0,0.0
0.073,86.5,-76.6,-49.5,0.0,0.0,-0.1
0.123,86.4,-76.6,-49.6,-0.1,0.0,-0.1
0.173,86.3,-76.6,-49.5,-0.1,0.0,0.1
0.223,86.3,-76.6,-49.6,0.0,0.0,-0.1
0.274,86.4,-76.6,-49.8,0.1,0.0,-0.2
0.324,86.8,-76.7,-50.4,0.4,-0.1,-0.6
0.374,87.4,-76.9,-51.0,0.6,-0.2,-0.6
0.424,87.9,-77.1,-51.5,0.5,-0.2,-0.5
0.473,88.6,-77.4,-52.2,0.7,-0.3,-0.7
0.523,89.2,-77.6,-52.9,0.6,-0.2,-0.7
0.573,89.8,-77.9,-53.5,0.6,-0.3,-0.6
0.622,90.2,-78.2,-53.9,0.4,-0.3,-0.4
0.672,90.4,-78.6,-54.1,0.2,-0.4,-0.2
0.723,90.8,-78.9,-54.4,0.4,-0.3,-0.3
0.772,91.0,-79.3,-54.5,0.2,-0.4,-0.1
0.822,91.3,-79.5,-54.7,0.3,-0.2,-0.2
0.872,91.9,-79.8,-55.2,0.6,-0.3,-0.5
0.922,92.4,-80.0,-55.5,0.5,-0.2,-0.3
0.972,93.2,-80.3,-56.1,0.8,-0.3,-0.6
1.022,94.0,-80.4,-56.5,0.8,-0.1,-0.4
1.072,95.0,-80.6,-57.2,1.0,-0.2,-0.7
1.122,96.0,-80.9,-57.9,1.0,-0.3,-0.7
1.172,97.1,-81.1,-58.6,1.1,-0.2,-0.7
1.221,98.3,-81.3,-59.5,1.2,-0.2,-0.9
1.271,99.4,-81.5,-60.3,1.1,-0.2,-0.8
1.321,100.5,-81.8,-61.1,1.1,-0.3,-0.8
1.371,101.9,-82.0,-62.2,1.4,-0.2,-1.1
1.421,102.6,-82.2,-62.6,0.7,-0.2,-0.4
1.471,103.8,-82.4,-63.6,1.2,-0.2,-1.0
1.521,104.9,-82.6,-64.4,1.1,-0.2,-0.8
1.571,106.2,-82.7,-65.4,1.3,-0.1,-1.0
1.621,107.3,-82.8,-66.3,1.1,-0.1,-0.9
1.671,108.0,-82.9,-66.9,0.7,-0.1,-0.6
1.721,108.4,-83.0,-67.2,0.4,-0.1,-0.3
1.771,109.3,-83.2,-68.0,0.9,-0.2,-0.8
1.821,110.2,-83.2,-68.7,0.9,0.0,-0.7
1.871,110.9,-83.4,-69.2,0.7,-0.2,-0.5
1.920,111.8,-83.7,-70.0,0.9,-0.3,-0.8
1.970,113.0,-83.7,-71.1,1.2,0.0,-1.1
2.020,114.0,-83.8,-71.9,1.0,-0.1,-0.8
2.070,115.4,-84.0,-73.0,1.4,-0.2,-1.1
2.120,116.5,-84.0,-73.9,1.1,0.0,-0.9
2.170,118.0,-84.1,-75.1,1.5,-0.1,-1.2
2.220,119.0,-84.1,-76.0,1.0,0.0,-0.9
2.270,119.0,-84.3,-75.9,0.0,-0.2,0.1
2.320,119.3,-84.6,-75.9,0.3,-0.3,0.0
2.370,119.7,-84.6,-76.1,0.4,0.0,-0.2
2.420,120.1,-84.6,-76.2,0.4,0.0,-0.1
2.470,121.9,-84.7,-77.8,1.8,-0.1,-1.6
2.520,123.3,-84.7,-79.0,1.4,0.0,-1.2
2.570,124.8,-84.8,-80.2,1.5,-0.1,-1.2
2.620,125.7,-84.7,-80.8,0.9,0.1,-0.6
2.670,125.4,-84.8,-80.3,-0.3,-0.1,0.5
2.720,124.8,-84.8,-79.5,-0.6,0.0,0.8
2.770,124.9,-84.8,-79.2,0.1,0.0,0.3
2.820,124.5,-84.8,-78.6,-0.4,0.0,0.6
2.869,125.9,-84.9,-79.8,1.4,-0.1,-1.2
2.919,127.3,-84.9,-80.9,1.4,0.0,-1.1
2.969,128.3,-85.0,-81.6,1.0,-0.1,-0.7
3.019,129.6,-85.0,-82.8,1.3,0.0,-1.2
3.069,130.0,-85.0,-83.0,0.4,0.0,-0.2
3.119,130.4,-85.0,-83.2,0.4,0.0,-0.2
3.168,131.1,-85.1,-83.8,0.7,-0.1,-0.6
3.218,131.2,-85.0,-83.7,0.1,0.1,0.1
3.269,131.5,-85.0,-84.0,0.3,0.0,-0.3
3.319,131.5,-85.1,-83.9,0.0,-0.1,0.1
3.369,131.8,-85.0,-84.1,0.3,0.1,-0.2
3.419,133.0,-85.0,-85.2,1.2,0.0,-1.1
3.469,134.5,-84.9,-86.6,1.5,0.1,-1.4
3.519,135.7,-84.8,-87.8,1.2,0.1,-1.2
3.569,136.0,-84.8,-88.2,0.3,0.0,-0.4
3.619,136.5,-84.7,-88.6,0.5,0.1,-0.4
3.668,136.8,-84.7,-88.9,0.3,0.0,-0.3
3.718,136.9,-84.7,-89.0,0.1,0.0,-0.1
3.768,137.1,-84.7,-89.2,0.2,0.0,-0.2
3.818,137.1,-84.6,-89.2,0.0,0.1,0.0
3.868,137.2,-84.5,-89.3,0.1,0.1,-0.1
3.918,137.3,-84.5,-89.4,0.1,0.0,-0.1
3.968,137.1,-84.5,-89.2,-0.2,0.0,0.2
4.018,136.9,-84.5,-88.9,-0.2,0.0,0.3
4.068,136.9,-84.4,-88.8,0.0,0.1,0.1
4.118,137.2,-84.5,-89.0,0.3,-0.1,-0.2
4.168,137.8,-84.4,-89.6,0.6,0.1,-0.6
4.218,138.3,-84.4,-90.0,0.5,0.0,-0.4
4.268,138.6,-84.3,-90.2,0.3,0.1,-0.2
4.318,138.9,-84.3,-90.5,0.3,0.0,-0.3
4.366,139.2,-84.2,-90.8,0.3,0.1,-0.3
4.416,139.3,-84.2,-90.8,0.1,0.0,0.0
4.466,139.6,-84.2,-91.1,0.3,0.0,-0.3
4.516,139.6,-84.2,-91.1,0.0,0.0,0.0
4.566,140.0,-84.3,-91.4,0.4,-0.1,-0.3
4.616,140.6,-84.3,-92.0,0.6,0.0,-0.6
