Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
7.260,-7.0,-46.0,139.6,0.8,-3.5,0.1
7.310,-6.7,-50.2,139.8,0.3,-4.2,0.2
7.359,-6.8,-53.9,140.6,-0.1,-3.7,0.8
7.410,-8.0,-57.1,142.6,-1.2,-3.2,2.0
7.460,-9.8,-60.4,144.0,-1.8,-3.3,1.4
7.510,-10.8,-63.3,144.7,-1.0,-2.9,0.7
7.559,-12.3,-65.3,146.6,-1.5,-2.0,1.9
7.610,-14.8,-66.7,149.2,-2.5,-1.4,2.6
7.659,-17.2,-68.4,151.1,-2.4,-1.7,1.9
7.709,-19.3,-70.3,152.5,-2.1,-1.9,1.4
7.759,-18.1,-71.9,152.1,1.2,-1.6,-0.4
7.809,-17.9,-73.1,151.9,0.2,-1.2,-0.2
7.859,-19.1,-73.8,153.0,-1.2,-0.7,1.1
7.909,-22.9,-74.5,156.8,-3.8,-0.7,3.8
7.959,-28.5,-76.0,161.3,-5.6,-1.5,4.5
8.009,-35.0,-77.5,166.6,-6.5,-1.5,5.3
8.059,-41.1,-78.2,171.6,-6.1,-0.7,5.0
8.109,-46.3,-78.7,176.3,-5.2,-0.5,4.7
8.159,-47.6,-80.0,178.5,-1.3,-1.3,2.2
8.209,-54.0,-81.9,-175.6,-6.4,-1.9,-354.1
8.259,-62.5,-82.7,-167.1,-8.5,-0.8,8.5
8.308,-71.2,-82.2,-158.7,-8.7,0.5,8.4
8.358,-78.2,-81.7,-152.4,-7.0,0.5,6.3
8.408,-83.9,-81.3,-147.0,-5.7,0.4,5.4
8.458,-89.2,-81.4,-142.0,-5.3,-0.1,5.0
8.508,-90.9,-81.8,-139.1,-1.7,-0.4,2.9
8.558,-91.0,-82.5,-137.8,-0.1,-0.7,1.3
8.608,-93.7,-82.8,-134.1,-2.7,-0.3,3.7
8.658,-99.4,-82.8,-128.3,-5.7,0.0,5.8
8.708,-103.6,-82.4,-124.6,-4.2,0.4,3.7
8.758,-105.3,-82.0,-123.4,-1.7,0.4,1.2
8.808,-106.2,-81.8,-122.7,-0.9,0.2,0.7
8.858,-106.0,-81.9,-122.2,0.2,-0.1,0.5
8.907,-105.1,-82.0,-123.1,0.9,-0.1,-0.9
8.958,-104.1,-82.0,-124.0,1.0,0.0,-0.9
9.008,-107.6,-81.9,-120.7,-3.5,0.1,3.3
9.058,-112.8,-81.9,-115.7,-5.2,0.0,5.0
9.107,-112.4,-81.8,-115.8,0.4,0.1,-0.1
9.158,-110.3,-81.8,-118.0,2.1,0.0,-2.2
9.207,-106.2,-81.7,-122.5,4.1,0.1,-4.5
9.257,-105.8,-82.1,-122.1,0.4,-0.4,0.4
9.306,-109.7,-82.4,-117.7,-3.9,-0.3,4.4
9.357,-109.6,-82.6,-117.6,0.1,-0.2,0.1
9.407,-106.7,-82.5,-121.3,2.9,0.1,-3.7
9.457,-103.4,-82.5,-125.3,3.3,0.0,-4.0
9.507,-103.6,-82.8,-125.0,-0.2,-0.3,0.3
9.557,-105.3,-83.6,-122.3,-1.7,-0.8,2.7
9.607,-104.9,-84.1,-121.3,0.4,-0.5,1.0
9.656,-103.9,-84.4,-122.1,1.0,-0.3,-0.8
9.706,-100.4,-84.2,-125.2,3.5,0.2,-3.1
9.756,-100.6,-84.1,-125.3,-0.2,0.1,-0.1
9.805,-100.1,-84.1,-126.7,0.5,0.0,-1.4
9.855,-97.9,-84.0,-129.2,2.2,0.1,-2.5
9.905,-98.2,-84.1,-128.8,-0.3,-0.1,0.4
9.955,-94.3,-84.6,-131.2,3.9,-0.5,-2.4
10.005,-87.4,-85.2,-136.2,6.9,-0.6,-5.0
10.055,-76.1,-85.6,-145.1,11.3,-0.4,-8.9
10.105,-59.6,-85.6,-160.4,16.5,0.0,-15.3
10.155,-45.1,-84.7,-175.5,14.5,0.9,-15.1
10.204,-39.0,-83.7,175.8,6.1,1.0,351.3
10.255,-32.0,-82.6,167.7,7.0,1.1,-8.1
10.305,-23.0,-81.3,158.9,9.0,1.3,-8.8
10.355,-15.3,-79.8,151.8,7.7,1.5,-7.1
10.404,-7.4,-77.4,145.9,7.9,2.4,-5.9
10.454,-2.2,-74.8,142.3,5.2,2.6,-3.6
10.505,-1.0,-71.6,140.1,1.2,3.2,-2.2
10.555,-1.9,-68.4,139.4,-0.9,3.2,-0.7
10.605,-3.5,-65.7,139.2,-1.6,2.7,-0.2
10.655,-0.6,-62.5,138.1,2.9,3.2,-1.1
10.704,1.1,-59.1,137.6,1.7,3.4,-0.5
10.754,2.3,-55.7,136.3,1.2,3.4,-1.3
10.804,4.8,-51.5,135.3,2.5,4.2,-1.0
10.854,5.1,-47.8,135.0,0.3,3.7,-0.3
10.904,6.9,-43.9,134.5,1.8,3.9,-0.5
10.954,4.0,-41.3,134.3,-2.9,2.6,-0.2
11.004,3.5,-38.3,133.8,-0.5,3.0,-0.5
11.054,-0.4,-35.7,133.1,-3.9,2.6,-0.7
11.104,-0.9,-33.7,132.1,-0.5,2.0,-1.0
11.154,-2.0,-32.0,131.3,-1.1,1.7,-0.8
11.204,-1.7,-29.8,130.7,0.3,2.2,-0.6
11.254,-0.3,-27.8,129.3,1.4,2.0,-1.4
11.303,2.1,-25.0,128.4,2.4,2.8,-0.9
11.353,2.4,-22.5,128.3,0.3,2.5,-0.1
11.403,1.9,-19.9,128.7,-0.5,2.6,0.4
11.453,1.5,-17.6,129.2,-0.4,2.3,0.5
11.503,-0.2,-16.1,129.5,-1.7,1.5,0.3
11.553,-0.1,-14.8,129.5,0.1,1.3,0.0
11.603,0.4,-14.1,128.9,0.5,0.7,-0.6
11.653,1.4,-13.4,128.0,1.0,0.7,-0.9
11.703,2.4,-13.0,127.3,1.0,0.4,-0.7
11.753,3.2,-12.5,127.1,0.8,0.5,-0.2
11.803,2.2,-11.9,127.7,-1.0,0.6,0.6
11.853,1.4,-11.3,128.3,-0.8,0.6,0.6
11.902,1.7,-10.7,128.6,0.3,0.6,0.3
11.952,2.0,-10.2,128.8,0.3,0.5,0.2
12.002,2.0,-9.5,129.5,0.0,0.7,0.7
12.052,2.0,-8.7,130.1,0.0,0.8,0.6
12.102,1.7,-8.6,130.2,-0.3,0.1,0.1
12.152,2.5,-9.0,129.8,0.8,-0.4,-0.4
12.202,2.9,-9.9,129.6,0.4,-0.9,-0.2
12.252,2.1,-10.6,130.0,-0.8,-0.7,0.4
12.302,3.0,-10.8,130.7,0.9,-0.2,0.7
12.352,3.3,-10.7,131.8,0.3,0.1,1.1
12.402,2.9,-11.5,132.5,-0.4,-0.8,0.7
12.452,2.0,-13.1,132.8,-0.9,-1.6,0.3
12.501,1.3,-15.0,132.8,-0.7,-1.9,0.0
12.551,2.0,-16.7,132.4,0.7,-1.7,-0.4
12.602,4.8,-17.8,132.2,2.8,-1.1,-0.2
12.651,4.4,-19.0,133.0,-0.4,-1.2,0.8
12.701,3.5,-20.5,134.1,-0.9,-1.5,1.1
12.751,2.9,-22.2,135.1,-0.6,-1.7,1.0
12.801,1.1,-24.3,135.7,-1.8,-2.1,0.6
12.851,0.0,-26.3,135.8,-1.1,-2.0,0.1
12.901,0.2,-27.9,136.3,0.2,-1.6,0.5
12.951,0.3,-29.3,136.8,0.1,-1.4,0.5
13.001,-1.3,-30.6,137.5,-1.6,-1.3,0.7
13.051,0.1,-31.0,138.1,1.4,-0.4,0.6
13.101,-0.5,-31.9,138.6,-0.6,-0.9,0.5
13.151,-1.6,-33.7,139.0,-1.1,-1.8,0.4
13.201,-4.5,-36.5,139.8,-2.9,-2.8,0.8
13.251,-6.3,-39.1,140.6,-1.8,-2.6,0.8
13.301,-7.2,-40.8,141.5,-0.9,-1.7,0.9
13.350,-8.6,-42.5,142.9,-1.4,-1.7,1.4
13.401,-10.4,-44.4,144.3,-1.8,-1.9,1.4
13.450,-12.4,-47.3,145.5,-2.0,-2.9,1.2
13.500,-14.8,-51.1,147.2,-2.4,-3.8,1.7
13.550,-15.9,-55.5,147.3,-1.1,-4.4,0.1
13.600,-17.3,-59.7,147.4,-1.4,-4.2,0.1
13.650,-18.2,-62.4,148.5,-0.9,-2.7,1.1
13.700,-20.1,-63.5,151.4,-1.9,-1.1,2.9
13.750,-23.2,-64.2,154.5,-3.1,-0.7,3.1
13.800,-26.5,-66.2,156.8,-3.3,-2.0,2.3
13.850,-29.8,-69.3,159.3,-3.3,-3.1,2.5
13.900,-32.3,-71.1,161.6,-2.5,-1.8,2.3
13.950,-34.1,-71.8,163.9,-1.8,-0.7,2.3
14.000,-35.3,-72.1,165.9,-1.2,-0.3,2.0
14.050,-38.2,-72.9,168.6,-2.9,-0.8,2.7
14.099,-41.2,-74.0,171.6,-3.0,-1.1,3.0
14.150,-45.8,-75.1,175.3,-4.6,-1.1,3.7
14.199,-49.4,-75.5,178.4,-3.6,-0.4,3.1
14.249,-50.8,-75.7,179.7,-1.4,-0.2,1.3
14.299,-50.2,-75.6,179.8,0.6,0.1,0.1
14.349,-50.9,-76.0,-179.5,-0.7,-0.4,-359.3
14.399,-52.0,-76.9,-178.4,-1.1,-0.9,1.1
14.449,-52.2,-77.6,-178.0,-0.2,-0.7,0.4
14.499,-51.9,-77.8,-178.0,0.3,-0.2,0.0
14.549,-53.9,-78.4,-176.4,-2.0,-0.6,1.6
14.599,-57.1,-78.9,-173.9,-3.2,-0.5,2.5
14.649,-59.7,-79.5,-171.4,-2.6,-0.6,2.5
14.699,-62.2,-80.0,-168.8,-2.5,-0.5,2.6
14.748,-64.4,-80.5,-166.4,-2.2,-0.5,2.4
14.798,-66.1,-80.8,-164.5,-1.7,-0.3,1.9
14.847,-67.1,-81.0,-163.5,-1.0,-0.2,1.0
14.897,-68.1,-81.0,-162.6,-1.0,0.0,0.9
14.947,-69.7,-80.9,-161.7,-1.6,0.1,0.9
14.997,-71.0,-80.8,-161.0,-1.3,0.1,0.7
15.047,-70.9,-80.7,-161.5,0.1,0.1,-0.5
15.097,-69.9,-80.6,-162.8,1.0,0.1,-1.3
15.148,-67.7,-80.6,-165.1,2.2,0.0,-2.3
15.198,-66.0,-80.7,-167.2,1.7,-0.1,-2.1
15.248,-66.1,-80.9,-168.6,-0.1,-0.2,-1.4
15.298,-67.8,-80.7,-169.2,-1.7,0.2,-0.6
15.348,-71.7,-80.6,-168.1,-3.9,0.1,1.1
15.397,-77.9,-80.4,-165.6,-6.2,0.2,2.5
15.447,-82.9,-80.3,-163.8,-5.0,0.1,1.8
15.497,-84.1,-80.7,-163.7,-1.2,-0.4,0.1
15.547,-85.4,-81.1,-162.4,-1.3,-0.4,1.3
15.597,-86.5,-81.6,-161.5,-1.1,-0.5,0.9
15.647,-87.3,-81.6,-162.1,-0.8,0.0,-0.6
15.697,-88.9,-81.8,-162.3,-1.6,-0.2,-0.2
15.747,-86.8,-82.4,-164.5,2.1,-0.6,-2.2
15.797,-83.6,-83.0,-168.2,3.2,-0.6,-3.7
15.846,-84.1,-83.4,-169.7,-0.5,-0.4,-1.5
15.897,-87.8,-84.0,-169.5,-3.7,-0.6,0.2
15.947,-90.9,-84.5,-170.0,-3.1,-0.5,-0.5
15.996,-94.2,-85.0,-169.9,-3.3,-0.5,0.1
16.047,-98.3,-85.8,-168.8,-4.1,-0.8,1.1
16.096,-92.2,-86.7,-176.2,6.1,-0.9,-7.4
16.146,-77.3,-87.5,168.9,14.9,-0.8,345.1
16.196,-63.1,-88.1,155.9,14.2,-0.6,-13.0
16.246,-61.0,-88.5,154.3,2.1,-0.4,-1.6
16.295,-59.8,-88.5,151.8,1.2,0.0,-2.5
16.346,-69.3,-88.4,158.7,-9.5,0.1,6.9
16.396,-90.4,-88.3,177.3,-21.1,0.1,18.6
16.446,-104.9,-88.2,-169.5,-14.5,0.1,-346.8
16.496,-108.7,-88.2,-166.7,-3.8,0.0,2.8
16.546,-114.5,-88.2,-161.4,-5.8,0.0,5.3
16.596,-113.9,-88.3,-161.1,0.6,-0.1,0.3
16.646,-98.1,-88.7,-176.5,15.8,-0.4,-15.4
16.695,-81.4,-88.6,165.5,16.7,0.1,342.0
16.745,-93.6,-88.6,175.2,-12.2,0.0,9.7
16.795,-124.6,-88.2,-155.3,-31.0,0.4,-330.5
16.845,-140.4,-88.2,-139.8,-15.8,0.0,15.5
16.895,-144.2,-88.6,-135.3,-3.8,-0.4,4.5
16.945,-143.2,-89.3,-136.2,1.0,-0.7,-0.9
16.995,-137.6,-89.8,-142.4,5.6,-0.5,-6.2
17.045,-175.7,-89.3,-104.1,-38.1,0.5,38.3
17.095,165.6,-89.4,-86.3,341.3,-0.1,17.8
17.145,151.3,-89.1,-72.1,-14.3,0.3,14.2
17.195,108.3,-89.5,-28.8,-43.0,-0.4,43.3
17.245,77.8,-89.5,2.0,-30.5,0.0,30.8
17.294,79.3,-88.9,0.2,1.5,0.6,-1.8
17.344,75.2,-89.3,4.7,-4.1,-0.4,4.5
17.394,71.2,-89.4,9.0,-4.0,-0.1,4.3
17.444,68.9,-88.9,11.4,-2.3,0.5,2.4
17.494,61.6,-88.6,18.7,-7.3,0.3,7.3
17.543,53.2,-88.4,27.4,-8.4,0.2,8.7
17.593,51.5,-88.3,29.5,-1.7,0.1,2.1
17.643,54.2,-88.1,27.2,2.7,0.2,-2.3
17.693,50.7,-87.9,31.3,-3.5,0.2,4.1
17.744,46.7,-87.7,35.9,-4.0,0.2,4.6
17.793,47.2,-87.6,35.5,0.5,0.1,-0.4
17.843,47.4,-87.6,35.2,0.2,0.0,-0.3
17.892,42.6,-87.5,39.8,-4.8,0.1,4.6
17.942,40.5,-87.2,41.7,-2.1,0.3,1.9
17.992,41.3,-87.1,40.9,0.8,0.1,-0.8
18.042,42.8,-87.1,39.1,1.5,0.0,-1.8
18.092,42.6,-87.1,38.7,-0.2,0.0,-0.4
18.142,41.8,-87.1,39.3,-0.8,0.0,0.6
18.192,40.2,-87.1,40.6,-1.6,0.0,1.3
18.243,38.7,-87.1,42.1,-1.5,0.0,1.5
18.293,38.7,-87.1,42.5,0.0,0.0,0.4
18.343,37.2,-87.2,44.6,-1.5,-0.1,2.1
18.393,35.4,-87.1,46.6,-1.8,0.1,2.0
18.443,36.3,-87.2,45.9,0.9,-0.1,-0.7
18.492,36.6,-87.2,45.7,0.3,0.0,-0.2
18.542,36.1,-87.1,46.2,-0.5,0.1,0.5
18.592,35.6,-87.0,46.7,-0.5,0.1,0.5
18.642,35.9,-87.0,46.6,0.3,0.0,-0.1
18.692,34.4,-87.0,48.2,-1.5,0.0,1.6
18.742,31.4,-87.0,51.1,-3.0,0.0,2.9
18.792,29.6,-87.0,52.6,-1.8,0.0,1.5
18.842,28.5,-86.9,53.3,-1.1,0.1,0.7
18.892,28.8,-87.0,52.7,0.3,-0.1,-0.6
18.942,28.8,-87.0,52.4,0.0,0.0,-0.3
18.992,27.7,-86.9,53.3,-1.1,0.1,0.9
19.042,28.8,-86.8,51.9,1.1,0.1,-1.4
19.092,31.5,-86.9,48.9,2.7,-0.1,-3.0
19.142,34.0,-87.1,45.9,2.5,-0.2,-3.0
19.192,35.9,-87.5,43.6,1.9,-0.4,-2.3
19.241,37.0,-87.5,42.1,1.1,0.0,-1.5
19.291,33.1,-87.2,46.2,-3.9,0.3,4.1
19.341,31.5,-86.7,48.5,-1.6,0.5,2.3
19.391,31.7,-86.4,48.8,0.2,0.3,0.3
19.441,30.4,-86.3,49.4,-1.3,0.1,0.6
19.491,30.6,-86.7,47.9,0.2,-0.4,-1.5
19.541,34.5,-87.2,43.4,3.9,-0.5,-4.5
19.591,39.4,-87.2,39.0,4.9,0.0,-4.4
19.641,40.3,-87.1,39.5,0.9,0.1,0.5
19.691,42.5,-86.9,38.6,2.2,0.2,-0.9
19.741,45.2,-87.0,37.0,2.7,-0.1,-1.6
19.791,45.2,-86.9,37.7,0.0,0.1,0.7
19.840,45.6,-86.8,38.0,0.4,0.1,0.3
19.890,46.1,-86.5,38.1,0.5,0.3,0.1
19.940,45.6,-86.3,39.1,-0.5,0.2,1.0
19.990,45.7,-86.1,38.8,0.1,0.2,-0.3
20.040,49.9,-86.1,34.4,4.2,0.0,-4.4
20.090,53.9,-86.2,30.4,4.0,-0.1,-4.0
20.140,56.1,-86.1,28.6,2.2,0.1,-1.8
20.190,55.7,-85.9,29.2,-0.4,0.2,0.6
20.239,57.4,-85.8,27.5,1.7,0.1,-1.7
