Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
7.682,-94.9,-83.1,74.9,-0.2,0.0,0.2
7.732,-95.1,-83.1,75.1,-0.2,0.0,0.2
7.782,-95.2,-83.1,75.3,-0.1,0.0,0.2
7.832,-95.2,-83.1,75.1,0.0,0.0,-0.2
7.882,-95.4,-83.2,75.3,-0.2,-0.1,0.2
7.931,-95.4,-83.1,75.3,0.0,0.1,0.0
7.981,-95.4,-83.2,75.3,0.0,-0.1,0.0
8.031,-95.3,-83.1,75.1,0.1,0.1,-0.2
8.081,-95.2,-83.2,75.0,0.1,-0.1,-0.1
8.131,-95.1,-83.1,74.6,0.1,0.1,-0.4
8.181,-94.9,-83.2,74.4,0.2,-0.1,-0.2
8.231,-94.8,-83.1,74.3,0.1,0.1,-0.1
8.281,-94.5,-83.1,73.9,0.3,0.0,-0.4
8.331,-94.0,-83.1,73.5,0.5,0.0,-0.4
8.381,-94.2,-83.1,73.6,-0.2,0.0,0.1
8.431,-94.4,-83.1,73.8,-0.2,0.0,0.2
8.481,-94.8,-83.1,74.2,-0.4,0.0,0.4
8.531,-94.8,-83.1,74.2,0.0,0.0,0.0
8.581,-94.7,-83.1,74.1,0.1,0.0,-0.1
8.631,-94.9,-83.2,74.2,-0.2,-0.1,0.1
8.681,-95.0,-83.2,74.3,-0.1,0.0,0.1
8.731,-95.0,-83.2,74.4,0.0,0.0,0.1
8.781,-95.1,-83.2,74.5,-0.1,0.0,0.1
8.830,-95.3,-83.2,74.6,-0.2,0.0,0.1
8.880,-95.5,-83.2,74.9,-0.2,0.0,0.3
8.930,-95.9,-83.2,75.1,-0.4,0.0,0.2
8.981,-96.2,-83.2,75.3,-0.3,0.0,0.2
9.031,-96.6,-83.2,75.6,-0.4,0.0,0.3
9.081,-96.4,-83.2,75.4,0.2,0.0,-0.2
9.130,-96.5,-83.1,75.4,-0.1,0.1,0.0
9.180,-96.7,-83.1,75.7,-0.2,0.0,0.3
9.230,-97.0,-83.1,75.9,-0.3,0.0,0.2
9.280,-97.3,-83.1,76.2,-0.3,0.0,0.3
9.330,-97.5,-83.1,76.3,-0.2,0.0,0.1
9.379,-97.8,-83.1,76.5,-0.3,0.0,0.2
9.429,-98.0,-83.0,76.7,-0.2,0.1,0.2
9.479,-98.2,-83.1,76.8,-0.2,-0.1,0.1
9.529,-98.2,-83.0,76.7,0.0,0.1,-0.1
9.578,-98.2,-83.1,76.8,0.0,-0.1,0.1
9.629,-98.5,-83.1,77.1,-0.3,0.0,0.3
9.679,-99.3,-83.0,77.9,-0.8,0.1,0.8
9.729,-99.9,-83.0,78.5,-0.6,0.0,0.6
9.780,-100.2,-83.0,78.8,-0.3,0.0,0.3
9.829,-100.0,-83.0,78.7,0.2,0.0,-0.1
9.878,-99.9,-83.0,78.6,0.1,0.0,-0.1
9.928,-100.1,-83.0,78.9,-0.2,0.0,0.3
9.979,-100.1,-83.0,78.9,0.0,0.0,0.0
10.028,-100.4,-83.0,79.2,-0.3,0.0,0.3
10.078,-100.3,-83.0,79.1,0.1,0.0,-0.1
10.128,-100.4,-83.0,79.2,-0.1,0.0,0.1
10.178,-100.4,-83.0,79.2,0.0,0.0,0.0
10.228,-100.3,-83.0,79.1,0.1,0.0,-0.1
10.278,-100.1,-83.0,78.9,0.2,0.0,-0.2
10.328,-100.0,-83.0,78.7,0.1,0.0,-0.2
10.379,-99.7,-83.0,78.4,0.3,0.0,-0.3
10.427,-99.5,-83.0,78.2,0.2,0.0,-0.2
10.478,-99.4,-83.0,78.0,0.1,0.0,-0.2
10.527,-99.2,-83.0,77.7,0.2,0.0,-0.3
10.577,-98.6,-83.1,77.0,0.6,-0.1,-0.7
10.628,-97.9,-83.0,76.3,0.7,0.1,-0.7
10.678,-97.8,-83.1,76.2,0.1,-0.1,-0.1
10.727,-97.6,-83.0,76.0,0.2,0.1,-0.2
10.777,-97.8,-83.1,76.2,-0.2,-0.1,0.2
10.828,-97.8,-83.1,76.3,0.0,0.0,0.1
10.877,-97.9,-83.1,76.4,-0.1,0.0,0.1
10.926,-97.9,-83.1,76.3,0.0,0.0,-0.1
10.977,-97.9,-83.1,76.3,0.0,0.0,0.0
11.027,-97.8,-83.1,76.2,0.1,0.0,-0.1
11.076,-97.7,-83.1,75.9,0.1,0.0,-0.3
11.126,-97.5,-83.1,75.6,0.2,0.0,-0.3
11.177,-97.2,-83.1,75.3,0.3,0.0,-0.3
11.227,-97.1,-83.1,75.1,0.1,0.0,-0.2
11.277,-97.0,-83.1,74.9,0.1,0.0,-0.2
11.328,-96.8,-83.1,74.8,0.2,0.0,-0.1
11.376,-96.4,-83.1,74.4,0.4,0.0,-0.4
11.427,-96.4,-83.1,74.4,0.0,0.0,0.0
11.477,-96.5,-83.1,74.4,-0.1,0.0,0.0
11.527,-96.6,-83.1,74.4,-0.1,0.0,0.0
11.577,-96.8,-83.1,74.6,-0.2,0.0,0.2
11.626,-96.6,-83.1,74.4,0.2,0.0,-0.2
11.675,-96.4,-83.1,74.2,0.2,0.0,-0.2
11.725,-96.3,-83.1,73.9,0.1,0.0,-0.3
11.775,-96.2,-83.1,73.7,0.1,0.0,-0.2
11.825,-96.0,-83.1,73.5,0.2,0.0,-0.2
11.875,-95.9,-83.1,73.3,0.1,0.0,-0.2
11.925,-95.8,-83.1,73.1,0.1,0.0,-0.2
11.976,-95.8,-83.1,73.0,0.0,0.0,-0.1
12.026,-95.7,-83.1,72.8,0.1,0.0,-0.2
12.076,-95.7,-83.1,72.8,0.0,0.0,0.0
12.126,-95.5,-83.1,72.5,0.2,0.0,-0.3
12.175,-95.0,-83.1,71.9,0.5,0.0,-0.6
12.226,-94.9,-83.1,71.8,0.1,0.0,-0.1
12.275,-94.8,-83.1,71.7,0.1,0.0,-0.1
12.324,-95.0,-83.1,71.8,-0.2,0.0,0.1
12.374,-95.0,-83.1,71.7,0.0,0.0,-0.1
12.424,-94.8,-83.0,71.5,0.2,0.1,-0.2
12.474,-94.8,-83.1,71.4,0.0,-0.1,-0.1
12.524,-94.9,-83.1,71.4,-0.1,0.0,0.0
12.574,-94.6,-83.1,71.2,0.3,0.0,-0.2
12.624,-94.3,-83.1,70.8,0.3,0.0,-0.4
12.674,-94.3,-83.1,70.8,0.0,0.0,0.0
12.724,-94.3,-83.1,70.7,0.0,0.0,-0.1
12.774,-94.5,-83.1,70.9,-0.2,0.0,0.2
12.824,-94.9,-83.1,71.2,-0.4,0.0,0.3
12.874,-95.1,-83.0,71.4,-0.2,0.1,0.2
12.924,-94.9,-83.0,71.3,0.2,0.0,-0.1
12.973,-94.8,-83.0,71.2,0.1,0.0,-0.1
13.023,-95.3,-82.9,71.7,-0.5,0.1,0.5
13.073,-95.7,-82.9,72.2,-0.4,0.0,0.5
13.123,-96.4,-82.9,72.8,-0.7,0.0,0.6
13.173,-96.6,-82.9,73.1,-0.2,0.0,0.3
13.223,-96.4,-82.8,72.9,0.2,0.1,-0.2
13.273,-96.5,-82.9,73.0,-0.1,-0.1,0.1
13.323,-96.7,-82.9,73.2,-0.2,0.0,0.2
13.373,-96.7,-82.9,73.2,0.0,0.0,0.0
13.423,-96.5,-82.9,72.9,0.2,0.0,-0.3
13.473,-96.4,-82.9,72.9,0.1,0.0,0.0
13.523,-96.3,-82.9,72.8,0.1,0.0,-0.1
13.573,-96.4,-82.9,72.8,-0.1,0.0,0.0
13.623,-96.4,-82.9,72.9,0.0,0.0,0.1
13.674,-96.2,-82.9,72.6,0.2,0.0,-0.3
13.723,-95.8,-83.0,72.2,0.4,-0.1,-0.4
13.773,-95.6,-83.0,72.1,0.2,0.0,-0.1
13.823,-95.5,-83.0,71.9,0.1,0.0,-0.2
13.873,-95.5,-83.0,71.9,0.0,0.0,0.0
13.923,-95.3,-83.0,71.8,0.2,0.0,-0.1
13.973,-95.2,-83.0,71.7,0.1,0.0,-0.1
14.023,-95.2,-83.0,71.6,0.0,0.0,-0.1
14.073,-95.0,-83.0,71.5,0.2,0.0,-0.1
14.123,-95.0,-83.1,71.4,0.0,-0.1,-0.1
14.172,-95.0,-83.0,71.3,0.0,0.1,-0.1
14.221,-95.1,-83.1,71.5,-0.1,-0.1,0.2
14.272,-95.2,-83.1,71.6,-0.1,0.0,0.1
14.321,-95.2,-83.0,71.6,0.0,0.1,0.0
14.371,-95.2,-83.0,71.6,0.0,0.0,0.0
14.422,-95.2,-83.0,71.6,0.0,0.0,0.0
14.472,-94.8,-83.0,71.2,0.4,0.0,-0.4
14.522,-94.7,-83.0,71.0,0.1,0.0,-0.2
14.572,-94.7,-83.0,71.0,0.0,0.0,0.0
14.621,-94.9,-83.0,71.1,-0.2,0.0,0.1
14.672,-95.3,-83.0,71.5,-0.4,0.0,0.4
14.720,-95.5,-83.0,71.7,-0.2,0.0,0.2
14.771,-95.7,-83.0,71.8,-0.2,0.0,0.1
14.821,-95.8,-83.0,71.8,-0.1,0.0,0.0
14.871,-95.9,-83.0,71.9,-0.1,0.0,0.1
14.921,-96.3,-83.0,72.2,-0.4,0.0,0.3
14.970,-96.5,-83.0,72.3,-0.2,0.0,0.1
15.020,-96.6,-83.0,72.4,-0.1,0.0,0.1
15.070,-96.7,-83.0,72.5,-0.1,0.0,0.1
15.120,-96.9,-83.0,72.5,-0.2,0.0,0.0
15.170,-96.8,-82.9,72.5,0.1,0.1,0.0
15.220,-96.4,-83.0,72.2,0.4,-0.1,-0.3
15.270,-96.1,-83.0,71.8,0.3,0.0,-0.4
15.320,-95.9,-83.0,71.7,0.2,0.0,-0.1
15.371,-96.0,-83.0,71.8,-0.1,0.0,0.1
15.421,-96.2,-83.0,72.0,-0.2,0.0,0.2
15.470,-96.3,-83.0,72.1,-0.1,0.0,0.1
15.520,-96.5,-83.0,72.3,-0.2,0.0,0.2
15.570,-96.8,-83.0,72.5,-0.3,0.0,0.2
15.620,-97.1,-83.0,72.8,-0.3,0.0,0.3
15.669,-97.3,-82.9,73.0,-0.2,0.1,0.2
15.719,-97.5,-83.0,73.2,-0.2,-0.1,0.2
15.769,-97.5,-83.0,73.2,0.0,0.0,0.0
15.820,-97.5,-83.0,73.1,0.0,0.0,-0.1
15.869,-97.5,-83.0,73.2,0.0,0.0,0.1
15.919,-97.8,-83.0,73.5,-0.3,0.0,0.3
15.969,-97.9,-83.0,73.7,-0.1,0.0,0.2
16.019,-97.8,-83.0,73.5,0.1,0.0,-0.2
16.069,-98.2,-83.1,73.9,-0.4,-0.1,0.4
16.119,-98.7,-83.0,74.4,-0.5,0.1,0.5
16.169,-99.5,-83.0,75.1,-0.8,0.0,0.7
16.218,-100.1,-83.0,75.8,-0.6,0.0,0.7
16.268,-100.6,-83.0,76.2,-0.5,0.0,0.4
16.318,-101.1,-83.0,76.7,-0.5,0.0,0.5
16.368,-101.4,-83.0,77.0,-0.3,0.0,0.3
16.418,-101.8,-83.0,77.3,-0.4,0.0,0.3
16.469,-102.1,-83.0,77.7,-0.3,0.0,0.4
16.518,-102.2,-83.0,77.8,-0.1,0.0,0.1
16.568,-102.4,-83.0,77.9,-0.2,0.0,0.1
16.619,-102.3,-83.0,77.7,0.1,0.0,-0.2
16.669,-102.2,-83.0,77.6,0.1,0.0,-0.1
16.719,-101.9,-83.0,77.3,0.3,0.0,-0.3
16.768,-101.8,-83.0,77.2,0.1,0.0,-0.1
16.818,-102.2,-82.9,77.7,-0.4,0.1,0.5
16.867,-102.5,-82.9,78.0,-0.3,0.0,0.3
16.917,-103.1,-82.8,78.6,-0.6,0.1,0.6
16.968,-103.5,-82.8,79.1,-0.4,0.0,0.5
17.017,-103.8,-82.8,79.4,-0.3,0.0,0.3
17.067,-104.2,-82.7,79.8,-0.4,0.1,0.4
17.117,-104.5,-82.8,80.1,-0.3,-0.1,0.3
17.167,-104.6,-82.7,80.2,-0.1,0.1,0.1
17.217,-104.5,-82.8,80.2,0.1,-0.1,0.0
17.266,-104.5,-82.8,80.2,0.0,0.0,0.0
17.317,-104.4,-82.8,80.1,0.1,0.0,-0.1
17.367,-104.0,-82.8,79.7,0.4,0.0,-0.4
17.416,-103.4,-82.8,79.2,0.6,0.0,-0.5
17.466,-102.8,-82.8,78.6,0.6,0.0,-0.6
17.516,-102.5,-82.8,78.4,0.3,0.0,-0.2
17.566,-102.4,-82.8,78.3,0.1,0.0,-0.1
17.616,-102.5,-82.8,78.4,-0.1,0.0,0.1
17.667,-102.6,-82.8,78.4,-0.1,0.0,0.0
17.716,-102.6,-82.8,78.4,0.0,0.0,0.0
17.766,-102.7,-82.9,78.4,-0.1,-0.1,0.0
17.816,-102.5,-82.9,78.3,0.2,0.0,-0.1
17.866,-102.4,-82.9,78.1,0.1,0.0,-0.2
17.916,-102.2,-83.0,77.9,0.2,-0.1,-0.2
17.966,-102.0,-83.0,77.6,0.2,0.0,-0.3
18.015,-101.8,-83.1,77.3,0.2,-0.1,-0.3
18.065,-101.5,-83.1,77.1,0.3,0.0,-0.2
18.115,-101.0,-83.2,76.5,0.5,-0.1,-0.6
18.165,-100.4,-83.2,75.8,0.6,0.0,-0.7
18.215,-100.2,-83.2,75.6,0.2,0.0,-0.2
18.265,-100.0,-83.2,75.4,0.2,0.0,-0.2
18.315,-100.1,-83.2,75.4,-0.1,0.0,0.0
18.365,-100.1,-83.2,75.5,0.0,0.0,0.1
18.415,-100.1,-83.2,75.5,0.0,0.0,0.0
18.465,-100.2,-83.2,75.6,-0.1,0.0,0.1
18.515,-100.2,-83.2,75.6,0.0,0.0,0.0
18.565,-99.9,-83.3,75.4,0.3,-0.1,-0.2
18.614,-99.4,-83.3,75.0,0.5,0.0,-0.4
18.664,-98.5,-83.3,74.2,0.9,0.0,-0.8
18.714,-97.7,-83.4,73.4,0.8,-0.1,-0.8
18.764,-97.0,-83.4,72.9,0.7,0.0,-0.5
18.814,-95.6,-83.5,71.6,1.4,-0.1,-1.3
18.864,-93.3,-83.5,69.4,2.3,0.0,-2.2
18.914,-90.3,-83.6,66.7,3.0,-0.1,-2.7
18.964,-86.8,-83.7,63.4,3.5,-0.1,-3.3
19.014,-83.0,-83.8,60.0,3.8,-0.1,-3.4
19.064,-78.9,-83.9,56.3,4.1,-0.1,-3.7
19.114,-74.2,-84.0,52.1,4.7,-0.1,-4.2
19.163,-69.4,-84.2,47.9,4.8,-0.2,-4.2
19.213,-64.1,-84.3,43.3,5.3,-0.1,-4.6
19.263,-58.8,-84.4,38.8,5.3,-0.1,-4.5
19.313,-53.4,-84.5,34.3,5.4,-0.1,-4.5
19.363,-47.8,-84.6,29.8,5.6,-0.1,-4.5
19.413,-42.0,-84.7,25.2,5.8,-0.1,-4.6
19.463,-36.2,-84.8,20.7,5.8,-0.1,-4.5
19.513,-30.4,-84.8,16.1,5.8,0.0,-4.6
19.563,-25.3,-84.5,12.3,5.1,0.3,-3.8
19.612,-20.4,-84.3,8.7,4.9,0.2,-3.6
19.662,-14.5,-83.8,4.5,5.9,0.5,-4.2
19.712,-8.6,-83.2,0.6,5.9,0.6,-3.9
19.762,-2.9,-82.7,-3.1,5.7,0.5,-3.7
19.812,1.8,-81.9,-5.7,4.7,0.8,-2.6
19.862,5.2,-81.5,-7.1,3.4,0.4,-1.4
19.912,7.1,-81.1,-7.2,1.9,0.4,-0.1
19.962,9.0,-81.1,-7.3,1.9,0.0,-0.1
20.012,9.4,-81.2,-6.2,0.4,-0.1,1.1
20.062,8.0,-81.5,-3.6,-1.4,-0.3,2.6
20.112,4.6,-81.9,0.7,-3.4,-0.4,4.3
20.161,-0.5,-82.4,6.3,-5.1,-0.5,5.6
20.211,-7.6,-82.7,13.9,-7.1,-0.3,7.6
20.262,-15.8,-82.8,22.4,-8.2,-0.1,8.5
20.312,-24.9,-82.8,32.0,-9.1,0.0,9.6
20.361,-32.9,-82.5,40.7,-8.0,0.3,8.7
20.411,-38.7,-82.1,47.4,-5.8,0.4,6.7
20.462,-44.9,-81.8,54.7,-6.2,0.3,7.3
20.511,-50.9,-81.3,61.4,-6.0,0.5,6.7
20.562,-56.2,-80.7,67.3,-5.3,0.6,5.9
20.612,-60.8,-80.2,72.3,-4.6,0.5,5.0
20.662,-64.5,-79.7,76.7,-3.7,0.5,4.4
20.711,-67.2,-79.1,80.3,-2.7,0.6,3.6
20.761,-68.6,-78.3,82.8,-1.4,0.8,2.5
20.811,-69.4,-77.6,84.9,-0.8,0.7,2.1
20.862,-69.3,-76.9,86.3,0.1,0.7,1.4
20.911,-69.0,-76.2,87.7,0.3,0.7,1.4
20.961,-69.1,-75.6,89.5,-0.1,0.6,1.8
21.012,-69.2,-75.1,91.4,-0.1,0.5,1.9
21.062,-69.3,-74.5,93.2,-0.1,0.6,1.8
21.110,-68.9,-74.0,94.7,0.4,0.5,1.5
21.160,-68.1,-73.5,96.0,0.8,0.5,1.3
21.211,-67.1,-73.3,97.0,1.0,0.2,1.0
21.260,-65.8,-73.2,98.0,1.3,0.1,1.0
21.310,-64.4,-73.3,98.9,1.4,-0.1,0.9
21.360,-63.4,-73.5,100.2,1.0,-0.2,1.3
21.410,-62.9,-74.0,102.1,0.5,-0.5,1.9
21.460,-62.9,-74.6,104.6,0.0,-0.6,2.5
21.510,-63.7,-75.3,107.9,-0.8,-0.7,3.3
21.560,-64.7,-76.7,110.9,-1.0,-1.4,3.0
21.610,-65.8,-77.8,113.7,-1.1,-1.1,2.8
21.660,-67.2,-78.5,116.7,-1.4,-0.7,3.0
21.709,-68.5,-79.2,119.3,-1.3,-0.7,2.6
21.759,-70.2,-79.8,122.0,-1.7,-0.6,2.7
21.809,-71.9,-80.4,125.0,-1.7,-0.6,3.0
21.859,-73.5,-80.9,127.5,-1.6,-0.5,2.5
21.909,-74.7,-81.4,129.6,-1.2,-0.5,2.1
21.960,-75.7,-81.8,131.4,-1.0,-0.4,1.8
22.009,-76.9,-82.2,133.2,-1.2,-0.4,1.8
22.059,-78.0,-82.6,135.0,-1.1,-0.4,1.8
22.109,-78.5,-82.9,136.1,-0.5,-0.3,1.1
22.159,-79.1,-83.2,137.2,-0.6,-0.3,1.1
22.209,-81.2,-83.5,139.7,-2.1,-0.3,2.5
22.259,-83.6,-83.7,142.3,-2.4,-0.2,2.6
22.309,-85.8,-83.8,144.6,-2.2,-0.1,2.3
