Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
17.326,-141.9,-80.3,-179.3,-142.0692,-80.2758,-179.0599,0.6766,-0.097,-0.9606
17.376,-141.7,-80.3,-179.7,-141.7738,-80.2952,-179.572,0.2953,-0.0194,-0.5121
17.427,-141.5,-80.3,-180.2,-141.5548,-80.299,-180.0744,0.2191,-0.0039,-0.5024
17.477,-141.5,-80.3,-180.5,-141.511,-80.2998,-180.4149,0.0438,-0.0008,-0.3405
17.527,-141.5,-80.2,-180.7,-141.5022,-80.22,-180.643,0.0088,0.0798,-0.2281
17.577,-141.9,-80.2,-180.4,-141.8204,-80.204,-180.4486,-0.3182,0.016,0.1944
17.626,-142.4,-80.2,-180.2,-142.2841,-80.2008,-180.2497,-0.4636,0.0032,0.1989
17.675,-142.7,-80.2,-179.9,-142.6168,-80.2002,-179.9699,-0.3327,0.0006,0.2798
17.725,-143.0,-80.2,-179.8,-142.9234,-80.2,-179.834,-0.3065,0.0001,0.136
17.775,-143.3,-80.1,-179.6,-143.2247,-80.12,-179.6468,-0.3013,0.08,0.1872
17.825,-143.5,-80.1,-179.6,-143.4449,-80.104,-179.6094,-0.2203,0.016,0.0374
17.875,-143.2,-80.1,-179.8,-143.249,-80.1008,-179.7619,0.1959,0.0032,-0.1525
17.925,-143.5,-79.9,-179.7,-143.4498,-79.9402,-179.7124,-0.2008,0.1606,0.0495
17.975,-143.7,-79.9,-179.6,-143.65,-79.908,-179.6225,-0.2002,0.0321,0.0899
18.025,-144.0,-79.8,-179.5,-143.93,-79.8216,-179.5245,-0.28,0.0864,0.098
18.075,-144.2,-79.7,-179.5,-144.146,-79.7243,-179.5049,-0.216,0.0973,0.0196
18.125,-144.5,-79.7,-179.6,-144.4292,-79.7049,-179.581,-0.2832,0.0195,-0.0761
18.175,-144.7,-79.6,-179.7,-144.6458,-79.621,-179.6762,-0.2166,0.0839,-0.0952
18.225,-145.1,-79.5,-179.5,-145.0092,-79.5242,-179.5352,-0.3633,0.0968,0.141
18.275,-145.8,-79.3,-179.2,-145.6418,-79.3448,-179.267,-0.6327,0.1794,0.2682
18.324,-146.2,-79.0,-179.0,-146.0884,-79.069,-179.0534,-0.4465,0.2759,0.2136
18.374,-146.0,-78.9,-179.4,-146.0177,-78.9338,-179.3307,0.0707,0.1352,-0.2773
18.424,-145.5,-78.8,-180.1,-145.6035,-78.8268,-179.9461,0.4141,0.107,-0.6155
18.474,-145.4,-78.7,-180.4,-145.4407,-78.7254,-180.3092,0.1628,0.1014,-0.3631
18.525,-145.2,-78.5,-180.8,-145.2481,-78.5451,-180.7018,0.1926,0.1803,-0.3926
18.574,-145.0,-78.3,-181.2,-145.0496,-78.349,-181.1004,0.1985,0.1961,-0.3985
18.624,-144.6,-78.2,-181.7,-144.6899,-78.2298,-181.5801,0.3597,0.1192,-0.4797
18.675,-144.6,-78.1,-181.9,-144.618,-78.126,-181.836,0.0719,0.1038,-0.2559
18.724,-144.0,-78.0,-182.7,-144.1236,-78.0252,-182.5272,0.4944,0.1008,-0.6912
18.774,-143.8,-77.9,-183.1,-143.8647,-77.925,-182.9854,0.2589,0.1002,-0.4582
18.824,-143.0,-77.8,-184.3,-143.1729,-77.825,-184.0371,0.6918,0.1,-1.0516
18.873,-142.2,-77.7,-185.5,-142.3946,-77.725,-185.2074,0.7784,0.1,-1.1703
18.923,-141.5,-77.7,-186.5,-141.6789,-77.705,-186.2415,0.7157,0.02,-1.0341
18.973,-141.2,-77.7,-187.3,-141.2958,-77.701,-187.0883,0.3831,0.004,-0.8468
19.023,-141.2,-77.8,-187.8,-141.2192,-77.7802,-187.6577,0.0766,-0.0792,-0.5694
19.073,-141.1,-77.8,-188.4,-141.1238,-77.796,-188.2515,0.0953,-0.0158,-0.5939
19.123,-141.0,-77.9,-189.0,-141.0248,-77.8792,-188.8503,0.0991,-0.0832,-0.5988
19.173,-140.8,-77.9,-189.6,-140.845,-77.8958,-189.4501,0.1798,-0.0166,-0.5998
19.223,-140.6,-78.0,-190.1,-140.649,-77.9792,-189.97,0.196,-0.0833,-0.52
19.273,-140.4,-78.0,-190.7,-140.4498,-77.9958,-190.554,0.1992,-0.0167,-0.584
19.323,-140.1,-78.1,-191.4,-140.17,-78.0792,-191.2308,0.2798,-0.0833,-0.6768
19.373,-139.9,-78.2,-191.9,-139.954,-78.1758,-191.7662,0.216,-0.0967,-0.5354
19.423,-140.0,-78.3,-192.2,-139.9908,-78.2752,-192.1132,-0.0368,-0.0993,-0.3471
19.473,-140.1,-78.4,-192.5,-140.0782,-78.375,-192.4226,-0.0874,-0.0999,-0.3094
19.522,-140.2,-78.5,-192.9,-140.1756,-78.475,-192.8045,-0.0975,-0.1,-0.3819
19.573,-140.1,-78.5,-193.5,-140.1151,-78.495,-193.3609,0.0605,-0.02,-0.5564
19.623,-140.3,-78.6,-193.7,-140.263,-78.579,-193.6322,-0.1479,-0.084,-0.2713
19.672,-140.8,-78.7,-193.5,-140.6926,-78.6758,-193.5264,-0.4296,-0.0968,0.1057
19.722,-141.2,-78.9,-193.2,-141.0985,-78.8552,-193.2653,-0.4059,-0.1794,0.2611
19.773,-141.6,-79.0,-193.0,-141.4997,-78.971,-193.0531,-0.4012,-0.1159,0.2122
19.823,-142.0,-79.2,-192.8,-141.8999,-79.1542,-192.8506,-0.4002,-0.1832,0.2024
19.872,-142.3,-79.3,-192.7,-142.22,-79.2708,-192.7301,-0.32,-0.1166,0.1205
19.922,-141.8,-79.5,-193.2,-141.884,-79.4542,-193.106,0.336,-0.1833,-0.3759
19.972,-141.6,-79.7,-193.3,-141.6568,-79.6508,-193.2612,0.2272,-0.1967,-0.1552
20.022,-141.3,-79.9,-193.6,-141.3714,-79.8502,-193.5322,0.2854,-0.1993,-0.271
20.072,-141.0,-80.1,-193.6,-141.0743,-80.05,-193.5864,0.2971,-0.1999,-0.0542
20.122,-141.5,-80.4,-192.9,-141.4149,-80.33,-193.0373,-0.3406,-0.28,0.5492
20.172,-142.0,-80.6,-192.2,-141.883,-80.546,-192.3675,-0.4681,-0.216,0.6698
20.222,-142.6,-80.7,-191.4,-142.4566,-80.6692,-191.5935,-0.5736,-0.1232,0.774
20.272,-143.3,-81.0,-190.4,-143.1313,-80.9338,-190.6387,-0.6747,-0.2646,0.9548
20.322,-145.0,-81.4,-188.5,-144.6263,-81.3068,-188.9277,-1.4949,-0.3729,1.711
20.372,-147.6,-81.8,-185.8,-147.0053,-81.7014,-186.4255,-2.379,-0.3946,2.5022
20.422,-150.7,-82.1,-182.7,-149.9611,-82.0203,-183.4451,-2.9558,-0.3189,2.9804
20.472,-154.2,-82.5,-179.2,-153.3522,-82.4041,-180.049,-3.3912,-0.3838,3.3961
20.521,-158.2,-82.8,-175.3,-157.2304,-82.7208,-176.2498,-3.8782,-0.3168,3.7992
20.571,-162.1,-83.1,-171.5,-161.1261,-83.0242,-172.45,-3.8956,-0.3034,3.7998
20.621,-165.6,-83.4,-168.2,-164.7052,-83.3248,-169.05,-3.5791,-0.3007,3.4
20.672,-168.9,-83.6,-165.2,-168.061,-83.545,-165.97,-3.3558,-0.2201,3.08
20.722,-171.1,-83.6,-163.1,-170.4922,-83.589,-163.674,-2.4312,-0.044,2.296
20.771,-172.9,-83.6,-161.5,-172.4184,-83.5978,-161.9348,-1.9262,-0.0088,1.7392
20.821,-174.1,-83.7,-160.4,-173.7637,-83.6796,-160.707,-1.3452,-0.0818,1.2278
20.871,-175.3,-83.6,-159.3,-174.9927,-83.6159,-159.5814,-1.229,0.0636,1.1256
20.920,-176.1,-83.6,-158.7,-175.8785,-83.6032,-158.8763,-0.8858,0.0127,0.7051
20.970,-176.4,-83.6,-158.4,-176.2957,-83.6006,-158.4953,-0.4172,0.0025,0.381
21.020,-176.2,-83.5,-158.6,-176.2191,-83.5201,-158.5791,0.0766,0.0805,-0.0838
21.071,-175.5,-83.5,-159.2,-175.6438,-83.504,-159.0758,0.5753,0.0161,-0.4968
21.121,-174.9,-83.5,-159.8,-175.0488,-83.5008,-159.6552,0.5951,0.0032,-0.5794
