Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
17.836,80.8,-77.4,-57.2,80.6561,-77.4261,-57.1736,0.5755,0.1045,-0.1056
17.885,81.3,-77.4,-57.2,81.1712,-77.4052,-57.1947,0.5151,0.0209,-0.0211
17.935,81.2,-77.4,-56.8,81.1942,-77.401,-56.8789,0.023,0.0042,0.3158
17.986,80.8,-77.5,-56.2,80.8788,-77.4802,-56.3358,-0.3154,-0.0792,0.5432
18.035,80.7,-77.5,-56.1,80.7358,-77.496,-56.1472,-0.1431,-0.0158,0.1886
18.086,80.5,-77.5,-55.8,80.5472,-77.4992,-55.8694,-0.1886,-0.0032,0.2777
18.135,80.2,-77.6,-55.4,80.2694,-77.5798,-55.4939,-0.2777,-0.0806,0.3755
18.185,79.5,-77.5,-54.7,79.6539,-77.516,-54.8588,-0.6155,0.0639,0.6351
18.236,78.6,-77.5,-53.8,78.8108,-77.5032,-54.0118,-0.8431,0.0128,0.847
18.286,78.0,-77.5,-53.2,78.1622,-77.5006,-53.3624,-0.6486,0.0026,0.6494
