Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
1.476,-48.4,-82.5,-97.4,1.6,-0.1,-1.6
1.526,-46.2,-82.5,-100.2,2.2,0.0,-2.8
1.575,-45.0,-82.8,-102.1,1.2,-0.3,-1.9
1.625,-45.7,-83.5,-102.0,-0.7,-0.7,0.1
1.675,-45.6,-83.6,-102.6,0.1,-0.1,-0.6
1.725,-44.5,-82.5,-102.9,1.1,1.1,-0.3
1.774,-42.1,-83.2,-104.3,2.4,-0.7,-1.4
1.824,-41.8,-84.0,-105.1,0.3,-0.8,-0.8
1.874,-37.8,-84.0,-109.3,4.0,0.0,-4.2
1.924,-33.6,-84.3,-112.5,4.2,-0.3,-3.2
1.975,-33.0,-85.0,-113.1,0.6,-0.7,-0.6
2.024,-33.4,-85.3,-113.0,-0.4,-0.3,0.1
2.075,-30.1,-85.0,-115.9,3.3,0.3,-2.9
2.124,-26.7,-85.1,-118.7,3.4,-0.1,-2.8
2.173,-25.4,-85.2,-120.1,1.3,-0.1,-1.4
2.223,-24.5,-85.2,-121.3,0.9,0.0,-1.2
2.273,-23.4,-85.2,-122.4,1.1,0.0,-1.1
2.325,-22.9,-85.3,-122.6,0.5,-0.1,-0.2
2.373,-23.5,-85.5,-121.8,-0.6,-0.2,0.8
2.424,-24.3,-85.6,-120.8,-0.8,-0.1,1.0
2.474,-24.4,-85.5,-120.5,-0.1,0.1,0.3
2.524,-23.6,-85.2,-121.1,0.8,0.3,-0.6
2.574,-24.1,-85.2,-120.5,-0.5,0.0,0.6
2.624,-24.8,-85.4,-119.5,-0.7,-0.2,1.0
2.674,-24.0,-84.9,-119.6,0.8,0.5,-0.1
2.724,-22.6,-83.8,-119.4,1.4,1.1,0.2
2.774,-21.8,-83.2,-119.7,0.8,0.6,-0.3
2.823,-20.6,-83.0,-120.3,1.2,0.2,-0.6
2.873,-20.0,-82.9,-120.6,0.6,0.1,-0.3
2.923,-19.5,-82.7,-121.1,0.5,0.2,-0.5
2.973,-18.5,-82.3,-122.0,1.0,0.4,-0.9
3.023,-17.2,-81.6,-123.3,1.3,0.7,-1.3
3.073,-15.9,-80.5,-124.5,1.3,1.1,-1.2
3.123,-14.3,-79.7,-126.4,1.6,0.8,-1.9
3.172,-12.0,-78.9,-128.4,2.3,0.8,-2.0
3.223,-9.7,-78.1,-130.2,2.3,0.8,-1.8
3.273,-7.9,-76.9,-131.7,1.8,1.2,-1.5
3.323,-5.8,-75.4,-133.1,2.1,1.5,-1.4
3.373,-2.6,-73.3,-134.0,3.2,2.1,-0.9
3.422,-0.1,-70.4,-134.9,2.5,2.9,-0.9
3.472,1.9,-66.6,-135.9,2.0,3.8,-1.0
3.522,4.5,-63.2,-137.4,2.6,3.4,-1.5
3.572,6.2,-59.9,-138.4,1.7,3.3,-1.0
3.622,8.9,-56.0,-139.0,2.7,3.9,-0.6
3.672,11.1,-52.2,-139.4,2.2,3.8,-0.4
3.722,14.1,-48.0,-139.9,3.0,4.2,-0.5
3.772,17.1,-43.6,-140.5,3.0,4.4,-0.6
3.822,24.7,-37.2,-140.3,7.6,6.4,0.2
3.872,31.0,-31.2,-139.0,6.3,6.0,1.3
3.922,35.4,-26.1,-137.5,4.4,5.1,1.5
3.972,35.6,-22.2,-137.2,0.2,3.9,0.3
4.021,34.2,-18.8,-137.7,-1.4,3.4,-0.5
4.071,33.2,-15.3,-138.8,-1.0,3.5,-1.1
4.121,31.8,-12.0,-140.0,-1.4,3.3,-1.2
4.171,28.9,-9.2,-141.3,-2.9,2.8,-1.3
4.221,24.3,-6.7,-141.7,-4.6,2.5,-0.4
4.271,22.5,-3.6,-141.4,-1.8,3.1,0.3
4.321,20.3,-0.2,-140.7,-2.2,3.4,0.7
4.371,18.5,2.4,-140.4,-1.8,2.6,0.3
4.420,18.8,5.2,-140.3,0.3,2.8,0.1
4.470,18.9,7.4,-140.1,0.1,2.2,0.2
4.520,18.2,9.1,-139.6,-0.7,1.7,0.5
4.570,17.7,10.5,-139.2,-0.5,1.4,0.4
4.620,18.1,11.6,-138.9,0.4,1.1,0.3
4.670,18.0,12.2,-138.8,-0.1,0.6,0.1
4.720,18.5,12.7,-138.9,0.5,0.5,-0.1
4.770,19.0,12.8,-138.7,0.5,0.1,0.2
4.820,19.3,12.8,-138.6,0.3,0.0,0.1
4.870,20.4,12.7,-138.6,1.1,-0.1,0.0
4.920,21.7,12.3,-138.5,1.3,-0.4,0.1
4.970,21.3,11.7,-138.3,-0.4,-0.6,0.2
5.020,21.4,11.4,-137.9,0.1,-0.3,0.4
5.070,22.0,11.6,-137.9,0.6,0.2,0.0
5.120,22.2,11.4,-137.8,0.2,-0.2,0.1
5.170,22.2,11.3,-137.6,0.0,-0.1,0.2
5.219,22.5,11.4,-137.4,0.3,0.1,0.2
5.269,22.4,11.3,-137.3,-0.1,-0.1,0.1
5.319,22.3,11.0,-137.1,-0.1,-0.3,0.2
5.369,23.0,10.6,-137.0,0.7,-0.4,0.1
5.419,24.4,10.6,-136.8,1.4,0.0,0.2
5.469,24.5,10.5,-136.6,0.1,-0.1,0.2
5.519,24.0,10.4,-136.3,-0.5,-0.1,0.3
5.569,22.9,10.0,-136.0,-1.1,-0.4,0.3
5.619,22.7,9.8,-135.7,-0.2,-0.2,0.3
5.668,23.0,9.7,-135.5,0.3,-0.1,0.2
5.718,22.5,9.4,-135.2,-0.5,-0.3,0.3
5.768,22.5,9.3,-134.9,0.0,-0.1,0.3
5.818,22.4,9.5,-134.5,-0.1,0.2,0.4
5.868,22.4,9.5,-134.3,0.0,0.0,0.2
5.918,22.7,9.5,-134.0,0.3,0.0,0.3
5.968,23.4,9.8,-133.7,0.7,0.3,0.3
6.018,23.1,9.8,-133.4,-0.3,0.0,0.3
6.068,22.9,9.7,-133.2,-0.2,-0.1,0.2
6.118,22.9,9.7,-133.1,0.0,0.0,0.1
6.168,23.3,9.9,-133.1,0.4,0.2,0.0
6.218,23.2,10.0,-133.0,-0.1,0.1,0.1
6.268,22.7,10.0,-132.9,-0.5,0.0,0.1
6.318,22.6,9.8,-132.8,-0.1,-0.2,0.1
6.368,22.7,9.7,-132.9,0.1,-0.1,-0.1
6.417,22.7,9.6,-133.0,0.0,-0.1,-0.1
6.467,22.7,9.4,-133.2,0.0,-0.2,-0.2
6.517,22.4,9.0,-133.2,-0.3,-0.4,0.0
6.567,22.1,8.5,-133.2,-0.3,-0.5,0.0
6.617,22.1,7.9,-133.7,0.0,-0.6,-0.5
6.667,21.9,6.9,-133.9,-0.2,-1.0,-0.2
6.717,20.5,5.2,-133.8,-1.4,-1.7,0.1
6.767,17.9,3.0,-133.4,-2.6,-2.2,0.4
6.817,16.5,0.9,-133.3,-1.4,-2.1,0.1
6.867,16.9,-0.6,-133.3,0.4,-1.5,0.0
6.916,16.5,-3.0,-133.2,-0.4,-2.4,0.1
6.967,16.3,-5.7,-133.1,-0.2,-2.7,0.1
7.016,15.7,-9.1,-132.9,-0.6,-3.4,0.2
7.067,15.2,-12.8,-132.7,-0.5,-3.7,0.2
7.117,15.6,-16.7,-132.4,0.4,-3.9,0.3
7.167,15.5,-21.2,-132.2,-0.1,-4.5,0.2
7.216,15.7,-25.4,-131.8,0.2,-4.2,0.4
7.266,17.2,-30.1,-131.8,1.5,-4.7,0.0
7.316,20.9,-34.4,-131.9,3.7,-4.3,-0.1
7.366,25.5,-39.1,-132.4,4.6,-4.7,-0.5
7.416,26.6,-44.1,-132.4,1.1,-5.0,0.0
7.466,31.7,-47.8,-132.2,5.1,-3.7,0.2
7.516,30.0,-51.9,-130.5,-1.7,-4.1,1.7
7.566,26.7,-55.6,-127.9,-3.3,-3.7,2.6
7.616,20.1,-59.1,-124.7,-6.6,-3.5,3.2
7.666,14.9,-62.1,-121.3,-5.2,-3.0,3.4
7.716,13.0,-65.7,-119.3,-1.9,-3.6,2.0
7.766,18.5,-69.8,-119.0,5.5,-4.1,0.3
7.816,16.5,-74.0,-116.0,-2.0,-4.2,3.0
7.864,7.0,-77.1,-108.5,-9.5,-3.1,7.5
7.916,-7.0,-79.2,-98.6,-14.0,-2.1,9.9
7.965,-23.5,-80.7,-86.7,-16.5,-1.5,11.9
8.015,-44.1,-82.0,-70.1,-20.6,-1.3,16.6
8.065,-65.0,-82.5,-50.8,-20.9,-0.5,19.3
8.115,-85.8,-82.0,-32.0,-20.8,0.5,18.8
8.165,-96.2,-81.0,-22.3,-10.4,1.0,9.7
8.215,-103.6,-80.0,-16.5,-7.4,1.0,5.8
8.264,-108.2,-79.1,-12.3,-4.6,0.9,4.2
8.315,-115.9,-78.3,-6.0,-7.7,0.8,6.3
8.364,-120.7,-77.8,-1.5,-4.8,0.5,4.5
8.414,-124.6,-77.4,2.5,-3.9,0.4,4.0
8.464,-127.9,-76.8,6.1,-3.3,0.6,3.6
8.514,-130.4,-76.2,8.8,-2.5,0.6,2.7
8.564,-131.1,-76.0,9.7,-0.7,0.2,0.9
8.614,-130.8,-76.1,9.7,0.3,-0.1,0.0
8.664,-131.0,-76.2,10.3,-0.2,-0.1,0.6
8.714,-131.7,-76.2,11.3,-0.7,0.0,1.0
8.764,-131.8,-76.3,11.9,-0.1,-0.1,0.6
8.814,-131.5,-76.4,11.2,0.3,-0.1,-0.7
8.864,-132.3,-76.3,11.6,-0.8,0.1,0.4
8.914,-133.2,-76.0,13.2,-0.9,0.3,1.6
8.964,-133.9,-75.6,14.2,-0.7,0.4,1.0
9.014,-133.6,-75.5,13.8,0.3,0.1,-0.4
9.064,-132.2,-75.9,12.2,1.4,-0.4,-1.6
9.114,-132.3,-76.0,10.8,-0.1,-0.1,-1.4
9.164,-133.3,-75.9,10.2,-1.0,0.1,-0.6
9.213,-132.8,-76.0,9.0,0.5,-0.1,-1.2
9.263,-131.5,-76.3,8.4,1.3,-0.3,-0.6
9.313,-130.7,-76.6,8.3,0.8,-0.3,-0.1
9.363,-129.4,-76.7,8.1,1.3,-0.1,-0.2
9.413,-128.4,-76.8,8.2,1.0,-0.1,0.1
9.463,-125.6,-76.8,6.7,2.8,0.0,-1.5
9.513,-123.1,-76.6,3.3,2.5,0.2,-3.4
9.563,-117.1,-76.7,-3.3,6.0,-0.1,-6.6
9.613,-114.2,-76.8,-6.9,2.9,-0.1,-3.6
9.663,-114.4,-76.6,-6.9,-0.2,0.2,0.0
9.713,-116.4,-76.4,-5.4,-2.0,0.2,1.5
9.763,-117.3,-76.3,-4.8,-0.9,0.1,0.6
9.813,-117.2,-76.3,-5.1,0.1,0.0,-0.3
9.863,-116.4,-76.4,-6.1,0.8,-0.1,-1.0
9.912,-115.2,-76.4,-7.5,1.2,0.0,-1.4
9.962,-113.9,-76.6,-9.0,1.3,-0.2,-1.5
10.012,-111.5,-76.8,-11.3,2.4,-0.2,-2.3
10.063,-107.8,-77.2,-14.5,3.7,-0.4,-3.2
10.112,-104.2,-77.3,-17.8,3.6,-0.1,-3.3
10.162,-102.8,-77.2,-19.2,1.4,0.1,-1.4
10.212,-101.0,-77.2,-20.7,1.8,0.0,-1.5
10.262,-98.3,-77.0,-23.4,2.7,0.2,-2.7
10.312,-95.4,-76.8,-26.5,2.9,0.2,-3.1
10.362,-92.2,-76.6,-30.3,3.2,0.2,-3.8
10.411,-88.8,-76.3,-34.3,3.4,0.3,-4.0
10.462,-84.2,-76.1,-38.4,4.6,0.2,-4.1
10.512,-78.9,-75.9,-42.2,5.3,0.2,-3.8
10.561,-74.8,-75.5,-45.5,4.1,0.4,-3.3
10.611,-73.7,-74.9,-48.0,1.1,0.6,-2.5
10.662,-73.3,-74.1,-50.5,0.4,0.8,-2.5
10.711,-73.5,-73.7,-52.0,-0.2,0.4,-1.5
10.761,-74.2,-73.6,-51.9,-0.7,0.1,0.1
10.811,-74.7,-73.8,-51.6,-0.5,-0.2,0.3
10.861,-74.1,-73.8,-52.3,0.6,0.0,-0.7
10.911,-73.2,-73.7,-53.3,0.9,0.1,-1.0
10.961,-71.8,-73.7,-54.7,1.4,0.0,-1.4
11.011,-71.4,-73.7,-55.5,0.4,0.0,-0.8
11.061,-72.4,-73.7,-55.4,-1.0,0.0,0.1
11.111,-74.0,-73.5,-55.4,-1.6,0.2,0.0
11.161,-74.3,-73.3,-56.5,-0.3,0.2,-1.1
11.211,-72.7,-73.1,-58.4,1.6,0.2,-1.9
11.264,-71.8,-73.0,-59.5,0.9,0.1,-1.1
