Time(s),Raw_Roll,Raw_Pitch,Raw_Yaw,Filtered_Roll,Filtered_Pitch,Filtered_Yaw,Delta_Roll,Delta_Pitch,Delta_Yaw
1.508,26.4,-67.4,-2.9,19.2346,-32.0247,-0.8026,0.009,-0.1141,-0.2214
1.558,27.5,-68.5,-3.8,19.2458,-32.1452,-1.0887,0.0112,-0.1205,-0.286
1.608,29.0,-69.6,-4.8,19.26,-32.2722,-1.4426,0.0141,-0.127,-0.354
1.658,30.8,-70.7,-6.2,19.2778,-32.4059,-1.8961,0.0179,-0.1337,-0.4535
1.708,32.9,-71.7,-7.8,19.3002,-32.546,-1.9023,0.0224,-0.1402,-0.0062
1.758,35.6,-72.8,-10.0,19.3286,-32.6931,-1.9117,0.0284,-0.1471,-0.0093
1.808,38.3,-73.6,-12.3,19.3635,-32.8461,-1.9246,0.0349,-0.153,-0.013
1.859,41.4,-74.4,-14.9,19.4061,-33.005,-1.9421,0.0426,-0.1589,-0.0175
1.907,44.7,-75.0,-17.9,19.4575,-33.1692,-1.9652,0.0514,-0.1642,-0.0231
1.957,47.5,-75.6,-20.3,19.5171,-33.3386,-1.9935,0.0596,-0.1694,-0.0283
2.009,50.0,-76.1,-22.6,19.5848,-33.5129,-2.0273,0.0677,-0.1743,-0.0338
2.057,52.9,-76.7,-25.2,19.662,-33.6925,-2.0675,0.0771,-0.1796,-0.0403
2.107,54.8,-77.1,-26.9,19.7467,-33.8766,-2.1131,0.0847,-0.1841,-0.0455
2.157,56.8,-77.5,-28.5,19.8394,-34.0652,-2.164,0.0928,-0.1886,-0.0509
2.207,58.3,-77.7,-29.8,19.9393,-34.2573,-2.22,0.0999,-0.1921,-0.056
2.257,59.5,-77.9,-30.8,20.0457,-34.453,-2.2806,0.1064,-0.1956,-0.0606
2.308,60.0,-77.9,-31.2,20.1569,-34.6512,-2.3447,0.1111,-0.1982,-0.0641
2.358,60.6,-77.9,-31.5,20.2731,-34.8518,-2.4121,0.1162,-0.2007,-0.0674
2.407,61.0,-77.9,-31.8,20.3938,-35.0549,-2.4828,0.1207,-0.2031,-0.0707
2.457,61.6,-77.9,-32.1,20.5197,-35.2604,-2.5568,0.1259,-0.2054,-0.074
2.506,61.6,-77.9,-32.0,20.6489,-35.468,-2.6332,0.1292,-0.2077,-0.0763
2.556,61.0,-77.8,-31.3,20.7795,-35.6774,-2.7101,0.1305,-0.2094,-0.077
2.607,60.6,-77.8,-30.9,20.9118,-35.8889,-2.7884,0.1324,-0.2115,-0.0783
2.656,60.6,-77.9,-30.9,21.0473,-36.103,-2.8691,0.1354,-0.214,-0.0807
2.706,60.7,-78.0,-30.9,21.186,-36.3195,-2.9521,0.1388,-0.2165,-0.083
2.757,60.9,-78.1,-31.0,21.3285,-36.5384,-3.0377,0.1425,-0.2189,-0.0856
2.806,61.1,-78.2,-31.1,21.4746,-36.7597,-3.1258,0.1461,-0.2213,-0.0881
2.857,61.6,-78.2,-31.4,21.6254,-36.9828,-3.2172,0.1508,-0.2231,-0.0913
2.907,62.3,-78.3,-31.9,21.7818,-37.2081,-3.3124,0.1564,-0.2253,-0.0952
2.956,63.0,-78.2,-32.5,21.9438,-37.4345,-3.4118,0.1619,-0.2264,-0.0995
3.006,63.8,-78.1,-33.2,22.1117,-37.6618,-3.516,0.168,-0.2274,-0.1041
3.056,64.9,-78.1,-34.0,22.287,-37.8907,-3.6252,0.1753,-0.2288,-0.1092
3.106,66.0,-78.1,-34.8,22.4696,-38.1209,-3.7396,0.1827,-0.2302,-0.1144
3.156,66.9,-78.2,-35.6,22.6589,-38.353,-3.8592,0.1893,-0.2321,-0.1196
3.206,67.7,-78.2,-36.2,22.8544,-38.5864,-3.9834,0.1955,-0.2334,-0.1242
3.255,67.9,-78.2,-36.2,23.0536,-38.821,-4.1099,0.1992,-0.2346,-0.1264
3.305,68.3,-78.2,-36.5,23.2573,-39.0568,-4.2397,0.2037,-0.2357,-0.1298
3.355,68.7,-78.3,-36.7,23.4654,-39.2942,-4.3726,0.2081,-0.2374,-0.1328
3.405,69.0,-78.3,-36.8,23.6775,-39.5325,-4.5079,0.2121,-0.2384,-0.1354
3.455,69.3,-78.4,-36.9,23.8936,-39.7725,-4.6458,0.2161,-0.2399,-0.1379
3.505,69.2,-78.5,-36.5,24.1116,-40.0139,-4.784,0.218,-0.2414,-0.1382
3.555,69.2,-78.6,-36.3,24.3321,-40.2568,-4.9232,0.2204,-0.2429,-0.1392
3.605,69.2,-78.6,-36.1,24.5548,-40.5004,-5.0634,0.2227,-0.2436,-0.1402
3.655,69.5,-78.7,-36.2,24.7812,-40.7454,-5.2059,0.2264,-0.245,-0.1425
3.705,69.8,-78.7,-36.2,25.0113,-40.991,-5.3502,0.2301,-0.2456,-0.1443
3.755,70.0,-78.8,-36.2,25.2446,-41.2378,-5.4962,0.2333,-0.2468,-0.146
3.805,70.1,-78.8,-35.9,25.4804,-41.4851,-5.6424,0.2358,-0.2473,-0.1462
3.854,70.4,-78.8,-36.0,25.7198,-41.7328,-5.7907,0.2394,-0.2477,-0.1483
3.904,70.7,-78.8,-36.0,25.9627,-41.9809,-5.9405,0.2429,-0.2481,-0.1498
3.954,70.5,-78.8,-35.6,26.2062,-42.2294,-6.0898,0.2436,-0.2485,-0.1493
4.004,70.4,-78.7,-35.2,26.451,-42.4775,-6.2385,0.2448,-0.2481,-0.1487
4.054,70.4,-78.7,-34.9,26.6974,-42.7258,-6.3871,0.2464,-0.2483,-0.1485
4.104,70.1,-78.7,-34.4,26.9437,-42.9742,-6.5342,0.2463,-0.2485,-0.1472
4.154,70.2,-78.7,-34.2,27.1921,-43.2228,-6.6816,0.2483,-0.2486,-0.1473
4.204,70.0,-78.7,-33.8,27.4407,-43.4714,-6.8279,0.2486,-0.2486,-0.1463
4.254,70.0,-78.7,-33.6,27.6906,-43.7201,-6.9742,0.2499,-0.2486,-0.1463
4.304,70.1,-78.6,-33.5,27.9424,-43.968,-7.1211,0.2518,-0.2479,-0.1468
4.354,70.3,-78.6,-33.5,28.1966,-44.2158,-7.2689,0.2542,-0.2478,-0.1478
4.404,70.7,-78.6,-33.7,28.4543,-44.4635,-7.4188,0.2577,-0.2477,-0.1499
4.454,71.1,-78.6,-33.9,28.7156,-44.711,-7.5707,0.2613,-0.2475,-0.152
4.503,71.6,-78.5,-34.2,28.9809,-44.9575,-7.7253,0.2654,-0.2466,-0.1546
4.553,72.5,-78.5,-34.8,29.2528,-45.2038,-7.8842,0.2719,-0.2463,-0.1589
4.604,73.1,-78.5,-35.1,29.5294,-45.4498,-8.0457,0.2766,-0.246,-0.1615
4.653,73.3,-78.5,-35.1,29.8082,-45.6954,-8.208,0.2787,-0.2456,-0.1623
4.703,74.1,-78.6,-35.6,30.0928,-45.9414,-8.374,0.2846,-0.246,-0.166
4.754,74.5,-78.6,-35.8,30.3807,-46.1869,-8.5419,0.2879,-0.2455,-0.1679
4.803,75.0,-78.7,-36.1,30.6725,-46.4328,-8.7124,0.2918,-0.2458,-0.1704
4.853,75.2,-78.8,-36.2,30.9663,-46.6788,-8.884,0.2937,-0.2461,-0.1717
4.903,75.4,-78.9,-36.3,31.2619,-46.9251,-9.0569,0.2956,-0.2463,-0.1729
4.953,75.8,-79.0,-36.7,31.5606,-47.1716,-9.2329,0.2987,-0.2465,-0.1759
5.003,76.3,-79.1,-37.1,31.8631,-47.4182,-9.4119,0.3025,-0.2466,-0.179
5.053,76.6,-79.2,-37.3,32.1679,-47.665,-9.5926,0.3048,-0.2467,-0.1807
5.102,76.8,-79.2,-37.5,32.4744,-47.911,-9.7751,0.3065,-0.246,-0.1825
5.152,77.0,-79.3,-37.8,32.7824,-48.1571,-9.9599,0.3081,-0.2461,-0.1848
5.202,77.5,-79.3,-38.3,33.0941,-48.4024,-10.1483,0.3117,-0.2453,-0.1885
5.253,77.6,-79.4,-38.3,33.4065,-48.6478,-10.337,0.3124,-0.2453,-0.1887
5.302,77.4,-79.4,-38.1,33.7175,-48.8923,-10.5247,0.311,-0.2445,-0.1876
5.352,77.6,-79.5,-38.2,34.0299,-49.1367,-10.7132,0.3124,-0.2444,-0.1885
5.402,77.6,-79.5,-38.2,34.3422,-49.3803,-10.9019,0.3123,-0.2436,-0.1887
5.452,77.9,-79.6,-38.2,34.6564,-49.6237,-11.0907,0.3142,-0.2435,-0.1888
5.502,77.9,-79.7,-38.1,34.9704,-49.8671,-11.2788,0.314,-0.2433,-0.1882
5.552,77.9,-79.7,-38.0,35.2841,-50.1094,-11.4664,0.3137,-0.2424,-0.1875
5.602,78.1,-79.8,-38.0,35.599,-50.3516,-11.6539,0.3148,-0.2422,-0.1875
5.652,78.5,-79.9,-38.3,35.9164,-50.5936,-11.8435,0.3174,-0.242,-0.1896
5.702,78.9,-79.9,-38.7,36.2362,-50.8345,-12.0359,0.3199,-0.2409,-0.1924
5.751,79.1,-79.9,-38.8,36.5571,-51.0743,-12.2289,0.3209,-0.2399,-0.193
5.801,79.5,-79.9,-39.1,36.8804,-51.3131,-12.424,0.3233,-0.2388,-0.1951
5.851,79.6,-79.9,-39.2,37.2038,-51.5507,-12.6196,0.3234,-0.2377,-0.1956
5.901,79.0,-79.8,-38.7,37.522,-51.7864,-12.8113,0.3182,-0.2357,-0.1917
5.952,79.1,-79.8,-38.7,37.8402,-52.021,-13.0028,0.3182,-0.2345,-0.1915
6.001,79.3,-79.8,-39.0,38.1592,-52.2544,-13.1962,0.319,-0.2334,-0.1934
6.052,79.6,-79.8,-39.3,38.4797,-52.4865,-13.3916,0.3205,-0.2322,-0.1954
6.100,79.6,-79.9,-39.4,38.7993,-52.7184,-13.5873,0.3196,-0.2318,-0.1958
6.151,79.3,-79.8,-39.2,39.1156,-52.9482,-13.7812,0.3164,-0.2298,-0.1939
6.201,79.4,-79.8,-39.4,39.4318,-53.1767,-13.9762,0.3162,-0.2286,-0.195
6.251,79.4,-79.9,-39.5,39.747,-53.4049,-14.1714,0.3152,-0.2282,-0.1953
6.301,79.3,-79.9,-39.5,40.0604,-53.6318,-14.3663,0.3134,-0.2269,-0.1948
6.350,79.2,-79.9,-39.4,40.3719,-53.8575,-14.5598,0.3115,-0.2256,-0.1936
6.400,79.4,-79.9,-39.7,40.6839,-54.0818,-14.7552,0.312,-0.2244,-0.1954
6.450,79.4,-79.9,-39.7,40.9948,-54.3049,-14.95,0.3109,-0.2231,-0.1948
6.500,78.9,-79.9,-39.2,41.3005,-54.5266,-15.1403,0.3057,-0.2218,-0.1903
6.550,78.9,-79.9,-39.2,41.605,-54.7471,-15.33,0.3045,-0.2204,-0.1897
6.600,79.0,-80.0,-39.1,41.9091,-54.967,-15.5183,0.3041,-0.22,-0.1883
6.650,79.0,-80.0,-39.1,42.2119,-55.1857,-15.7059,0.3028,-0.2186,-0.1877
6.700,78.3,-80.0,-38.3,42.5077,-55.403,-15.8865,0.2958,-0.2173,-0.1806
6.750,76.8,-79.9,-36.9,42.7898,-55.6181,-16.0552,0.2822,-0.2151,-0.1687
6.800,75.4,-80.0,-35.7,43.0592,-55.8326,-16.2136,0.2693,-0.2146,-0.1584
6.850,73.3,-80.2,-33.6,43.3099,-56.0476,-16.3544,0.2507,-0.215,-0.1408
6.900,71.3,-80.3,-31.6,43.5428,-56.2621,-16.4783,0.2329,-0.2145,-0.1239
6.950,69.2,-80.4,-29.5,43.757,-56.4761,-16.5846,0.2142,-0.214,-0.1063
6.999,66.9,-80.5,-27.1,43.9509,-56.6895,-16.6708,0.1939,-0.2134,-0.0862
7.049,63.8,-80.5,-23.9,44.1178,-56.9015,-16.7302,0.1669,-0.212,-0.0595
7.099,59.8,-80.2,-19.8,44.2501,-57.1095,-18.125,0.1323,-0.2079,-1.3947
7.150,55.9,-79.9,-15.8,44.3487,-57.3133,-17.3877,0.0986,-0.2038,0.7373
7.199,51.1,-79.4,-10.8,44.406,-57.5112,-17.3662,0.0573,-0.198,0.0215
7.249,45.8,-78.7,-5.4,45.0502,-57.7015,-17.3262,0.6442,-0.1903,0.0401
7.299,40.0,-77.7,0.4,45.0265,-57.8815,-17.2652,-0.0237,-0.18,0.0609
7.349,34.3,-76.3,6.1,44.9752,-58.0476,-17.1829,-0.0512,-0.1661,0.0824
7.399,28.8,-74.7,11.6,44.8968,-58.1981,-17.0789,-0.0785,-0.1505,0.104
7.448,23.9,-72.6,16.5,44.7933,-58.3284,-16.9548,-0.1035,-0.1304,0.1242
7.498,19.8,-70.2,20.6,44.6682,-58.4361,-16.8127,-0.125,-0.1077,0.1421
7.548,16.4,-67.4,24.0,44.5247,-58.5175,-16.6548,-0.1435,-0.0814,0.1579
7.599,13.6,-64.8,26.7,44.3655,-58.5747,-16.4834,-0.1593,-0.0572,0.1714
7.648,11.3,-61.9,29.1,44.1928,-60.1683,-16.2994,-0.1727,-1.5936,0.184
7.698,9.4,-58.9,30.9,44.0086,-59.7516,-16.105,-0.1842,0.4167,0.1944
7.748,7.8,-56.0,32.4,43.8143,-58.8028,-15.9012,-0.1943,0.9488,0.2038
7.798,6.4,-53.2,33.7,43.6109,-58.7882,-15.6887,-0.2034,0.0147,0.2125
7.848,5.1,-50.4,34.8,43.3989,-58.7654,-15.4684,-0.212,0.0228,0.2203
7.898,4.1,-47.5,35.8,43.1798,-58.7338,-15.2405,-0.2191,0.0316,0.2279
7.948,3.4,-44.9,36.5,42.9554,-58.6937,-15.0064,-0.2244,0.0401,0.2341
7.998,2.7,-42.1,37.1,42.7255,-58.6441,-14.7666,-0.2298,0.0496,0.2398
8.047,2.1,-39.4,37.7,42.4909,-58.5848,-14.521,-0.2346,0.0593,0.2456
8.097,1.7,-36.7,38.1,42.2526,-58.5154,-14.2707,-0.2383,0.0694,0.2504
8.147,1.3,-34.3,38.5,42.0107,-58.4365,-14.0156,-0.2419,0.0789,0.2551
8.197,1.3,-31.9,38.7,41.7676,-58.3477,-13.7567,-0.2431,0.0888,0.2588
8.247,1.3,-29.4,38.7,41.5235,-58.2482,-13.4952,-0.2442,0.0995,0.2615
8.297,1.3,-27.0,38.7,41.2782,-58.1381,-13.2312,-0.2452,0.1101,0.2641
8.347,1.3,-24.7,38.8,41.032,-58.0173,-12.9641,-0.2462,0.1207,0.2671
8.397,1.1,-22.6,38.9,40.7837,-57.8864,-12.6941,-0.2484,0.1309,0.27
8.447,1.0,-20.2,39.0,40.5339,-57.7439,-12.4213,-0.2498,0.1425,0.2728
8.496,0.8,-18.1,39.1,40.282,-57.5905,-12.1457,-0.2519,0.1533,0.2756
8.546,0.5,-16.1,39.0,40.0274,-57.4266,-11.8685,-0.2545,0.164,0.2772
8.596,0.2,-14.2,38.8,39.7703,-57.2521,-11.5904,-0.2571,0.1744,0.2781
8.646,-0.1,-12.4,38.8,39.5106,-57.0674,-11.3103,-0.2597,0.1847,0.2801
8.696,-0.4,-10.7,38.6,39.2484,-56.8727,-11.0295,-0.2622,0.1948,0.2808
8.746,-0.5,-9.2,38.3,38.985,-56.6685,-10.7487,-0.2634,0.2041,0.2809
8.796,-0.5,-7.9,38.0,38.7212,-56.4557,-10.4679,-0.2638,0.2128,0.2808
8.846,-0.5,-6.6,37.8,38.4571,-56.2342,-10.1867,-0.2642,0.2215,0.2812
8.896,-0.5,-5.5,37.7,38.1926,-56.0047,-9.9046,-0.2645,0.2295,0.2821
8.946,-0.6,-4.7,37.5,37.9272,-55.7687,-9.6223,-0.2654,0.2361,0.2823
8.996,-0.8,-4.2,37.2,37.6602,-55.5273,-9.3404,-0.267,0.2413,0.2818
9.046,-0.9,-3.9,37.1,37.3924,-55.2818,-9.058,-0.2678,0.2456,0.2824
9.096,-0.9,-3.8,36.9,37.1245,-55.0329,-8.7756,-0.2679,0.2488,0.2824
9.145,-0.9,-3.6,36.7,36.8566,-54.7805,-8.4935,-0.2679,0.2525,0.2822
9.195,-1.0,-3.6,36.6,36.588,-54.5254,-8.2109,-0.2686,0.2551,0.2825
9.245,-1.0,-3.7,36.5,36.3194,-54.2683,-7.9281,-0.2685,0.2571,0.2828
9.295,-1.0,-4.0,36.5,36.0511,-54.0103,-7.6445,-0.2684,0.258,0.2836
9.345,-1.0,-4.0,36.5,35.7828,-53.75,-7.3601,-0.2682,0.2603,0.2844
9.395,-1.0,-3.9,36.6,35.5149,-53.487,-7.0743,-0.268,0.263,0.2857
9.445,-0.9,-3.8,36.7,35.2479,-53.2212,-6.7873,-0.267,0.2657,0.287
9.495,-0.7,-3.8,36.6,34.9827,-52.9535,-6.5004,-0.2652,0.2678,0.2869
9.545,-0.6,-3.7,36.5,34.7187,-52.6832,-6.2137,-0.2641,0.2703,0.2867
9.595,-0.6,-3.6,36.5,34.455,-52.4104,-5.9266,-0.2637,0.2728,0.2871
9.645,-0.7,-3.6,36.6,34.1911,-52.1358,-5.6384,-0.2639,0.2746,0.2882
9.695,-0.8,-3.6,36.6,33.9268,-51.8595,-5.3499,-0.2642,0.2763,0.2885
9.745,-0.8,-3.6,36.6,33.6632,-51.5816,-5.0612,-0.2637,0.2779,0.2887
9.795,-0.8,-3.6,36.5,33.4001,-51.3021,-4.7731,-0.2631,0.2795,0.2881
9.844,-0.8,-3.7,36.4,33.1376,-51.0217,-4.4855,-0.2625,0.2804,0.2876
9.894,-0.8,-3.7,36.2,32.8758,-50.7399,-4.1994,-0.2618,0.2818,0.2862
9.944,-0.8,-3.7,36.0,32.6147,-50.4568,-3.9146,-0.2611,0.2831,0.2848
9.994,-0.8,-3.8,35.8,32.3543,-50.1731,-3.6313,-0.2604,0.2837,0.2833
10.044,-0.7,-3.7,35.6,32.0954,-49.8876,-3.3496,-0.2588,0.2855,0.2817
10.094,-0.7,-3.7,35.6,31.8374,-49.6011,-3.0681,-0.2581,0.2866,0.2815
10.144,-0.6,-3.7,35.6,31.581,-49.3135,-2.7868,-0.2564,0.2876,0.2813
10.194,-0.6,-3.8,35.5,31.3254,-49.0256,-2.5065,-0.2556,0.2879,0.2803
10.244,-0.6,-3.9,35.4,31.0707,-48.7376,-2.2273,-0.2547,0.2881,0.2792
10.294,-0.5,-3.9,35.4,30.8177,-48.4488,-1.9485,-0.253,0.2888,0.2788
10.344,-0.6,-4.0,35.3,30.5649,-48.1599,-1.6708,-0.2528,0.2889,0.2777
10.394,-0.6,-4.0,35.4,30.313,-47.8704,-1.3929,-0.2519,0.2895,0.278
10.444,-0.6,-3.9,35.4,30.0621,-47.5796,-1.1154,-0.2509,0.2907,0.2774
10.493,-0.6,-3.8,35.3,29.8123,-47.2877,-0.8393,-0.2499,0.2919,0.2761
10.543,-0.6,-3.7,35.3,29.5635,-46.9948,-0.5638,-0.2488,0.293,0.2755
10.594,-0.6,-3.5,35.3,29.3157,-46.7001,-0.2889,-0.2477,0.2947,0.2749
10.643,-0.7,-3.4,35.3,29.0683,-46.4044,-0.0146,-0.2475,0.2957,0.2742
10.693,-0.8,-3.1,35.4,28.8211,-46.1064,0.2596,-0.2472,0.298,0.2743
10.743,-1.0,-2.9,35.3,28.5734,-45.8069,0.5324,-0.2477,0.2995,0.2727
10.793,-1.1,-2.9,35.2,28.326,-45.5073,0.8035,-0.2474,0.2996,0.2712
10.843,-1.2,-2.8,35.1,28.079,-45.2069,1.0731,-0.247,0.3004,0.2696
10.893,-1.3,-2.7,35.1,27.8324,-44.9058,1.3418,-0.2466,0.3011,0.2687
10.943,-1.3,-2.5,35.1,27.5871,-44.6034,1.6096,-0.2454,0.3024,0.2678
10.993,-1.4,-2.4,35.0,27.3421,-44.3004,1.8757,-0.245,0.303,0.2661
11.043,-1.7,-2.4,34.9,27.0959,-43.9975,2.1401,-0.2462,0.3028,0.2644
11.092,-1.9,-2.4,34.9,26.8493,-43.695,2.4034,-0.2466,0.3026,0.2634
11.142,-2.0,-2.4,35.0,26.6031,-43.3927,2.6666,-0.2461,0.3023,0.2632
11.193,-1.9,-2.4,35.0,26.3592,-43.0907,2.9288,-0.2439,0.3019,0.2621
11.242,-1.9,-2.4,35.0,26.1166,-42.7892,3.1899,-0.2426,0.3015,0.2611
11.292,-1.8,-2.5,35.0,25.8763,-42.4889,3.4499,-0.2403,0.3003,0.26
11.342,-1.8,-2.6,35.2,25.6373,-42.1899,3.7104,-0.2389,0.2991,0.2605
11.392,-1.8,-2.8,35.3,25.3998,-41.8928,3.9706,-0.2376,0.297,0.2602
11.442,-1.8,-3.1,35.4,25.1636,-41.5987,4.2305,-0.2361,0.2941,0.2599
11.492,-1.8,-3.5,35.5,24.9289,-41.3083,4.49,-0.2347,0.2904,0.2595
11.542,-1.7,-4.1,35.6,24.6965,-41.0231,4.7491,-0.2324,0.2852,0.2591
11.592,-1.7,-4.7,35.7,24.4655,-40.7432,5.0078,-0.231,0.2799,0.2587
11.641,-1.7,-5.6,35.8,24.2359,-40.4711,5.266,-0.2296,0.2722,0.2583
11.691,-1.6,-6.5,35.8,24.0086,-40.2067,5.523,-0.2272,0.2644,0.257
11.741,-1.4,-7.6,35.7,23.7846,-39.9516,5.7778,-0.224,0.255,0.2548
11.792,-1.2,-8.7,35.6,23.5638,-39.706,6.0305,-0.2208,0.2456,0.2526
11.841,-1.1,-10.0,35.5,23.3453,-39.4715,6.2809,-0.2185,0.2346,0.2505
11.891,-1.0,-11.4,35.4,23.1291,-39.2488,6.5292,-0.2162,0.2227,0.2483
11.942,-1.0,-12.9,35.3,22.9144,-39.0388,6.7752,-0.2147,0.21,0.246
11.991,-0.7,-14.5,35.1,22.7037,-38.8424,7.0182,-0.2106,0.1964,0.243
12.041,-0.2,-16.4,34.9,22.499,-38.662,7.258,-0.2047,0.1804,0.2399
12.091,0.3,-18.4,34.7,22.3001,-38.4984,7.4948,-0.1989,0.1636,0.2368
12.141,0.8,-20.5,34.4,22.1071,-38.3525,7.7276,-0.193,0.1459,0.2328
12.191,1.3,-22.7,34.1,21.92,-38.2251,7.9564,-0.1872,0.1274,0.2288
12.241,1.5,-24.7,34.0,21.7359,-38.1145,8.183,-0.184,0.1105,0.2266
12.290,1.5,-26.5,34.0,21.5532,-38.0192,8.4082,-0.1827,0.0953,0.2252
12.340,1.5,-28.7,34.0,21.3717,-37.9425,8.632,-0.1814,0.0768,0.2238
12.391,1.7,-31.0,33.8,21.1934,-37.8851,8.8527,-0.1783,0.0574,0.2207
12.440,2.2,-33.6,33.5,21.0209,-35.9329,9.0694,-0.1725,1.9521,0.2167
12.490,2.9,-36.2,33.0,20.8561,-36.0178,9.2803,-0.1649,-0.0848,0.2109
12.540,4.0,-39.1,32.2,20.7024,-36.7785,9.4827,-0.1536,-0.7607,0.2025
12.590,5.0,-42.3,31.7,20.559,-36.7926,9.6794,-0.1434,-0.0141,0.1967
12.640,5.7,-45.2,31.4,20.4231,-36.8149,9.8722,-0.1359,-0.0223,0.1928
12.690,6.2,-47.9,31.0,20.2928,-36.8454,10.0601,-0.1303,-0.0304,0.1879
12.740,6.8,-50.6,30.4,20.169,-36.8844,10.2415,-0.1238,-0.039,0.1813
12.790,7.3,-53.1,29.7,20.0507,-36.9319,10.4153,-0.1183,-0.0475,0.1738
12.840,7.9,-55.5,29.0,19.9389,-36.988,10.5817,-0.1119,-0.0561,0.1664
12.890,8.9,-57.8,27.9,19.8371,-37.0528,10.7371,-0.1018,-0.0648,0.1554
12.940,10.0,-60.1,26.7,19.7463,-37.1265,10.8806,-0.0908,-0.0738,0.1435
12.990,11.2,-62.4,25.3,19.6673,-37.2097,11.0105,-0.079,-0.0832,0.1299
13.040,12.5,-64.5,23.8,19.6009,-37.3019,11.126,-0.0664,-0.0922,0.1154
13.089,13.9,-66.6,22.0,19.548,-37.4035,11.2243,-0.0529,-0.1016,0.0983
13.139,15.5,-68.5,20.0,17.5894,-37.514,11.3038,-1.9586,-0.1105,0.0795
13.189,17.2,-70.3,17.9,17.4607,-37.6333,11.3637,-0.1287,-0.1194,0.0599
13.239,19.5,-72.0,15.0,17.9788,-37.7614,13.1039,0.5181,-0.1281,1.7402
13.289,22.0,-73.6,12.1,18.8188,-37.898,12.7744,0.84,-0.1366,-0.3295
13.339,24.9,-75.0,8.7,18.8321,-38.0426,11.7447,0.0133,-0.1446,-1.0297
13.389,27.8,-76.3,5.4,18.8525,-38.1949,11.728,0.0204,-0.1523,-0.0166
13.439,31.8,-77.6,1.0,18.8832,-38.3551,11.6989,0.0307,-0.1602,-0.0291
13.489,36.4,-78.7,-3.9,18.9265,-38.5224,11.6552,0.0432,-0.1673,-0.0438
13.539,41.5,-79.6,-9.3,18.9843,-38.6961,11.5945,0.0578,-0.1737,-0.0607
13.589,47.6,-80.4,-15.5,19.0602,-38.8759,11.5135,0.0759,-0.1798,-0.081
