Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
3.898,-15.1,-72.5,-30.0,6.0,2.2,-6.2
3.947,-9.5,-69.0,-34.2,5.6,3.5,-4.2
3.997,-5.2,-64.7,-37.1,4.3,4.3,-2.9
4.047,-3.0,-60.3,-39.0,2.2,4.4,-1.9
4.097,-0.4,-56.0,-40.7,2.6,4.3,-1.7
4.147,2.0,-51.6,-42.0,2.4,4.4,-1.3
4.197,3.5,-47.5,-42.4,1.5,4.1,-0.4
4.247,5.3,-44.3,-42.6,1.8,3.2,-0.2
4.297,7.4,-42.1,-43.6,2.1,2.2,-1.0
4.347,9.5,-40.7,-45.9,2.1,1.4,-2.3
4.397,8.7,-39.1,-47.3,-0.8,1.6,-1.4
4.446,8.5,-35.6,-47.0,-0.2,3.5,0.3
4.496,14.4,-30.8,-48.7,5.9,4.8,-1.7
4.546,25.6,-24.4,-52.7,11.2,6.4,-4.0
4.596,26.6,-19.5,-51.7,1.0,4.9,1.0
4.646,27.5,-16.1,-51.9,0.9,3.4,-0.2
4.696,25.5,-13.7,-52.3,-2.0,2.4,-0.4
4.746,21.5,-10.2,-51.1,-4.0,3.5,1.2
4.795,24.8,-6.3,-51.0,3.3,3.9,0.1
4.845,29.9,-3.3,-50.5,5.1,3.0,0.5
4.895,27.5,-1.9,-50.6,-2.4,1.4,-0.1
4.945,23.9,-2.0,-51.1,-3.6,-0.1,-0.5
4.994,21.0,-3.5,-52.7,-2.9,-1.5,-1.6
5.045,19.6,-3.4,-52.6,-1.4,0.1,0.1
5.095,18.5,-2.4,-51.9,-1.1,1.0,0.7
5.145,20.4,-0.6,-51.2,1.9,1.8,0.7
5.195,18.9,-0.4,-50.7,-1.5,0.2,0.5
5.245,16.9,-1.2,-50.6,-2.0,-0.8,0.1
5.295,16.4,-1.5,-50.2,-0.5,-0.3,0.4
5.345,15.7,-1.8,-49.8,-0.7,-0.3,0.4
5.395,14.2,-2.2,-49.1,-1.5,-0.4,0.7
5.445,13.6,-2.8,-49.1,-0.6,-0.6,0.0
5.494,12.9,-3.8,-49.1,-0.7,-1.0,0.0
5.544,13.9,-3.7,-48.8,1.0,0.1,0.3
5.593,16.1,-2.4,-48.3,2.2,1.3,0.5
5.644,17.4,-2.0,-48.1,1.3,0.4,0.2
5.693,23.0,-2.6,-49.6,5.6,-0.6,-1.5
5.743,23.0,-7.4,-51.5,0.0,-4.8,-1.9
5.793,25.3,-8.6,-51.4,2.3,-1.2,0.1
5.844,22.5,-10.3,-49.8,-2.8,-1.7,1.6
5.894,20.8,-12.1,-49.0,-1.7,-1.8,0.8
5.944,21.9,-13.9,-48.2,1.1,-1.8,0.8
5.994,18.9,-16.9,-46.6,-3.0,-3.0,1.6
6.044,15.9,-20.5,-45.5,-3.0,-3.6,1.1
6.094,15.6,-23.9,-45.5,-0.3,-3.4,0.0
6.144,14.5,-27.6,-44.7,-1.1,-3.7,0.8
6.194,13.5,-31.3,-44.0,-1.0,-3.7,0.7
6.244,11.2,-36.0,-43.4,-2.3,-4.7,0.6
6.294,11.2,-40.6,-43.9,0.0,-4.6,-0.5
6.344,12.2,-44.7,-44.5,1.0,-4.1,-0.6
6.394,10.7,-46.6,-42.6,-1.5,-1.9,1.9
6.443,10.7,-48.1,-41.5,0.0,-1.5,1.1
6.493,10.3,-50.1,-40.4,-0.4,-2.0,1.1
6.543,10.2,-52.4,-39.1,-0.1,-2.3,1.3
6.593,8.8,-56.4,-38.6,-1.4,-4.0,0.5
6.643,6.1,-61.8,-38.4,-2.7,-5.4,0.2
6.693,7.7,-66.0,-38.1,1.6,-4.2,0.3
6.743,5.3,-67.6,-35.4,-2.4,-1.6,2.7
6.793,2.5,-68.2,-32.0,-2.8,-0.6,3.4
6.843,0.9,-69.6,-29.7,-1.6,-1.4,2.3
6.893,-1.8,-71.8,-27.2,-2.7,-2.2,2.5
6.943,-4.4,-74.4,-24.2,-2.6,-2.6,3.0
6.993,-9.0,-76.6,-19.6,-4.6,-2.2,4.6
7.043,-13.6,-77.8,-14.0,-4.6,-1.2,5.6
7.092,-20.2,-79.5,-6.9,-6.6,-1.7,7.1
7.142,-29.6,-81.4,2.6,-9.4,-1.9,9.5
7.193,-41.7,-82.5,14.6,-12.1,-1.1,12.0
7.242,-51.2,-83.2,24.9,-9.5,-0.7,10.3
7.292,-58.3,-83.3,32.9,-7.1,-0.1,8.0
7.342,-66.3,-83.6,41.6,-8.0,-0.3,8.7
7.392,-78.3,-83.7,52.4,-12.0,-0.1,10.8
7.442,-93.6,-83.7,66.9,-15.3,0.0,14.5
7.492,-102.2,-83.2,75.7,-8.6,0.5,8.8
7.541,-102.7,-82.8,76.3,-0.5,0.4,0.6
7.592,-102.4,-82.4,78.5,0.3,0.4,2.2
7.642,-108.4,-81.7,87.5,-6.0,0.7,9.0
7.692,-113.3,-81.0,92.3,-4.9,0.7,4.8
7.741,-120.4,-80.4,97.3,-7.1,0.6,5.0
7.791,-129.4,-79.5,103.5,-9.0,0.9,6.2
7.841,-137.2,-78.4,110.1,-7.8,1.1,6.6
7.891,-141.7,-77.8,112.9,-4.5,0.6,2.8
7.941,-147.4,-76.6,117.0,-5.7,1.2,4.1
7.991,-151.3,-75.2,119.8,-3.9,1.4,2.8
8.041,-152.4,-74.6,120.7,-1.1,0.6,0.9
8.091,-153.0,-74.2,120.3,-0.6,0.4,-0.4
8.141,-154.2,-73.8,119.5,-1.2,0.4,-0.8
8.191,-154.7,-73.5,119.5,-0.5,0.3,0.0
8.241,-155.0,-73.5,119.4,-0.3,0.0,-0.1
8.291,-153.5,-74.0,118.1,1.5,-0.5,-1.3
8.342,-151.1,-74.8,115.9,2.4,-0.8,-2.2
8.391,-149.3,-75.1,114.8,1.8,-0.3,-1.1
8.441,-147.3,-75.3,113.4,2.0,-0.2,-1.4
8.490,-145.9,-75.2,112.1,1.4,0.1,-1.3
8.540,-145.0,-75.1,112.1,0.9,0.1,0.0
8.589,-143.5,-75.3,110.9,1.5,-0.2,-1.2
8.640,-142.8,-75.5,109.9,0.7,-0.2,-1.0
8.690,-143.8,-75.2,110.4,-1.0,0.3,0.5
8.739,-143.3,-75.3,109.6,0.5,-0.1,-0.8
8.789,-142.5,-75.6,108.6,0.8,-0.3,-1.0
8.839,-142.1,-75.7,108.6,0.4,-0.1,0.0
8.889,-142.0,-75.5,109.0,0.1,0.2,0.4
8.939,-141.4,-75.5,108.6,0.6,0.0,-0.4
8.989,-140.3,-75.7,107.3,1.1,-0.2,-1.3
9.039,-138.2,-76.2,104.8,2.1,-0.5,-2.5
9.090,-136.0,-76.7,102.3,2.2,-0.5,-2.5
9.139,-134.0,-77.0,100.8,2.0,-0.3,-1.5
9.189,-130.0,-77.6,96.7,4.0,-0.6,-4.1
9.239,-129.9,-78.1,95.6,0.1,-0.5,-1.1
9.289,-130.3,-78.6,94.5,-0.4,-0.5,-1.1
9.339,-123.7,-79.8,87.2,6.6,-1.2,-7.3
9.389,-106.6,-81.1,68.7,17.1,-1.3,-18.5
9.439,-83.9,-82.0,46.5,22.7,-0.9,-22.2
9.489,-62.2,-81.6,24.5,21.7,0.4,-22.0
9.538,-43.3,-80.7,6.0,18.9,0.9,-18.5
9.588,-30.2,-78.4,-6.8,13.1,2.3,-12.8
9.638,-19.4,-73.7,-16.7,10.8,4.7,-9.9
9.688,-17.2,-63.7,-18.5,2.2,10.0,-1.8
9.738,-12.3,-55.2,-21.3,4.9,8.5,-2.8
9.788,-4.0,-51.9,-25.9,8.3,3.3,-4.6
9.838,1.9,-49.7,-27.0,5.9,2.2,-1.1
9.888,10.5,-49.0,-30.3,8.6,0.7,-3.3
9.938,10.9,-45.7,-31.8,0.4,3.3,-1.5
9.988,7.8,-42.3,-33.9,-3.1,3.4,-2.1
10.038,7.4,-40.0,-36.3,-0.4,2.3,-2.4
10.088,10.2,-37.1,-38.0,2.8,2.9,-1.7
10.138,12.4,-34.4,-39.2,2.2,2.7,-1.2
10.188,16.1,-30.8,-40.8,3.7,3.6,-1.6
10.237,19.9,-26.0,-41.2,3.8,4.8,-0.4
10.287,18.8,-22.6,-41.9,-1.1,3.4,-0.7
10.337,17.8,-19.4,-42.1,-1.0,3.2,-0.2
10.387,19.8,-16.1,-42.9,2.0,3.3,-0.8
10.436,22.3,-11.8,-42.6,2.5,4.3,0.3
10.487,24.9,-8.3,-42.7,2.6,3.5,-0.1
10.536,25.2,-5.9,-43.1,0.3,2.4,-0.4
10.586,26.4,-4.2,-44.0,1.2,1.7,-0.9
10.636,27.7,-2.9,-44.6,1.3,1.3,-0.6
10.686,32.6,-0.5,-44.2,4.9,2.4,0.4
10.736,33.9,1.4,-43.4,1.3,1.9,0.8
10.786,32.5,2.0,-43.4,-1.4,0.6,0.0
10.836,30.2,1.4,-43.8,-2.3,-0.6,-0.4
10.887,28.6,0.9,-43.8,-1.6,-0.5,0.0
10.936,28.0,1.0,-43.5,-0.6,0.1,0.3
10.986,28.1,1.7,-43.0,0.1,0.7,0.5
11.036,29.2,2.2,-42.8,1.1,0.5,0.2
11.086,30.6,2.3,-42.8,1.4,0.1,0.0
11.136,30.8,2.1,-42.8,0.2,-0.2,0.0
11.186,31.9,2.3,-42.6,1.1,0.2,0.2
11.236,32.4,2.9,-41.8,0.5,0.6,0.8
11.286,30.3,3.5,-41.2,-2.1,0.6,0.6
11.335,27.3,3.4,-41.3,-3.0,-0.1,-0.1
11.385,26.6,3.0,-41.4,-0.7,-0.4,-0.1
11.435,26.1,2.4,-41.6,-0.5,-0.6,-0.2
11.485,26.8,2.4,-41.5,0.7,0.0,0.1
11.535,26.7,2.3,-41.4,-0.1,-0.1,0.1
11.585,27.2,2.6,-41.1,0.5,0.3,0.3
11.635,27.6,2.6,-40.9,0.4,0.0,0.2
11.685,26.6,2.1,-40.8,-1.0,-0.5,0.1
11.735,25.5,1.8,-40.5,-1.1,-0.3,0.3
11.785,25.1,1.7,-39.9,-0.4,-0.1,0.6
11.835,24.5,1.6,-39.2,-0.6,-0.1,0.7
11.885,24.0,1.7,-38.5,-0.5,0.1,0.7
11.934,23.2,1.6,-38.3,-0.8,-0.1,0.2
11.984,22.5,1.4,-38.0,-0.7,-0.2,0.3
12.034,22.2,1.0,-38.0,-0.3,-0.4,0.0
12.084,22.9,0.7,-38.0,0.7,-0.3,0.0
12.134,23.5,0.5,-38.0,0.6,-0.2,0.0
12.184,23.9,0.1,-37.9,0.4,-0.4,0.1
12.234,23.7,-1.7,-38.1,-0.2,-1.8,-0.2
12.284,23.2,-5.5,-38.8,-0.5,-3.8,-0.7
12.334,25.3,-8.0,-39.2,2.1,-2.5,-0.4
12.384,28.9,-8.7,-38.5,3.6,-0.7,0.7
12.434,29.2,-10.4,-37.6,0.3,-1.7,0.9
12.484,25.9,-13.6,-36.9,-3.3,-3.2,0.7
12.534,25.1,-16.7,-36.1,-0.8,-3.1,0.8
12.584,27.7,-20.1,-36.0,2.6,-3.4,0.1
12.634,29.9,-23.2,-35.2,2.2,-3.1,0.8
12.683,23.2,-27.3,-33.4,-6.7,-4.1,1.8
12.733,16.5,-31.0,-31.6,-6.7,-3.7,1.8
12.782,12.9,-34.6,-30.3,-3.6,-3.6,1.3
12.832,8.9,-37.1,-28.4,-4.0,-2.5,1.9
12.882,6.3,-40.6,-27.3,-2.6,-3.5,1.1
12.932,6.1,-43.7,-26.8,-0.2,-3.1,0.5
12.982,3.6,-46.5,-25.1,-2.5,-2.8,1.7
13.033,2.3,-48.6,-23.7,-1.3,-2.1,1.4
13.083,1.7,-50.1,-22.3,-0.6,-1.5,1.4
13.132,0.8,-52.1,-20.3,-0.9,-2.0,2.0
13.182,0.5,-55.0,-18.7,-0.3,-2.9,1.6
13.233,-0.6,-58.7,-16.5,-1.1,-3.7,2.2
13.283,-2.8,-62.2,-13.9,-2.2,-3.5,2.6
13.333,-4.8,-63.9,-11.2,-2.0,-1.7,2.7
13.383,-8.5,-64.9,-8.5,-3.7,-1.0,2.7
13.432,-12.3,-66.4,-5.7,-3.8,-1.5,2.8
13.482,-14.5,-67.8,-3.4,-2.2,-1.4,2.3
13.532,-16.3,-68.9,-0.9,-1.8,-1.1,2.5
13.582,-17.9,-69.7,1.6,-1.6,-0.8,2.5
13.632,-20.6,-70.7,4.6,-2.7,-1.0,3.0
13.682,-24.9,-72.2,8.8,-4.3,-1.5,4.2
13.732,-29.5,-73.5,13.5,-4.6,-1.3,4.7
13.782,-33.8,-74.1,17.9,-4.3,-0.6,4.4
13.832,-37.2,-74.5,21.8,-3.4,-0.4,3.9
13.882,-40.6,-75.2,25.9,-3.4,-0.7,4.1
13.932,-42.2,-75.4,27.9,-1.6,-0.2,2.0
13.982,-43.5,-75.4,28.8,-1.3,0.0,0.9
14.032,-43.9,-74.9,29.1,-0.4,0.5,0.3
14.082,-45.9,-75.0,31.6,-2.0,-0.1,2.5
14.132,-50.1,-75.5,35.3,-4.2,-0.5,3.7
14.181,-53.4,-75.8,37.9,-3.3,-0.3,2.6
14.231,-56.5,-76.1,39.6,-3.1,-0.3,1.7
14.281,-57.9,-76.2,40.7,-1.4,-0.1,1.1
14.331,-59.5,-76.5,41.8,-1.6,-0.3,1.1
14.381,-59.1,-76.5,41.4,0.4,0.0,-0.4
14.431,-59.3,-76.6,41.8,-0.2,-0.1,0.4
14.481,-59.7,-76.7,42.8,-0.4,-0.1,1.0
14.531,-60.9,-77.0,43.9,-1.2,-0.3,1.1
14.581,-61.1,-77.1,43.9,-0.2,-0.1,0.0
14.631,-62.7,-77.4,44.6,-1.6,-0.3,0.7
14.680,-64.0,-77.7,44.8,-1.3,-0.3,0.2
14.730,-63.4,-77.7,43.5,0.6,0.0,-1.3
14.779,-61.7,-77.6,41.4,1.7,0.1,-2.1
14.830,-60.3,-77.6,40.1,1.4,0.0,-1.3
14.879,-59.8,-77.5,39.8,0.5,0.1,-0.3
14.929,-60.5,-77.6,40.4,-0.7,-0.1,0.6
14.979,-62.5,-77.8,42.0,-2.0,-0.2,1.6
15.029,-65.3,-78.1,43.8,-2.8,-0.3,1.8
15.079,-65.0,-78.1,43.0,0.3,0.0,-0.8
15.129,-63.3,-78.0,41.6,1.7,0.1,-1.4
15.179,-62.2,-78.0,40.6,1.1,0.0,-1.0
15.229,-62.3,-78.2,40.6,-0.1,-0.2,0.0
15.279,-62.4,-78.4,40.8,-0.1,-0.2,0.2
15.329,-62.0,-78.6,40.4,0.4,-0.2,-0.4
15.379,-61.4,-78.8,39.8,0.6,-0.2,-0.6
15.428,-59.2,-78.8,38.5,2.2,0.0,-1.3
15.478,-57.8,-78.8,37.4,1.4,0.0,-1.1
15.530,-56.9,-78.9,36.6,0.9,-0.1,-0.8
15.579,-56.7,-79.0,36.6,0.2,-0.1,0.0
15.629,-56.4,-78.9,36.0,0.3,0.1,-0.6
15.679,-57.3,-78.8,36.2,-0.9,0.1,0.2
15.729,-57.6,-78.8,35.9,-0.3,0.0,-0.3
15.779,-52.6,-78.3,32.6,5.0,0.5,-3.3
15.829,-46.1,-77.1,28.0,6.5,1.2,-4.6
15.878,-42.4,-76.2,25.3,3.7,0.9,-2.7
15.929,-42.9,-76.2,25.0,-0.5,0.0,-0.3
15.979,-44.5,-76.6,25.3,-1.6,-0.4,0.3
16.027,-46.8,-77.4,26.3,-2.3,-0.8,1.0
16.077,-45.7,-77.5,24.8,1.1,-0.1,-1.5
16.128,-44.3,-77.2,23.1,1.4,0.3,-1.7
16.177,-44.4,-77.8,23.0,-0.1,-0.6,-0.1
16.227,-40.4,-77.1,19.7,4.0,0.7,-3.3
16.277,-38.0,-77.3,18.1,2.4,-0.2,-1.6
16.327,-33.1,-77.7,15.4,4.9,-0.4,-2.7
16.377,-27.5,-78.6,12.2,5.6,-0.9,-3.2
16.427,-19.7,-78.8,6.4,7.8,-0.2,-5.8
16.477,-10.0,-77.6,-0.3,9.7,1.2,-6.7
16.527,-3.8,-75.7,-5.4,6.2,1.9,-5.1
16.577,-1.2,-74.1,-7.9,2.6,1.6,-2.5
16.627,0.8,-73.5,-10.0,2.0,0.6,-2.1
16.677,2.2,-73.8,-11.9,1.4,-0.3,-1.9
16.727,2.6,-74.3,-13.2,0.4,-0.5,-1.3
16.777,3.7,-74.6,-14.5,1.1,-0.3,-1.3
16.827,4.5,-74.2,-15.0,0.8,0.4,-0.5
16.877,5.0,-73.6,-14.9,0.5,0.6,0.1
16.927,5.5,-73.2,-14.9,0.5,0.4,0.0
16.977,5.6,-73.4,-15.2,0.1,-0.2,-0.3
17.027,5.4,-74.0,-15.3,-0.2,-0.6,-0.1
17.077,5.1,-74.4,-15.1,-0.3,-0.4,0.2
17.127,4.6,-74.5,-14.8,-0.5,-0.1,0.3
17.177,4.0,-74.6,-14.4,-0.6,-0.1,0.4
17.226,3.4,-74.6,-14.1,-0.6,0.0,0.3
17.276,3.0,-74.6,-13.9,-0.4,0.0,0.2
17.326,2.9,-74.6,-13.8,-0.1,0.0,0.1
17.376,2.2,-74.7,-13.6,-0.7,-0.1,0.2
17.426,2.2,-74.7,-13.9,0.0,0.0,-0.3
17.476,1.9,-74.6,-14.0,-0.3,0.1,-0.1
17.526,1.8,-74.5,-14.2,-0.1,0.1,-0.2
17.575,1.7,-74.4,-14.4,-0.1,0.1,-0.2
17.625,1.9,-74.2,-14.5,0.2,0.2,-0.1
17.675,2.2,-74.2,-14.7,0.3,0.0,-0.2
17.725,2.1,-74.2,-14.7,-0.1,0.0,0.0
17.775,2.2,-74.1,-14.8,0.1,0.1,-0.1
17.825,1.7,-74.1,-14.7,-0.5,0.0,0.1
17.875,1.1,-74.1,-14.4,-0.6,0.0,0.3
17.925,1.2,-74.2,-14.4,0.1,-0.1,0.0
17.975,1.0,-74.2,-14.3,-0.2,0.0,0.1
18.025,1.2,-74.1,-14.3,0.2,0.1,0.0
18.075,0.9,-74.0,-14.2,-0.3,0.1,0.1
18.125,1.0,-74.1,-14.2,0.1,-0.1,0.0
18.174,0.8,-73.9,-13.9,-0.2,0.2,0.3
18.225,0.4,-73.7,-13.5,-0.4,0.2,0.4
18.275,-0.1,-73.8,-13.2,-0.5,-0.1,0.3
18.325,-0.9,-73.8,-12.6,-0.8,0.0,0.6
18.375,-1.4,-73.7,-12.1,-0.5,0.1,0.5
18.425,-1.7,-73.3,-11.4,-0.3,0.4,0.7
18.474,-2.4,-72.8,-10.7,-0.7,0.5,0.7
18.524,-2.7,-71.9,-10.0,-0.3,0.9,0.7
18.573,-2.8,-71.1,-9.3,-0.1,0.8,0.7
18.623,-3.2,-70.1,-8.1,-0.4,1.0,1.2
18.673,-4.8,-69.5,-6.6,-1.6,0.6,1.5
18.724,-6.6,-68.7,-4.5,-1.8,0.8,2.1
18.774,-9.8,-68.0,-2.2,-3.2,0.7,2.3
18.824,-12.4,-66.5,-0.1,-2.6,1.5,2.1
18.874,-12.5,-64.9,0.7,-0.1,1.6,0.8
18.924,-13.5,-63.3,2.3,-1.0,1.6,1.6
18.974,-11.4,-62.2,2.6,2.1,1.1,0.3
19.024,-9.5,-61.7,2.8,1.9,0.5,0.2
19.073,-8.8,-61.7,3.0,0.7,0.0,0.2
19.123,-8.4,-62.5,2.8,0.4,-0.8,-0.2
19.173,-8.5,-63.3,2.3,-0.1,-0.8,-0.5
19.223,-8.7,-63.7,1.7,-0.2,-0.4,-0.6
19.273,-8.4,-63.1,1.6,0.3,0.6,-0.1
19.323,-7.9,-62.4,1.5,0.5,0.7,-0.1
19.373,-8.0,-61.8,1.6,-0.1,0.6,0.1
19.423,-7.9,-61.8,1.5,0.1,0.0,-0.1
19.473,-7.8,-61.9,1.4,0.1,-0.1,-0.1
19.523,-8.0,-61.9,1.3,-0.2,0.0,-0.1
19.572,-8.3,-62.1,1.3,-0.3,-0.2,0.0
19.623,-8.0,-62.1,1.2,0.3,0.0,-0.1
19.673,-7.6,-62.1,1.0,0.4,0.0,-0.2
