Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
2.228,-66.5,-70.3,99.0,-0.1,0.0,0.1
2.278,-66.3,-70.3,98.8,0.2,0.0,-0.2
2.328,-65.8,-70.2,98.4,0.5,0.1,-0.4
2.378,-65.4,-70.1,97.9,0.4,0.1,-0.5
2.428,-65.2,-70.1,97.8,0.2,0.0,-0.1
2.478,-64.7,-70.0,97.7,0.5,0.1,-0.1
2.528,-64.0,-69.8,97.5,0.7,0.2,-0.2
2.578,-63.8,-69.7,97.3,0.2,0.1,-0.2
2.628,-64.1,-69.7,97.6,-0.3,0.0,0.3
2.678,-64.6,-69.7,98.0,-0.5,0.0,0.4
2.728,-64.6,-69.7,98.3,0.0,0.0,0.3
2.777,-64.1,-69.5,98.1,0.5,0.2,-0.2
2.828,-63.3,-69.3,97.8,0.8,0.2,-0.3
2.877,-62.8,-69.1,97.5,0.5,0.2,-0.3
2.927,-62.4,-69.0,97.7,0.4,0.1,0.2
2.977,-61.8,-68.9,97.7,0.6,0.1,0.0
3.027,-61.4,-68.9,97.7,0.4,0.0,0.0
3.077,-61.4,-68.9,97.7,0.0,0.0,0.0
3.127,-61.5,-69.0,97.7,-0.1,-0.1,0.0
3.177,-61.3,-68.8,97.3,0.2,0.2,-0.4
3.227,-61.5,-68.8,97.5,-0.2,0.0,0.2
3.277,-62.2,-68.8,98.4,-0.7,0.0,0.9
3.327,-62.7,-68.8,99.2,-0.5,0.0,0.8
3.376,-63.0,-68.8,99.5,-0.3,0.0,0.3
3.426,-63.0,-68.7,100.0,0.0,0.1,0.5
3.477,-63.0,-68.6,100.5,0.0,0.1,0.5
3.526,-62.7,-68.3,100.6,0.3,0.3,0.1
3.576,-62.4,-68.2,100.5,0.3,0.1,-0.1
3.626,-62.1,-68.1,100.4,0.3,0.1,-0.1
3.676,-61.7,-68.1,100.2,0.4,0.0,-0.2
3.726,-61.3,-68.2,100.2,0.4,-0.1,0.0
3.776,-60.8,-68.1,100.2,0.5,0.1,0.0
3.826,-60.1,-68.0,100.0,0.7,0.1,-0.2
3.876,-59.7,-67.9,99.9,0.4,0.1,-0.1
3.926,-59.5,-67.9,99.8,0.2,0.0,-0.1
3.976,-59.5,-67.9,99.5,0.0,0.0,-0.3
4.026,-59.0,-67.9,99.3,0.5,0.0,-0.2
4.076,-58.4,-67.8,99.0,0.6,0.1,-0.3
4.125,-57.6,-67.5,98.5,0.8,0.3,-0.5
4.175,-56.8,-67.3,97.9,0.8,0.2,-0.6
4.225,-56.0,-67.1,97.2,0.8,0.2,-0.7
4.275,-55.6,-67.0,96.7,0.4,0.1,-0.5
4.325,-54.9,-66.9,95.8,0.7,0.1,-0.9
4.375,-54.3,-66.9,95.1,0.6,0.0,-0.7
4.425,-53.4,-66.6,94.0,0.9,0.3,-1.1
4.475,-52.3,-66.3,92.9,1.1,0.3,-1.1
4.525,-51.6,-66.2,92.0,0.7,0.1,-0.9
4.575,-49.9,-65.5,90.8,1.7,0.7,-1.2
4.624,-47.8,-64.5,89.5,2.1,1.0,-1.3
4.674,-46.5,-64.0,88.4,1.3,0.5,-1.1
4.724,-45.8,-63.5,87.1,0.7,0.5,-1.3
4.774,-45.1,-63.0,85.7,0.7,0.5,-1.4
4.824,-44.4,-62.4,84.3,0.7,0.6,-1.4
4.874,-43.6,-62.0,83.3,0.8,0.4,-1.0
4.924,-42.6,-61.6,82.7,1.0,0.4,-0.6
4.974,-41.6,-61.0,82.3,1.0,0.6,-0.4
5.024,-41.0,-60.7,81.9,0.6,0.3,-0.4
5.074,-40.5,-60.6,81.3,0.5,0.1,-0.6
5.124,-39.8,-60.2,80.6,0.7,0.4,-0.7
5.174,-39.0,-59.9,79.4,0.8,0.3,-1.2
5.224,-37.7,-59.2,78.3,1.3,0.7,-1.1
5.274,-36.9,-58.7,77.4,0.8,0.5,-0.9
5.323,-36.2,-58.3,76.8,0.7,0.4,-0.6
5.374,-35.6,-58.0,76.2,0.6,0.3,-0.6
5.423,-35.0,-58.1,75.5,0.6,-0.1,-0.7
5.473,-34.6,-58.0,74.8,0.4,0.1,-0.7
5.523,-33.9,-57.5,73.9,0.7,0.5,-0.9
5.573,-33.0,-56.8,72.9,0.9,0.7,-1.0
5.623,-32.3,-56.7,72.0,0.7,0.1,-0.9
5.673,-31.7,-56.5,71.1,0.6,0.2,-0.9
5.723,-30.9,-56.2,70.2,0.8,0.3,-0.9
5.773,-29.8,-55.6,69.3,1.1,0.6,-0.9
5.823,-28.6,-54.9,68.6,1.2,0.7,-0.7
5.872,-27.6,-54.3,68.1,1.0,0.6,-0.5
5.923,-27.2,-54.0,67.4,0.4,0.3,-0.7
5.973,-26.8,-53.7,66.9,0.4,0.3,-0.5
6.022,-26.2,-53.3,66.2,0.6,0.4,-0.7
6.072,-25.4,-52.6,65.5,0.8,0.7,-0.7
6.122,-23.9,-51.7,64.5,1.5,0.9,-1.0
6.172,-24.0,-51.1,64.3,-0.1,0.6,-0.2
6.222,-23.6,-51.6,64.1,0.4,-0.5,-0.2
6.272,-23.5,-52.2,63.6,0.1,-0.6,-0.5
6.322,-22.4,-52.2,63.1,1.1,0.0,-0.5
6.372,-20.9,-51.7,62.6,1.5,0.5,-0.5
6.422,-18.2,-51.0,62.0,2.7,0.7,-0.6
6.472,-16.4,-50.4,61.6,1.8,0.6,-0.4
6.521,-15.5,-50.0,61.0,0.9,0.4,-0.6
6.572,-14.4,-49.4,60.5,1.1,0.6,-0.5
6.622,-13.8,-48.9,59.8,0.6,0.5,-0.7
6.672,-13.4,-48.4,59.3,0.4,0.5,-0.5
6.721,-12.8,-47.8,58.8,0.6,0.6,-0.5
6.771,-12.3,-47.2,58.3,0.5,0.6,-0.5
6.821,-12.0,-46.7,58.0,0.3,0.5,-0.3
6.871,-11.9,-46.2,57.6,0.1,0.5,-0.4
6.921,-11.8,-45.8,57.3,0.1,0.4,-0.3
6.971,-11.5,-45.3,57.1,0.3,0.5,-0.2
7.021,-11.0,-44.9,56.8,0.5,0.4,-0.3
7.071,-10.9,-44.4,56.6,0.1,0.5,-0.2
7.121,-11.3,-43.9,56.4,-0.4,0.5,-0.2
7.171,-11.6,-43.7,56.2,-0.3,0.2,-0.2
7.220,-11.3,-43.6,55.8,0.3,0.1,-0.4
7.270,-11.2,-43.3,55.5,0.1,0.3,-0.3
7.320,-11.2,-43.0,55.3,0.0,0.3,-0.2
7.370,-12.0,-42.7,55.0,-0.8,0.3,-0.3
7.420,-11.9,-42.3,54.8,0.1,0.4,-0.2
7.470,-11.2,-42.0,54.5,0.7,0.3,-0.3
7.520,-11.0,-41.6,54.2,0.2,0.4,-0.3
7.570,-11.5,-41.2,54.1,-0.5,0.4,-0.1
7.620,-11.9,-40.8,53.8,-0.4,0.4,-0.3
7.670,-10.8,-40.3,53.5,1.1,0.5,-0.3
7.719,-9.7,-39.8,53.2,1.1,0.5,-0.3
7.769,-9.1,-39.5,52.8,0.6,0.3,-0.4
7.819,-9.4,-39.3,52.6,-0.3,0.2,-0.2
7.869,-11.3,-39.0,52.3,-1.9,0.3,-0.3
7.919,-11.5,-38.5,52.2,-0.2,0.5,-0.1
7.969,-11.3,-37.9,52.4,0.2,0.6,0.2
8.019,-11.1,-37.6,52.2,0.2,0.3,-0.2
8.069,-10.6,-37.4,51.9,0.5,0.2,-0.3
8.119,-10.1,-37.1,51.7,0.5,0.3,-0.2
8.169,-9.7,-37.0,51.2,0.4,0.1,-0.5
8.219,-9.1,-37.1,50.5,0.6,-0.1,-0.7
8.269,-8.3,-36.6,50.3,0.8,0.5,-0.2
8.318,-7.0,-35.7,50.3,1.3,0.9,0.0
8.368,-5.2,-34.5,50.3,1.8,1.2,0.0
8.418,-3.9,-33.6,50.1,1.3,0.9,-0.2
8.468,-2.7,-33.0,49.6,1.2,0.6,-0.5
8.519,-1.7,-32.4,49.2,1.0,0.6,-0.4
8.568,-1.7,-31.9,49.1,0.0,0.5,-0.1
8.618,-2.2,-31.6,49.0,-0.5,0.3,-0.1
8.668,-2.7,-31.2,49.1,-0.5,0.4,0.1
8.718,-2.6,-30.7,49.2,0.1,0.5,0.1
8.768,-1.6,-30.1,49.2,1.0,0.6,0.0
8.818,-0.4,-29.5,49.0,1.2,0.6,-0.2
8.868,-0.2,-29.0,49.1,0.2,0.5,0.1
8.918,0.1,-28.6,49.2,0.3,0.4,0.1
8.967,0.4,-28.4,49.0,0.3,0.2,-0.2
9.017,0.6,-28.2,48.9,0.2,0.2,-0.1
9.068,0.1,-28.0,49.0,-0.5,0.2,0.1
9.117,0.2,-27.6,49.0,0.1,0.4,0.0
9.167,0.5,-27.0,49.1,0.3,0.6,0.1
9.217,0.8,-26.6,49.1,0.3,0.4,0.0
9.267,1.0,-26.2,49.0,0.2,0.4,-0.1
9.317,1.2,-25.9,48.9,0.2,0.3,-0.1
9.367,1.7,-25.4,48.7,0.5,0.5,-0.2
9.417,2.0,-25.0,48.6,0.3,0.4,-0.1
9.466,2.1,-24.6,48.5,0.1,0.4,-0.1
9.516,1.6,-24.2,48.4,-0.5,0.4,-0.1
9.566,1.4,-23.9,48.4,-0.2,0.3,0.0
9.616,1.0,-23.7,48.4,-0.4,0.2,0.0
9.666,1.2,-23.5,48.3,0.2,0.2,-0.1
9.716,1.5,-23.3,48.2,0.3,0.2,-0.1
9.766,1.6,-23.2,48.1,0.1,0.1,-0.1
9.816,2.2,-23.0,47.9,0.6,0.2,-0.2
9.866,2.6,-22.7,47.9,0.4,0.3,0.0
9.916,2.8,-22.5,47.9,0.2,0.2,0.0
9.966,3.0,-22.2,47.8,0.2,0.3,-0.1
10.016,3.0,-22.0,47.8,0.0,0.2,0.0
10.065,3.2,-21.7,47.8,0.2,0.3,0.0
10.115,3.0,-21.4,47.9,-0.2,0.3,0.1
10.165,3.0,-21.1,48.0,0.0,0.3,0.1
10.215,2.6,-20.9,48.1,-0.4,0.2,0.1
10.265,2.5,-20.7,48.3,-0.1,0.2,0.2
10.315,3.2,-20.4,48.3,0.7,0.3,0.0
10.365,3.2,-20.0,48.4,0.0,0.4,0.1
10.415,3.0,-19.8,48.7,-0.2,0.2,0.3
10.465,2.9,-19.6,48.8,-0.1,0.2,0.1
10.515,2.7,-19.6,48.9,-0.2,0.0,0.1
10.565,2.7,-19.6,48.9,0.0,0.0,0.0
10.614,2.8,-19.5,48.8,0.1,0.1,-0.1
10.665,3.2,-19.2,48.7,0.4,0.3,-0.1
10.714,3.3,-19.2,48.8,0.1,0.0,0.1
10.764,3.2,-19.2,48.9,-0.1,0.0,0.1
10.814,3.0,-19.3,49.1,-0.2,-0.1,0.2
10.865,2.6,-19.5,49.0,-0.4,-0.2,-0.1
10.914,1.2,-19.8,48.9,-1.4,-0.3,-0.1
10.964,0.5,-19.9,48.9,-0.7,-0.1,0.0
11.014,1.2,-19.7,48.9,0.7,0.2,0.0
11.064,2.1,-19.4,49.0,0.9,0.3,0.1
11.114,2.1,-19.4,48.9,0.0,0.0,-0.1
11.164,2.6,-19.3,48.8,0.5,0.1,-0.1
11.214,3.5,-19.1,48.9,0.9,0.2,0.1
11.264,4.3,-18.7,49.1,0.8,0.4,0.2
11.314,4.3,-18.4,49.3,0.0,0.3,0.2
11.363,4.3,-18.2,49.5,0.0,0.2,0.2
11.413,4.4,-18.0,49.6,0.1,0.2,0.1
11.463,4.6,-17.9,49.6,0.2,0.1,0.0
11.513,4.6,-17.9,49.6,0.0,0.0,0.0
11.563,4.8,-18.0,49.5,0.2,-0.1,-0.1
11.613,5.0,-18.0,49.5,0.2,0.0,0.0
11.663,4.8,-18.1,49.6,-0.2,-0.1,0.1
11.713,4.6,-18.2,49.7,-0.2,-0.1,0.1
11.763,4.4,-18.3,49.9,-0.2,-0.1,0.2
11.813,4.2,-18.4,50.0,-0.2,-0.1,0.1
11.863,4.1,-18.6,50.1,-0.1,-0.2,0.1
11.913,4.2,-18.7,50.0,0.1,-0.1,-0.1
11.962,4.1,-18.7,50.2,-0.1,0.0,0.2
12.012,4.2,-18.6,50.3,0.1,0.1,0.1
12.062,3.7,-18.8,50.4,-0.5,-0.2,0.1
12.112,3.2,-18.9,50.5,-0.5,-0.1,0.1
12.162,3.1,-18.8,50.7,-0.1,0.1,0.2
12.212,3.5,-18.8,50.8,0.4,0.0,0.1
12.262,3.3,-18.9,50.8,-0.2,-0.1,0.0
12.312,3.5,-19.2,50.7,0.2,-0.3,-0.1
12.362,3.8,-19.3,50.6,0.3,-0.1,-0.1
12.412,4.2,-19.2,50.8,0.4,0.1,0.2
12.462,4.4,-19.0,51.0,0.2,0.2,0.2
12.512,4.3,-19.2,51.1,-0.1,-0.2,0.1
12.562,3.9,-19.5,51.1,-0.4,-0.3,0.0
12.611,3.3,-19.8,51.2,-0.6,-0.3,0.1
12.661,3.4,-19.9,51.5,0.1,-0.1,0.3
12.711,3.6,-20.2,51.5,0.2,-0.3,0.0
12.761,3.7,-20.6,51.6,0.1,-0.4,0.1
12.811,3.7,-21.1,51.8,0.0,-0.5,0.2
12.861,3.6,-21.8,51.9,-0.1,-0.7,0.1
12.911,4.0,-22.4,52.0,0.4,-0.6,0.1
12.961,4.3,-23.1,52.0,0.3,-0.7,0.0
13.011,4.0,-23.8,52.0,-0.3,-0.7,0.0
13.061,3.9,-24.4,52.0,-0.1,-0.6,0.0
13.111,3.2,-25.0,52.0,-0.7,-0.6,0.0
13.161,3.1,-25.1,52.1,-0.1,-0.1,0.1
13.211,3.1,-25.0,52.4,0.0,0.1,0.3
13.260,3.1,-24.8,52.7,0.0,0.2,0.3
13.310,2.8,-25.0,52.8,-0.3,-0.2,0.1
13.361,2.5,-25.4,52.8,-0.3,-0.4,0.0
13.411,2.2,-26.3,52.7,-0.3,-0.9,-0.1
13.461,2.1,-27.3,52.4,-0.1,-1.0,-0.3
13.511,2.1,-28.1,52.1,0.0,-0.8,-0.3
13.560,2.1,-28.6,52.0,0.0,-0.5,-0.1
13.610,1.7,-29.0,52.4,-0.4,-0.4,0.4
13.660,1.6,-29.2,52.7,-0.1,-0.2,0.3
13.710,1.0,-29.6,53.1,-0.6,-0.4,0.4
13.760,0.9,-30.1,53.3,-0.1,-0.5,0.2
13.810,0.9,-30.7,53.5,0.0,-0.6,0.2
13.860,0.7,-31.6,53.4,-0.2,-0.9,-0.1
13.910,-0.0,-32.8,53.2,-0.7,-1.2,-0.2
13.960,-0.4,-33.5,53.4,-0.4,-0.7,0.2
14.010,-0.3,-33.7,53.7,0.1,-0.2,0.3
14.059,-0.2,-33.7,54.1,0.1,0.0,0.4
14.109,-0.3,-33.9,54.4,-0.1,-0.2,0.3
14.159,-0.4,-34.2,54.5,-0.1,-0.3,0.1
14.209,-0.6,-34.7,54.6,-0.2,-0.5,0.1
14.259,-1.2,-35.2,54.8,-0.6,-0.5,0.2
14.309,-2.1,-36.1,54.9,-0.9,-0.9,0.1
14.359,-3.6,-37.4,55.1,-1.5,-1.3,0.2
14.409,-5.3,-38.6,55.2,-1.7,-1.2,0.1
14.459,-5.4,-39.1,55.2,-0.1,-0.5,0.0
14.509,-4.9,-39.2,55.5,0.5,-0.1,0.3
14.559,-4.7,-39.3,55.8,0.2,-0.1,0.3
14.609,-4.8,-39.7,56.2,-0.1,-0.4,0.4
14.658,-4.8,-40.3,56.5,0.0,-0.6,0.3
14.708,-4.7,-41.1,56.7,0.1,-0.8,0.2
14.758,-6.0,-42.3,57.0,-1.3,-1.2,0.3
14.808,-7.3,-43.9,57.2,-1.3,-1.6,0.2
14.858,-8.3,-45.4,57.4,-1.0,-1.5,0.2
14.909,-8.5,-46.1,57.9,-0.2,-0.7,0.5
14.959,-8.0,-46.3,58.5,0.5,-0.2,0.6
15.009,-8.3,-46.8,59.2,-0.3,-0.5,0.7
15.058,-9.5,-48.0,59.7,-1.2,-1.2,0.5
15.108,-10.6,-49.8,60.1,-1.1,-1.8,0.4
15.158,-11.7,-51.5,60.8,-1.1,-1.7,0.7
15.208,-12.5,-52.5,61.8,-0.8,-1.0,1.0
15.258,-12.8,-53.2,62.7,-0.3,-0.7,0.9
15.308,-13.6,-53.7,63.5,-0.8,-0.5,0.8
15.358,-14.5,-54.4,64.4,-0.9,-0.7,0.9
15.408,-15.8,-55.6,65.3,-1.3,-1.2,0.9
15.457,-16.9,-56.4,66.2,-1.1,-0.8,0.9
15.508,-17.4,-56.6,66.9,-0.5,-0.2,0.7
15.557,-17.9,-57.0,67.6,-0.5,-0.4,0.7
15.607,-18.4,-57.5,68.2,-0.5,-0.5,0.6
15.657,-19.7,-58.1,69.1,-1.3,-0.6,0.9
15.707,-20.9,-57.7,70.3,-1.2,0.4,1.2
15.757,-22.6,-57.3,71.4,-1.7,0.4,1.1
15.807,-22.6,-57.8,71.6,0.0,-0.5,0.2
15.857,-24.3,-59.1,72.3,-1.7,-1.3,0.7
15.907,-26.2,-60.0,73.4,-1.9,-0.9,1.1
15.957,-28.0,-60.6,74.5,-1.8,-0.6,1.1
16.007,-29.5,-60.9,75.6,-1.5,-0.3,1.1
16.057,-29.9,-61.4,76.3,-0.4,-0.5,0.7
16.107,-30.4,-61.9,76.9,-0.5,-0.5,0.6
16.156,-31.1,-62.7,77.4,-0.7,-0.8,0.5
16.206,-32.3,-63.4,78.2,-1.2,-0.7,0.8
16.256,-33.5,-63.9,79.1,-1.2,-0.5,0.9
16.306,-35.4,-64.5,80.2,-1.9,-0.6,1.1
16.356,-37.3,-64.8,81.0,-1.9,-0.3,0.8
16.406,-38.0,-64.8,81.6,-0.7,0.0,0.6
16.456,-38.3,-65.1,82.1,-0.3,-0.3,0.5
16.506,-39.5,-65.8,82.7,-1.2,-0.7,0.6
16.556,-40.5,-66.1,83.4,-1.0,-0.3,0.7
16.605,-39.9,-65.9,83.4,0.6,0.2,0.0
16.655,-37.8,-65.1,82.9,2.1,0.8,-0.5
16.705,-36.7,-64.9,82.7,1.1,0.2,-0.2
16.755,-36.8,-65.3,82.9,-0.1,-0.4,0.2
16.805,-38.5,-65.7,83.9,-1.7,-0.4,1.0
16.855,-40.0,-65.7,85.1,-1.5,0.0,1.2
16.905,-41.5,-65.5,86.3,-1.5,0.2,1.2
16.955,-43.3,-65.4,87.5,-1.8,0.1,1.2
17.005,-44.8,-65.8,88.6,-1.5,-0.4,1.1
17.055,-45.5,-66.0,89.6,-0.7,-0.2,1.0
17.105,-46.5,-66.3,90.4,-1.0,-0.3,0.8
17.155,-47.3,-66.7,91.2,-0.8,-0.4,0.8
17.205,-48.4,-66.9,92.0,-1.1,-0.2,0.8
17.255,-49.5,-67.0,92.8,-1.1,-0.1,0.8
17.305,-50.2,-67.2,93.6,-0.7,-0.2,0.8
17.355,-51.2,-67.5,94.6,-1.0,-0.3,1.0
17.404,-52.6,-67.7,95.7,-1.4,-0.2,1.1
17.454,-54.4,-67.9,96.9,-1.8,-0.2,1.2
17.504,-56.7,-68.2,98.2,-2.3,-0.3,1.3
17.554,-58.7,-68.4,99.6,-2.0,-0.2,1.4
17.604,-60.9,-68.8,101.0,-2.2,-0.4,1.4
17.655,-62.2,-69.1,102.2,-1.3,-0.3,1.2
17.704,-63.1,-69.2,103.1,-0.9,-0.1,0.9
17.754,-64.1,-69.4,103.9,-1.0,-0.2,0.8
17.804,-65.7,-69.6,105.0,-1.6,-0.2,1.1
17.854,-67.1,-69.7,105.9,-1.4,-0.1,0.9
17.904,-68.3,-69.8,106.8,-1.2,-0.1,0.9
17.954,-69.5,-70.0,107.9,-1.2,-0.2,1.1
18.003,-70.7,-70.1,108.8,-1.2,-0.1,0.9
18.054,-72.4,-70.3,109.9,-1.7,-0.2,1.1
18.103,-73.6,-70.4,110.8,-1.2,-0.1,0.9
18.153,-74.0,-70.4,111.1,-0.4,0.0,0.3
18.203,-73.4,-70.2,110.9,0.6,0.2,-0.2
18.253,-73.4,-70.2,110.9,0.0,0.0,0.0
18.303,-74.7,-70.4,111.6,-1.3,-0.2,0.7
18.353,-76.0,-70.7,112.5,-1.3,-0.3,0.9
18.403,-76.8,-70.9,113.5,-0.8,-0.2,1.0
18.453,-77.4,-71.2,114.1,-0.6,-0.3,0.6
18.503,-77.9,-71.3,114.4,-0.5,-0.1,0.3
18.553,-78.2,-71.4,114.4,-0.3,-0.1,0.0
18.603,-78.7,-71.4,114.5,-0.5,0.0,0.1
18.653,-79.9,-71.5,115.1,-1.2,-0.1,0.6
18.703,-81.0,-71.6,115.6,-1.1,-0.1,0.5
18.752,-81.4,-71.6,115.7,-0.4,0.0,0.1
18.802,-81.1,-71.6,115.4,0.3,0.0,-0.3
18.852,-80.6,-71.5,115.1,0.5,0.1,-0.3
18.902,-80.7,-71.5,115.2,-0.1,0.0,0.1
18.952,-80.9,-71.5,115.3,-0.2,0.0,0.1
19.002,-81.2,-71.6,115.3,-0.3,-0.1,0.0
19.052,-81.5,-71.7,115.7,-0.3,-0.1,0.4
19.102,-81.3,-71.8,115.7,0.2,-0.1,0.0
19.152,-80.3,-71.8,114.8,1.0,0.0,-0.9
19.202,-80.2,-71.9,114.4,0.1,-0.1,-0.4
19.252,-80.9,-72.1,114.5,-0.7,-0.2,0.1
19.302,-81.2,-72.3,114.7,-0.3,-0.2,0.2
19.352,-80.9,-72.4,114.4,0.3,-0.1,-0.3
19.401,-79.5,-72.4,113.2,1.4,0.0,-1.2
19.451,-79.3,-72.6,113.0,0.2,-0.2,-0.2
19.501,-80.1,-72.8,113.4,-0.8,-0.2,0.4
19.551,-80.2,-72.9,112.8,-0.1,-0.1,-0.6
19.601,-80.2,-73.0,112.6,0.0,-0.1,-0.2
19.651,-80.2,-73.3,112.6,0.0,-0.3,0.0
19.701,-80.3,-73.6,112.6,-0.1,-0.3,0.0
19.750,-80.4,-74.0,112.7,-0.1,-0.4,0.1
19.801,-79.8,-74.1,112.5,0.6,-0.1,-0.2
19.851,-78.8,-74.1,112.6,1.0,0.0,0.1
19.901,-78.0,-74.1,112.9,0.8,0.0,0.3
19.951,-76.9,-73.9,112.7,1.1,0.2,-0.2
20.001,-76.2,-73.7,112.2,0.7,0.2,-0.5
20.050,-76.2,-73.4,111.8,0.0,0.3,-0.4
20.100,-77.4,-73.3,112.3,-1.2,0.1,0.5
20.150,-79.2,-73.4,113.4,-1.8,-0.1,1.1
20.200,-79.8,-73.3,113.9,-0.6,0.1,0.5
20.250,-79.2,-73.2,113.5,0.6,0.1,-0.4
20.300,-78.5,-73.1,112.8,0.7,0.1,-0.7
20.350,-78.7,-73.1,112.6,-0.2,0.0,-0.2
20.400,-79.1,-73.3,112.8,-0.4,-0.2,0.2
20.450,-79.2,-73.4,112.6,-0.1,-0.1,-0.2
20.500,-79.0,-73.5,112.2,0.2,-0.1,-0.4
20.550,-79.3,-73.6,112.3,-0.3,-0.1,0.1
20.600,-79.5,-73.7,112.7,-0.2,-0.1,0.4
20.650,-79.4,-73.8,112.9,0.1,-0.1,0.2
20.699,-79.0,-73.7,112.6,0.4,0.1,-0.3
20.750,-79.0,-73.7,112.6,0.0,0.0,0.0
20.799,-79.2,-73.7,112.6,-0.2,0.0,0.0
20.849,-79.1,-73.7,112.6,0.1,0.0,0.0
20.899,-78.3,-73.7,112.2,0.8,0.0,-0.4
20.949,-77.7,-73.6,111.7,0.6,0.1,-0.5
20.999,-78.0,-73.7,111.8,-0.3,-0.1,0.1
21.049,-78.2,-73.7,111.7,-0.2,0.0,-0.1
21.099,-78.1,-73.7,111.3,0.1,0.0,-0.4
21.149,-78.4,-73.7,111.3,-0.3,0.0,0.0
21.199,-79.2,-73.8,111.6,-0.8,-0.1,0.3
21.249,-79.7,-73.9,111.8,-0.5,-0.1,0.2
21.299,-79.1,-73.8,111.4,0.6,0.1,-0.4
21.349,-78.4,-73.7,111.0,0.7,0.1,-0.4
21.398,-77.9,-73.7,110.7,0.5,0.0,-0.3
21.448,-77.8,-73.6,110.6,0.1,0.1,-0.1
21.498,-78.2,-73.7,110.7,-0.4,-0.1,0.1
21.548,-78.4,-73.7,110.7,-0.2,0.0,0.0
21.598,-78.4,-73.7,110.7,0.0,0.0,0.0
21.648,-77.8,-73.6,110.3,0.6,0.1,-0.4
21.698,-77.3,-73.6,110.0,0.5,0.0,-0.3
21.748,-77.1,-73.6,110.0,0.2,0.0,0.0
21.798,-77.2,-73.6,110.0,-0.1,0.0,0.0
21.848,-77.2,-73.5,109.9,0.0,0.1,-0.1
21.898,-77.1,-73.5,109.6,0.1,0.0,-0.3
21.947,-77.2,-73.5,109.5,-0.1,0.0,-0.1
21.997,-77.0,-73.5,109.2,0.2,0.0,-0.3
22.047,-76.1,-73.5,108.7,0.9,0.0,-0.5
22.097,-75.5,-73.4,108.1,0.6,0.1,-0.6
22.147,-75.7,-73.4,108.2,-0.2,0.0,0.1
22.197,-75.7,-73.2,108.2,0.0,0.2,0.0
22.247,-75.3,-72.8,107.1,0.4,0.4,-1.1
22.297,-74.9,-72.5,106.0,0.4,0.3,-1.1
22.347,-74.7,-72.4,105.7,0.2,0.1,-0.3
