Time(s),Pitch_Normalized,Delta_Pitch_Smoothed,Label
0.049,5.744323357819987,-0.7565408469269699,0
0.099,5.164887150894209,-0.9264189902536977,0
0.15,4.418242187177086,-1.089347264582965,0
0.2,3.3736353706629174,-1.232381185817494,0
0.249,1.9616191231851374,-1.3455110172027303,0
0.299,0.18580941629780057,-1.4231730543871841,0
0.349,-1.8811074942607675,-1.6111368317081478,0
0.399,-4.1147261287199655,-1.7104083733515771,0
0.449,-6.3652757970045855,-1.7610769546808087,0
0.499,-8.487407186051854,-1.7533631217814836,0
0.548,-10.367044959261491,-1.686063313453068,0
0.599,-11.939196582621562,-1.5653641340726339,0
0.648,-13.192527359631,-1.4024379688486768,0
0.698,-14.159995847151919,-1.2105652101888835,0
0.748,-14.899014011345542,-1.0023491260585247,0
0.798,-15.467831924428538,-0.787391043696499,0
0.848,-15.905487182747535,-0.5707269268038061,0
0.898,-16.2203782306088,-0.35232085992904416,0
0.948,-16.38876705758983,-0.12780859775937614,0
0.998,-16.361317623016845,0.10961481664656816,0
1.048,-16.074314227299553,0.3666970059964555,0
1.098,-15.462405181912004,0.6478411467455558,0
1.148,-14.470613337224762,0.9537189781226048,0
1.198,-13.063847680686237,1.2809336315823217,0
1.247,-11.232043951380987,1.62230156554553,0
1.297,-8.98942045697298,1.9671355232212142,0
1.347,-6.368297401521488,2.301279236176728,0
1.397,-3.411041914785585,2.6073312355653817,0
1.447,-0.1657514021345321,2.865957626083394,0
1.497,3.310037609195298,3.0589159610442485,0
1.547,6.938478134467729,3.17336429437768,0
1.597,10.610907173741815,3.20584065482599,0
1.646,14.188962923609175,3.163863789573427,0
1.697,17.52531192975625,3.0639275026559147,1
1.746,20.501598992395813,2.9264317813039122,1
1.796,23.068986091286924,2.7697933638141574,1
1.846,25.270340494212782,2.606469851474202,1
1.896,27.228233111773562,2.4424588746760385,1
1.946,29.09856641090459,2.27966270199335,1
1.996,31.007971247336872,2.118806837888227,1
2.046,33.00317664920975,1.9606277354986787,1
2.096,35.0354959205022,1.804799854424933,1
2.146,36.98558994354268,1.6481633269748877,1
2.196,38.71338030863852,1.4845504727748762,1
2.245,40.1078763473826,1.307311265752989,1
2.295,41.116984635536255,1.113465909779897,1
2.345,41.75197376396166,0.906921719574094,1
2.395,42.07373783952232,0.69846924238012,1
2.445,42.17167906843448,0.5021667313934273,1
2.495,42.14263034513584,0.32999891726566943,1
2.545,42.07239384495069,0.18780403032694365,1
2.595,42.0201883443034,0.07459234937040264,3
2.645,42.00725725747695,-0.014850920289367764,3
2.695,42.013369481295214,-0.08613819045536744,2
2.745,41.98591665065204,-0.14261282354310084,2
2.795,41.86290812924028,-0.18492239001127048,2
2.844,41.60346456106798,-0.2121792679695254,2
2.894,41.21235593496865,-0.22321436757460092,2
2.944,40.74555083300347,-0.2168996795050063,2
2.995,40.29340644502314,-0.19169226489286828,2
3.044,39.950601165255435,-0.14541225473520072,2
3.094,39.78804466855739,-0.0761313873171197,3
3.144,39.83826046242689,0.015947100226529187,3
3.194,40.09644683236653,0.1267398542812522,1
3.244,40.53179410330003,0.2479302680904773,1
3.294,41.101594256069085,0.3684383100711578,1
3.343,41.76293556333327,0.47702961352689216,1
3.394,42.47975447778117,0.5648087433116942,1
3.443,43.22485351390824,0.626559071428462,1
3.493,43.977789545734716,0.6605791172058254,1
3.543,44.720897300524356,0.667361926188103,1
3.594,45.43613210167433,0.6478818266987751,1
3.643,46.10385117671151,0.60232189357206,1
3.693,46.702238004424785,0.5298445711688899,1
3.743,47.20541336518106,0.429544348640745,1
3.793,47.580412523056836,0.3021311073500783,1
3.843,47.78615449905387,0.15142092371617083,1
3.893,47.77820018947007,-0.015307464101047686,3
3.943,47.52029700031569,-0.188461260436339,2
3.993,46.9991006192355,-0.35829972045270964,2
4.043,46.235106537686065,-0.5170636725464632,2
4.092,45.283057460663855,-0.6601126359104995,2
4.142,44.21923857234812,-0.7857295805318287,2
4.192,43.11924079989769,-0.8939007895513654,2
4.242,42.034776639716426,-0.9847025304925993,2
4.292,40.97928616395184,-1.056949411260753,2
4.342,39.928858693735584,-1.1076619800440581,2
4.392,38.839192293956415,-1.1326945062521971,2
4.442,37.6732716953897,-1.1283794460935568,2
4.492,36.42960650662797,-1.0933730529469123,2
4.542,35.15848673724548,-1.0295367569605696,2
4.592,33.95611239814188,-0.9411889470679113,2
4.642,32.93544411141255,-0.8332480153796279,2
4.692,32.185510270428566,-0.709717706194715,2
4.741,31.73940907011073,-0.5737472605905992,2
4.791,31.567396693272727,-0.42917900849149576,2
4.842,31.596378539939305,-0.28211579861709735,2
4.891,31.742015232009265,-0.14080342777111526,2
4.941,31.93579908948371,-0.013351871514227297,3
4.991,32.13781642171301,0.09540372645421798,1
5.041,32.33732875107451,0.18572779139957946,1
5.092,32.54807812043073,0.2621177762684475,1
5.141,32.80192539627028,0.33022722939719495,1
5.191,33.139547534970745,0.3935006982990664,1
5.241,33.596686984106526,0.4514208898437289,1
5.291,34.1885744559572,0.4999958496556303,1
5.341,34.898650833911255,0.5337133806301722,1
5.391,35.67702221499993,0.5476600869995295,1
5.441,36.450007987921,0.5389647303067122,1
5.491,37.137774918269315,0.5075165352997957,1
5.54,37.67446255737623,0.45629863655945824,1
5.59,38.024678990426025,0.39149259693463706,1
5.64,38.1915726993374,0.32214306445579055,1
5.69,38.2147128879687,0.2590718694026883,1
5.74,38.15967334970111,0.21298714016103304,1
5.79,38.10350042530357,0.19214207516808698,1
5.84,38.12008147846916,0.20023489411983492,1
5.89,38.26774090902681,0.23532606336211756,1
5.94,38.57987938953133,0.2902501593547065,1
5.99,39.059195669950185,0.3543999072445686,1
6.04,39.67681149857458,0.4162094381449705,1
6.089,40.3779396240472,0.4654872486685527,1
6.139,41.094074292884464,0.4949628152334668,1
6.189,41.75871196041439,0.5008248504244726,1
6.239,42.321767731150814,0.4824582356700674,1
6.289,42.7583729119891,0.44183699274618177,1
6.339,43.06970963080383,0.38293045126630715,1
6.389,43.27598941327154,0.3111248539673639,1
6.439,43.404461746232,0.23243733572923092,1
6.489,43.477565597412,0.15246044405896414,1
6.539,43.50611601123765,0.07534994802031818,3
6.589,43.48918816372084,0.003376593787812965,3
6.639,43.41844765017677,-0.06260707715503884,3
6.689,43.28331640100403,-0.12192278689040634,2
6.739,43.075267211353996,-0.1727263135690052,2
6.789,42.79213884986723,-0.21145465556898274,2
6.838,42.44363885925344,-0.2335379064246375,2
6.888,42.056761544367475,-0.23503732937934246,2
6.938,41.67719861054195,-0.2142743136028386,2
6.988,41.363019041722175,-0.17263268249386102,2
7.038,41.170736946991276,-0.11440246147931177,2
7.088,41.138814869927415,-0.04615189598930201,3
7.138,41.27570451414839,0.023814783050779907,3
7.188,41.55698957606542,0.08576467087785886,1
7.238,41.93124259656088,0.12891056002929488,1
7.288,42.33061988997421,0.14226386124711823,1
7.338,42.68178668976124,0.11607688712778383,1
7.387,42.914408253146064,0.04354038989956024,3
7.437,42.9663042108349,-0.07781480017315161,3
7.487,42.78565765419336,-0.24542091907691982,2
7.537,42.331505818269115,-0.45179018528001225,2
7.587,41.57421876892302,-0.6853357792027716,2
7.637,40.49755651241687,-0.9316803857386062,2
7.687,39.10278038529622,-1.175196622218794,2
7.737,37.413340743760756,-1.40058810783474,2
7.787,35.47726209794649,-1.5944586537071423,2
7.836,33.364982832375176,-1.7468459063645418,2
7.887,31.162442030958125,-1.8525240891467347,2
7.937,28.9604231324875,-1.9116920419511287,2
7.987,26.841071117121935,-1.92970914344003,2
8.037,24.863046754623696,-1.9158658167954612,2
8.087,23.04897787745567,-1.8815840294270978,2
8.136,21.380636092905583,-1.8386386026023636,2
8.186,19.80568895089592,-1.7977747390621865,2
8.237,18.254682575806143,-1.7676339233534564,2
8.286,16.661421803675516,-1.7536887328104094,2
8.336,14.97859680635154,-1.7572258722024352,0
8.386,13.18469464033626,-1.7749543244729693,0
8.436,11.284083898952936,-1.7998877349470086,0
8.486,9.304183789017841,-1.823521557724097,0
8.536,7.290788032599345,-1.8384375495995626,0
8.586,5.299434632725976,-1.8400429204207185,0
8.636,3.3817587434354976,-1.8266086628253462,0
8.686,1.5704733736549485,-1.7978480094922618,0
