Time(s),Roll(deg),Pitch(deg),Yaw(deg),Delta_Roll,Delta_Pitch,Delta_Yaw
10.650,120.3,-75.9,131.7,0.3,0.1,-3.1
10.701,121.9,-75.8,128.6,1.6,0.1,-3.1
10.751,122.0,-75.8,128.1,0.1,0.0,-0.5
10.801,122.0,-75.9,128.5,0.0,-0.1,0.4
10.850,120.3,-76.0,129.2,-1.7,-0.1,0.7
10.900,119.8,-76.2,129.4,-0.5,-0.2,0.2
10.950,120.1,-76.2,129.3,0.3,0.0,-0.1
11.000,120.5,-76.2,128.4,0.4,0.0,-0.9
11.049,120.9,-76.2,127.9,0.4,0.0,-0.5
11.099,121.4,-76.1,127.6,0.5,0.1,-0.3
11.149,121.2,-76.1,127.9,-0.2,0.0,0.3
11.199,122.2,-76.1,126.5,1.0,0.0,-1.4
11.250,122.2,-76.1,124.5,0.0,0.0,-2.0
11.299,122.3,-76.2,122.5,0.1,-0.1,-2.0
11.349,121.7,-76.2,121.5,-0.6,0.0,-1.0
11.399,121.6,-76.1,121.0,-0.1,0.1,-0.5
11.449,120.8,-76.1,122.4,-0.8,0.0,1.4
11.499,120.1,-76.1,122.6,-0.7,0.0,0.2
11.549,119.2,-76.2,122.5,-0.9,-0.1,-0.1
11.599,119.0,-76.3,122.2,-0.2,-0.1,-0.3
11.649,118.7,-76.3,121.9,-0.3,0.0,-0.3
11.699,118.4,-76.4,121.5,-0.3,-0.1,-0.4
11.749,117.5,-76.5,121.8,-0.9,-0.1,0.3
11.799,116.9,-76.5,122.2,-0.6,0.0,0.4
11.848,116.6,-76.5,122.4,-0.3,0.0,0.2
11.898,116.2,-76.6,122.4,-0.4,-0.1,0.0
11.948,115.9,-76.6,121.9,-0.3,0.0,-0.5
11.999,114.5,-76.8,122.8,-1.4,-0.2,0.9
12.048,113.5,-76.8,123.2,-1.0,0.0,0.4
12.098,112.4,-76.9,123.8,-1.1,-0.1,0.6
12.148,110.9,-76.9,125.2,-1.5,0.0,1.4
12.197,110.6,-76.9,125.3,-0.3,0.0,0.1
12.247,110.0,-77.0,125.8,-0.6,-0.1,0.5
12.297,110.0,-77.0,125.6,0.0,0.0,-0.2
12.347,109.4,-77.1,126.1,-0.6,-0.1,0.5
12.397,108.4,-77.2,126.7,-1.0,-0.1,0.6
12.447,105.8,-77.3,129.0,-2.6,-0.1,2.3
12.497,104.0,-77.4,131.1,-1.8,-0.1,2.1
12.547,102.7,-77.3,132.6,-1.3,0.1,1.5
12.597,99.9,-77.3,135.6,-2.8,0.0,3.0
12.646,95.4,-77.2,140.5,-4.5,0.1,4.9
12.698,89.8,-77.2,145.6,-5.6,0.0,5.1
12.746,82.4,-77.1,151.4,-7.4,0.1,5.8
12.796,76.8,-77.0,155.6,-5.6,0.1,4.2
12.846,72.0,-76.8,159.0,-4.8,0.2,3.4
12.896,67.6,-76.5,162.4,-4.4,0.3,3.4
12.947,64.0,-75.7,166.1,-3.6,0.8,3.7
12.997,60.3,-74.4,170.4,-3.7,1.3,4.3
13.047,57.0,-73.1,173.9,-3.3,1.3,3.5
13.097,55.2,-71.7,176.1,-1.8,1.4,2.2
13.147,53.7,-70.7,177.0,-1.5,1.0,0.9
13.196,51.8,-69.2,178.7,-1.9,1.5,1.7
13.246,51.4,-67.2,-179.7,-0.4,2.0,-358.4
13.296,53.9,-63.6,-177.1,2.5,3.6,2.6
13.347,55.3,-60.3,-175.5,1.4,3.3,1.6
13.396,53.9,-57.7,-174.2,-1.4,2.6,1.3
13.446,52.4,-55.4,-173.7,-1.5,2.3,0.5
13.496,53.0,-52.4,-172.6,0.6,3.0,1.1
13.546,51.8,-49.7,-171.8,-1.2,2.7,0.8
13.596,50.8,-46.7,-170.9,-1.0,3.0,0.9
13.646,50.0,-44.1,-170.3,-0.8,2.6,0.6
13.696,49.0,-42.2,-170.1,-1.0,1.9,0.2
13.746,49.8,-40.1,-169.9,0.8,2.1,0.2
13.796,50.3,-37.8,-169.7,0.5,2.3,0.2
13.845,49.9,-35.2,-169.0,-0.4,2.6,0.7
13.895,45.7,-33.6,-168.6,-4.2,1.6,0.4
13.945,46.1,-31.0,-168.3,0.4,2.6,0.3
13.994,50.0,-27.9,-168.4,3.9,3.1,-0.1
14.044,56.7,-24.7,-168.5,6.7,3.2,-0.1
14.094,60.0,-21.7,-168.4,3.3,3.0,0.1
14.144,61.1,-18.8,-168.0,1.1,2.9,0.4
14.194,59.8,-16.5,-167.5,-1.3,2.3,0.5
14.245,55.2,-14.6,-167.1,-4.6,1.9,0.4
14.295,49.8,-13.3,-166.8,-5.4,1.3,0.3
14.345,48.2,-11.6,-167.1,-1.6,1.7,-0.3
14.394,49.0,-8.8,-167.4,0.8,2.8,-0.3
14.444,50.2,-5.8,-167.3,1.2,3.0,0.1
14.494,47.2,-3.7,-166.8,-3.0,2.1,0.5
14.544,44.8,-1.9,-166.4,-2.4,1.8,0.4
14.594,43.6,-0.1,-166.3,-1.2,1.8,0.1
14.644,45.1,1.5,-166.4,1.5,1.6,-0.1
14.693,46.6,3.4,-166.4,1.5,1.9,0.0
14.743,46.4,5.0,-166.3,-0.2,1.6,0.1
14.793,49.1,6.6,-166.5,2.7,1.6,-0.2
14.843,49.4,7.9,-166.2,0.3,1.3,0.3
14.893,45.6,8.7,-165.4,-3.8,0.8,0.8
14.943,42.7,9.1,-164.9,-2.9,0.4,0.5
14.992,43.3,8.7,-165.2,0.6,-0.4,-0.3
15.043,48.0,9.2,-165.0,4.7,0.5,0.2
15.092,48.8,9.1,-164.7,0.8,-0.1,0.3
15.142,48.0,9.0,-164.3,-0.8,-0.1,0.4
15.193,47.6,8.6,-164.1,-0.4,-0.4,0.2
15.242,48.8,8.6,-163.9,1.2,0.0,0.2
15.292,49.3,8.8,-163.9,0.5,0.2,0.0
15.342,49.1,9.0,-163.8,-0.2,0.2,0.1
15.393,45.9,9.3,-163.7,-3.2,0.3,0.1
15.443,44.7,9.2,-163.8,-1.2,-0.1,-0.1
15.493,46.6,9.9,-163.5,1.9,0.7,0.3
15.543,46.5,9.9,-163.6,-0.1,0.0,-0.1
15.593,46.8,9.8,-163.5,0.3,-0.1,0.1
15.642,47.4,9.6,-163.3,0.6,-0.2,0.2
15.692,46.6,9.6,-163.1,-0.8,0.0,0.2
15.742,46.4,9.7,-162.8,-0.2,0.1,0.3
15.793,46.3,9.7,-162.6,-0.1,0.0,0.2
15.842,45.6,9.5,-162.4,-0.7,-0.2,0.2
15.892,45.4,9.5,-162.3,-0.2,0.0,0.1
15.941,45.4,9.6,-162.1,0.0,0.1,0.2
15.991,45.5,9.5,-161.8,0.1,-0.1,0.3
16.041,45.7,9.5,-161.6,0.2,0.0,0.2
16.091,47.0,9.5,-161.4,1.3,0.0,0.2
16.141,46.8,9.4,-161.2,-0.2,-0.1,0.2
16.191,47.2,8.8,-161.0,0.4,-0.6,0.2
16.242,46.3,7.9,-161.0,-0.9,-0.9,0.0
16.291,48.2,6.7,-161.1,1.9,-1.2,-0.1
16.341,50.0,5.7,-160.7,1.8,-1.0,0.4
16.391,49.9,4.7,-160.3,-0.1,-1.0,0.4
16.440,48.2,3.3,-159.7,-1.7,-1.4,0.6
16.491,46.7,1.5,-159.4,-1.5,-1.8,0.3
16.540,46.6,-0.4,-159.1,-0.1,-1.9,0.3
16.590,47.1,-2.3,-158.9,0.5,-1.9,0.2
16.640,49.2,-4.3,-158.9,2.1,-2.0,0.0
16.691,52.5,-6.6,-159.1,3.3,-2.3,-0.2
16.741,56.4,-8.8,-159.2,3.9,-2.2,-0.1
16.790,59.5,-11.0,-159.1,3.1,-2.2,0.1
16.840,60.7,-13.2,-158.8,1.2,-2.2,0.3
16.890,62.4,-15.6,-158.7,1.7,-2.4,0.1
16.940,64.5,-18.4,-159.0,2.1,-2.8,-0.3
16.990,68.1,-21.4,-159.4,3.6,-3.0,-0.4
17.039,71.6,-24.9,-160.2,3.5,-3.5,-0.8
17.090,74.0,-28.0,-160.6,2.4,-3.1,-0.4
17.140,75.0,-30.8,-160.9,1.0,-2.8,-0.3
17.190,77.4,-33.2,-161.5,2.4,-2.4,-0.6
17.239,81.7,-35.6,-162.6,4.3,-2.4,-1.1
17.289,86.5,-37.8,-163.8,4.8,-2.2,-1.2
17.340,89.7,-39.6,-164.3,3.2,-1.8,-0.5
17.389,90.5,-41.4,-164.7,0.8,-1.8,-0.4
17.439,89.7,-43.2,-164.8,-0.8,-1.8,-0.1
17.489,89.0,-45.7,-165.5,-0.7,-2.5,-0.7
17.539,88.9,-47.9,-165.7,-0.1,-2.2,-0.2
17.589,89.9,-49.5,-166.2,1.0,-1.6,-0.5
17.639,91.9,-51.3,-166.9,2.0,-1.8,-0.7
17.689,93.5,-53.0,-167.9,1.6,-1.7,-1.0
17.739,94.5,-54.7,-169.0,1.0,-1.7,-1.1
17.789,94.0,-56.4,-170.3,-0.5,-1.7,-1.3
17.839,92.9,-57.9,-171.2,-1.1,-1.5,-0.9
17.889,91.8,-59.2,-172.3,-1.1,-1.3,-1.1
17.938,93.4,-60.2,-172.9,1.6,-1.0,-0.6
17.988,94.4,-61.3,-173.5,1.0,-1.1,-0.6
18.038,92.3,-62.6,-174.9,-2.1,-1.3,-1.4
18.088,85.1,-63.9,-176.0,-7.2,-1.3,-1.1
18.138,79.6,-65.5,-177.7,-5.5,-1.6,-1.7
18.188,79.9,-67.1,180.0,0.3,-1.6,357.7
18.238,80.8,-68.3,177.9,0.9,-1.2,-2.1
18.288,82.1,-68.8,177.0,1.3,-0.5,-0.9
18.338,82.6,-69.2,175.9,0.5,-0.4,-1.1
18.388,83.2,-69.6,175.0,0.6,-0.4,-0.9
18.438,84.2,-70.2,173.4,1.0,-0.6,-1.6
18.487,83.7,-70.8,171.9,-0.5,-0.6,-1.5
18.537,84.0,-71.2,170.5,0.3,-0.4,-1.4
18.587,85.1,-71.6,168.7,1.1,-0.4,-1.8
18.637,86.9,-72.1,166.6,1.8,-0.5,-2.1
18.688,88.1,-72.7,163.9,1.2,-0.6,-2.7
18.738,88.0,-73.1,162.0,-0.1,-0.4,-1.9
18.788,88.0,-73.5,159.7,0.0,-0.4,-2.3
18.838,89.1,-73.7,157.7,1.1,-0.2,-2.0
18.888,91.1,-74.0,154.8,2.0,-0.3,-2.9
18.938,93.8,-74.1,152.2,2.7,-0.1,-2.6
18.988,96.6,-74.5,148.7,2.8,-0.4,-3.5
19.038,98.7,-74.7,145.6,2.1,-0.2,-3.1
19.088,101.5,-75.2,141.9,2.8,-0.5,-3.7
19.138,103.0,-75.4,139.1,1.5,-0.2,-2.8
19.188,105.0,-75.5,135.9,2.0,-0.1,-3.2
19.238,108.2,-75.7,131.9,3.2,-0.2,-4.0
19.287,111.1,-75.8,128.0,2.9,-0.1,-3.9
19.337,113.2,-75.9,125.0,2.1,-0.1,-3.0
19.387,113.8,-75.9,123.9,0.6,0.0,-1.1
19.437,114.5,-75.8,123.4,0.7,0.1,-0.5
19.487,116.6,-75.6,121.7,2.1,0.2,-1.7
19.536,118.5,-75.5,120.2,1.9,0.1,-1.5
19.586,119.5,-75.4,118.9,1.0,0.1,-1.3
19.636,120.0,-75.4,118.1,0.5,0.0,-0.8
19.686,120.8,-75.3,117.7,0.8,0.1,-0.4
19.736,120.4,-75.3,118.6,-0.4,0.0,0.9
19.786,120.5,-75.3,118.6,0.1,0.0,0.0
19.836,120.2,-75.4,118.6,-0.3,-0.1,0.0
19.886,120.4,-75.5,117.8,0.2,-0.1,-0.8
19.936,121.0,-75.4,116.7,0.6,0.1,-1.1
19.985,120.1,-75.6,117.2,-0.9,-0.2,0.5
20.035,119.8,-75.6,117.5,-0.3,0.0,0.3
20.085,119.6,-75.6,118.0,-0.2,0.0,0.5
20.135,120.2,-75.5,118.3,0.6,0.1,0.3
20.185,120.8,-75.4,117.5,0.6,0.1,-0.8
20.235,120.9,-75.5,116.4,0.1,-0.1,-1.1
20.286,121.3,-75.4,115.7,0.4,0.1,-0.7
20.336,120.9,-75.4,116.4,-0.4,0.0,0.7
20.386,120.3,-75.3,117.7,-0.6,0.1,1.3
20.436,120.5,-75.2,117.8,0.2,0.1,0.1
20.486,120.8,-75.1,117.7,0.3,0.1,-0.1
20.535,122.2,-75.0,116.6,1.4,0.1,-1.1
20.585,122.5,-75.0,116.6,0.3,0.0,0.0
20.635,123.2,-74.9,116.4,0.7,0.1,-0.2
20.685,124.7,-74.9,116.0,1.5,0.0,-0.4
20.734,125.9,-74.9,116.5,1.2,0.0,0.5
20.784,125.8,-75.0,116.9,-0.1,-0.1,0.4
20.834,124.9,-75.2,116.9,-0.9,-0.2,0.0
20.884,124.8,-75.3,116.9,-0.1,-0.1,0.0
20.935,125.1,-75.3,117.3,0.3,0.0,0.4
20.984,126.0,-75.5,117.7,0.9,-0.2,0.4
21.035,127.2,-75.7,117.0,1.2,-0.2,-0.7
21.084,125.7,-76.1,117.8,-1.5,-0.4,0.8
21.134,123.7,-76.5,119.6,-2.0,-0.4,1.8
21.183,123.7,-76.7,120.0,0.0,-0.2,0.4
21.233,124.5,-76.7,119.3,0.8,0.0,-0.7
21.283,126.3,-76.6,118.1,1.8,0.1,-1.2
21.333,128.0,-76.5,117.6,1.7,0.1,-0.5
21.384,128.7,-76.6,116.8,0.7,-0.1,-0.8
21.434,128.5,-76.7,116.0,-0.2,-0.1,-0.8
21.484,128.7,-76.7,115.9,0.2,0.0,-0.1
21.534,129.0,-76.6,116.0,0.3,0.1,0.1
