Pitch_Normalized,Delta_Pitch_Smoothed,Roll_Normalized,Delta_Roll_Smoothed,Yaw_Normalized,Delta_Yaw_Smoothed,Label1_Move,Label2_Bend,Label4_Speed
0.10843445546549901,-0.01545610248671494,-6.025270625364158,0.8117943198420534,6.563689987792117,-0.8828596525839998,0,0,0
0.0941302299371074,-0.01813782147013872,-5.4432005971184765,0.9919557031578634,5.938104098249312,-1.0812876416451,0,0,0
0.07759661557199138,-0.020712746509429638,-4.652513524124245,1.1546253016185173,5.08225413599007,-1.2601901417455557,0,0,0
0.057038465865346666,-0.02291243102678031,-3.5091368761247423,1.2905773877038076,3.836615687770461,-1.4088635611705627,0,0,0
0.031153943031924314,-0.024488281520498215,-1.9662990261538908,1.3975807352847118,2.1493917248721175,-1.5242447723056027,0,0,0
-0.0003924733553333226,-0.02530158509138829,-0.07353640641697723,1.4785816726236631,0.0759641379215168,-1.609033729143033,0,0,0
-0.03655477010050845,-0.02790782396937743,2.0571064859654626,1.6924029048747755,-2.257641004426773,-1.8352666454422917,0,0,0
-0.07486499274874348,-0.028397428011203374,4.299348476266303,1.839703167415611,-4.707218501572385,-1.986026604392194,0,0,0
-0.1119600782189849,-0.028106461105093673,6.55295599219825,1.9549601259525573,-7.154512962958307,-2.0981493496140216,0,0,0
-0.1445813954483839,-0.027052234977615795,8.760546100872475,2.0182605876857296,-9.526647303638214,-2.1511715614795066,0,0,0
-0.1706437842282753,-0.025257098616654615,10.898758423383597,2.017464950545174,-11.7889764666308,-2.1341828582523505,0,0,0
-0.18984405017492634,-0.022723326446413238,12.953831077037634,1.9502102132863612,-13.922161945672627,-2.0475485587774584,0,0,0
-0.20346799547894534,-0.019479728793012897,14.897087735401328,1.8230069289701292,-15.899239360150148,-1.9012525383209777,0,0,0
-0.2134838839108113,-0.015656288290003317,16.673469000732553,1.6481341696704916,-17.675099927024604,-1.710918728470483,0,0,0
-0.22141704313462185,-0.01151335011206811,18.20835047929785,1.4398707446002974,-19.192436857651387,-1.4933998064956142,0,0,0
-0.2276257378194657,-0.0073799103860324065,19.428565726446635,1.211583506592622,-20.39952144985307,-1.2636000858328997,0,0,0
-0.2313520580306374,-0.0035289013102101307,20.287175775666753,0.9745052040537601,-21.27016638763655,-1.0332687095577455,0,0,0
