Pitch_Normalized,Delta_Pitch_Smoothed,Roll_Normalized,Delta_Roll_Smoothed,Yaw_Normalized,Delta_Yaw_Smoothed,Label1_Move,Label2_Bend,Label4_Speed
-0.05169846207350304,-0.00995167218305255,0.7285935233431644,-0.12111587618753816,-0.9094265715818182,0.16381025620673598,0,0,0
-0.08782732287613726,-0.001298697093737644,0.5761689774147811,-0.1264346785554539,-0.705577302643988,0.16948548958243018,0,0,0
-0.11321211128336017,0.007870558636128067,0.4246202542926625,-0.13161791760309324,-0.5006171568816598,0.17244590535562818,0,0,0
-0.11929345930552415,0.01677372426178536,0.2737262192159733,-0.13854621306095272,-0.29451638820991377,0.17445814527655834,0,0,0
-0.1014568229887658,0.02502167676553313,0.12301414240547359,-0.1489829613014927,-0.09037529054813831,0.17747289268076985,0,0,0
-0.0594906446359289,0.032529387602025395,-0.03001454798955905,-0.16399408826324519,0.10748636591276295,0.18306900964512493,0,0,0
0.0033954483793934287,0.04331819784864308,-0.19273189987848838,-0.20154251797157627,0.29769476590757904,0.21082519763940866,0,0,0
0.08249133202077985,0.0584571203118287,-0.3797761811444573,-0.23015470021012305,0.48623859063064856,0.22199284052426832,0,0,0
0.17349662881629513,0.07323643928911139,-0.6122531283702699,-0.26108579458065717,0.6878294625451105,0.2338060145481265,0,0,0
0.2735954139467509,0.08675858745622947,-0.9113473592892873,-0.2883344292614531,0.9212635248694312,0.2413956222959726,0,0,0
0.38148351641292777,0.09849946567115211,-1.2868316563725983,-0.3059266158601666,1.1988254048122684,0.2400744374196023,0,0,0
0.49674388024214977,0.10836753792337675,-1.7253780246864494,-0.30995569025291586,1.5143511025986953,0.22717554028489245,0,0,0
0.6191522816077537,0.11660090479992533,-2.1862376915139095,-0.299692491689499,1.837442988599605,0.20298040472669782,0,0,0
0.7482924152567705,0.12353880963377861,-2.6096180733985577,-0.2772629140856253,2.1194398347498122,0.1702814837542519,0,0,0
0.8835378337227553,0.1293914673304201,-2.9362520161961925,-0.24628834803821248,2.3103690836478847,0.1329791547175489,0,0,0
