Pitch_Normalized,Delta_Pitch_Smoothed,Roll_Normalized,Delta_Roll_Smoothed,Yaw_Normalized,Delta_Yaw_Smoothed,Label1_Move,Label2_Bend,Label4_Speed
0.47447479331725617,-0.09494850235353454,-0.7076858732270637,0.2932029882264544,0.35281719328337147,-0.19705946125667423,0,0,0
0.3554310777417271,-0.0967200755554624,-0.15829700388404433,0.228332389772928,-0.042939106336902455,-0.14236506502079038,0,0,0
0.23544016478712138,-0.09552721803140685,0.3125279922496276,0.15283041288346258,-0.37459005164782866,-0.07983297367183947,0,0,0
0.11557854292821901,-0.09180214852554336,0.6348404029998704,0.07698535443286403,-0.5847982180180651,-0.018072673088365576,0,0,0
-0.00026771845041650977,-0.08616128387369157,0.7583290679052084,0.009328459114838792,-0.6324801129999997,0.03553634982987338,0,0,0
-0.1058456600155182,-0.07941511042901084,0.6623084654105043,-0.044093141622650475,-0.5013731968413708,0.07556797713684063,0,0,0
-0.19421573290259175,-0.07972063935937541,0.3621270169571744,-0.08815053013923801,-0.20601362241950483,0.10894113616535037,0,0,0
-0.2599423948870907,-0.06754395743033541,-0.09180303776415144,-0.17301864576423043,0.20823580857644686,0.16605629145929157,0,0,0
-0.300976761545968,-0.055795569601816905,-0.6237297411935145,-0.2327732492767467,0.6726443417522319,0.19769728822402044,0,0,0
-0.3196763109728522,-0.045549904078978895,-1.1486172894535684,-0.2597848515117775,1.1084969646517777,0.19741320117010447,0,0,0
-0.32273160027649794,-0.03779599468885238,-1.5891911746194438,-0.25049815895615807,1.4422285549368752,0.1626746513763962,0,0,0
-0.320008496561627,-0.0332445298407734,-1.8884834615263486,-0.20596218248293355,1.6176238082560133,0.09533163297508054,0,0,0
-0.3225155312310477,-0.032145013954517763,-2.0152045005178394,-0.13195951015417934,1.6023828305923757,0.0016624887668285737,0,0,0
-0.33992049786156997,-0.034191985549857404,-1.9630081121179046,-0.038309101312792394,1.3893337936829795,-0.10832894868856613,0,0,0
-0.37822766533894026,-0.03855542112622885,-1.7466525216563724,0.0627793379446615,0.9942664007639621,-0.22245156790221046,0,0,0
-0.43829095842325216,-0.04401418602077882,-1.3973133594188312,0.15892886772961817,0.45194313290943455,-0.3283741293263375,0,0,0
-0.5156658724477694,-0.04914954312104669,-0.9574680845846189,0.23969356275624562,-0.1893887347512191,-0.4155790661543179,0,0,0
-0.6018622503856648,-0.05256944583841516,-0.47489405089207537,0.29788933653043587,-0.8750536783092144,-0.47667221077081623,0,0,0
-0.6865309728082565,-0.053147742097959846,0.004063638253100521,0.3299324943381805,-1.5518713372698727,-0.5078477204847417,0,0,0
-0.7598181711806404,-0.05025028828580105,0.44067138784261317,0.33543508484015233,-2.1752443286115977,-0.5086976929922997,0,0,0
-0.8142270314869648,-0.04389159731530583,0.8077444529430124,0.31651384104730196,-2.713562106606304,-0.48170903561411793,0,0,0
-0.8457029549457786,-0.0347549072919648,1.09040990377801,0.2771494146827777,-3.149098299452149,-0.43167459170804534,0,0,0
-0.8539929522106462,-0.02404630253263207,1.2841204428639656,0.22269169296620106,-3.476094374255041,-0.3650688760043394,0,0,0
-0.8424233807195805,-0.013229343603823907,1.3913427362836188,0.1594566744324581,-3.6976431362400177,-0.28937533393336706,0,0,0
-0.8171436384919986,-0.0037433816958127863,1.4184858888166474,0.09432845857374446,-3.822823955377217,-0.21237707359468488,0,0,0
-0.7858400313429001,0.0032023595908100334,1.374180787408946,0.034277519887717746,-3.864802784171019,-0.14142516500567126,0,0,0
-0.7561288977740901,0.006736036956493763,1.2694488450773918,-0.014311608676872822,-3.8400774947946132,-0.08265269877578163,0,0,0
-0.7341556864239038,0.0063817791754530616,1.1196726934325056,-0.04658670351147407,-3.768807017642885,-0.04009115369830738,0,0,0
-0.7239647897663843,0.0021403644966341063,0.9473482239905451,-0.060381093002098395,-3.6756420732167214,-0.0147564289613058,0,0,0
-0.7277945752725401,-0.005392503478884691,0.7834465867197906,-0.057234438153420795,-3.5894959786683103,-0.003995406550031078,0,0,0
-0.7468666619220272,-0.01495361391936285,0.6646283661742842,-0.042710303190968094,-3.54008909436412,-0.0015685144051658995,0,0,0
-0.781885163191248,-0.024725169246889323,0.6245428686632692,-0.02550812154747604,-3.5500098364352226,0.0011485206638425893,0,0,0
-0.8325893072443051,-0.03270922662985356,0.6803095128429817,-0.015370501552230565,-3.623658663868099,0.012947705499416883,0,0,0
-0.8963484155084274,-0.037273157218139376,0.8189983547494109,-0.020489698322687388,-3.7375972017403285,0.040304434569100066,0,0,0
-0.9666797776856271,-0.03762937060120493,0.9913828569069665,-0.045490900231679635,-3.838509099428876,0.08566616897198145,0,0,0
-1.0330917238117934,-0.03401055688861163,1.1190995719341856,-0.09077075769818918,-3.853317577532593,0.14719321586398734,0,0,0
-1.0832211640726257,-0.027460157485076308,1.115743829555086,-0.1531945355791436,-3.7106004398004444,0.21984768074058963,0,0,0
-1.1068872586052976,-0.01937432930015177,0.9147757102056318,-0.22745585313464717,-3.3657626719518845,0.29706870057785295,0,0,0
-1.1002584957784336,-0.011058439196463609,0.49243922167374876,-0.3072317411626571,-2.818980383496907,0.37214770587207224,0,0,0
-1.0679001441586564,-0.0035101611584991586,-0.12426099026210125,-0.3856949632175713,-2.117563820028437,0.43885727534270985,0,0,0
-1.0214682367727903,0.0025427849511814316,-0.8673169896171515,-0.45563735241217385,-1.3416122869582239,0.491556148422373,0,0,0
-0.9756284561927657,0.006496786501993768,-1.6500156626832023,-0.5098621180530316,-0.5793228306566931,0.52538682355666,0,0,0
-0.9431736992089412,0.0078075555227371755,-2.3920078987835893,-0.5422691879477071,0.09781839485262367,0.5369877839218787,0,0,0
-0.931450027093419,0.006091022816528379,-3.037951277426302,-0.549383349600113,0.6509755516867699,0.5255369709637264,0,0,0
-0.9412519281738128,0.001312804366533271,-3.564990667214772,-0.5315629847989257,1.0770523847948539,0.4934714994752468,0,0,0
-0.9681238587918557,-0.006103190180131435,-3.97952160859613,-0.4931996995557085,1.4005506580340068,0.4462886224587564,0,0,0
-1.005145608845254,-0.015369985469514801,-4.306948049921985,-0.441749797755827,1.6592773994183432,0.39133155535294434,0,0,0
-1.0459770304400138,-0.025617518281674734,-4.579057785795499,-0.3859891176213054,1.88960703768538,0.33600188854297813,0,0,0
-1.0871304521131009,-0.03621440538146033,-4.823190626315508,-0.3341320480700688,2.1157346112555615,0.28609163164790485,0,0,0
-1.1289320459599708,-0.046963834537463355,-5.056257985819187,-0.2923582300477904,2.345322404559127,0.24480655409395952,0,0,0
-1.1751680914679383,-0.058075880951570014,-5.284814967175421,-0.2640076215818681,2.5717032665712196,0.21268830042989464,0,0,0
-1.231803639009513,-0.06992963662590057,-5.509906838896256,-0.24945893203547342,2.780696054773088,0.1882751048487208,0,0,0
-1.3053177530235445,-0.08273844964768529,-5.733328379484277,-0.24661234976419025,2.9587347113316724,0.1691591408661907,0,0,0
-1.4010883724680525,-0.09627998134359643,-5.961533577904206,-0.251883148975719,3.099041092626365,0.1531207503031254,0,0,0
-1.522010737689513,-0.1098239194245565,-6.205066883033453,-0.26152712191260574,3.2039353890938003,0.1391090888387751,0,0,0
-1.6674202250508614,-0.1222923308361544,-6.474110928950864,-0.2729237758140798,3.2833017065212147,0.12785485710022754,0,0,0
-1.8325301053221068,-0.13257043706617821,-6.773071547563887,-0.2852935835372136,3.35086880808025,0.12186241569827701,0,0,0
-2.008776843875978,-0.13981512740262617,-7.097889275552689,-0.29944600514151176,3.420814540716634,0.12460449278151628,0,0,0
-2.185369646358666,-0.1436264098983898,-7.438461845441566,-0.3166057716109833,3.5068254996433126,0.13904634216291498,0,0,0
-2.351855354321515,-0.14403767193393263,-7.785495743959984,-0.3369058029015065,3.6238709755614025,0.16602863648086838,0,0,0
-2.5008724621297205,-0.14137736674030493,-8.137750802547558,-0.35836913814918747,3.7903274235539897,0.2032306761620518,0,0,0
-2.6299549130357747,-0.13609408339696644,-8.504366890311374,-0.3769214100497663,4.026740982588251,0.2452107732334028,0,0,0
-2.7415818520074424,-0.12861140842911425,-8.89938609559411,-0.38736317668757464,4.349198132960822,0.2844853315412109,0,0,0
-2.841465091807379,-0.11923311257038165,-9.33059160691927,-0.38471102433336596,4.759327457435049,0.31310676263051535,0,0,0
-2.935784405092562,-0.10809938133002106,-9.788758264525327,-0.3652188304608629,5.236242150714318,0.3240522948746502,0,0,0
-3.0283610590205257,-0.09520519743707467,-10.243325029448528,-0.3267382118169394,5.735409438855243,0.3120159782221904,0,0,0
-3.1186441896132493,-0.08049514661592241,-10.646703314439634,-0.2685925100569463,6.195722123492359,0.2736830531499848,0,0,0
-3.2011079695797946,-0.06401270258690772,-10.944999518886348,-0.19142924643923037,6.5518821670217875,0.20787676910599232,0,0,0
-3.2663634596588764,-0.046028786294991166,-11.090650150050195,-0.09735749523747046,6.747348448389815,0.1158505899492411,0,0,0
-3.3039073286922616,-0.027067335520354164,-11.052877862129378,0.009767100136915018,6.744030757783307,0.0015898597198940934,0,0,0
-3.3058239282889446,-0.0078122951279922855,-10.82367590311702,0.12433310507634446,6.527157955053838,-0.12827671102320296,0,0,0
-3.270081938904852,0.01103202738260336,-10.418659354703678,0.23951059610317316,6.105508673648174,-0.2651889595342496,0,0,0
-3.201869714957354,0.028827688969414567,-9.872961047968815,0.3481910824574769,5.507704032453233,-0.39980888506043327,0,0,0
-3.1121384470109206,0.04499287546171473,-9.23292060555012,0.44392345819974965,4.77522605463399,-0.5231858757422898,0,0,0
-3.013907356372485,0.058937638288780646,-8.545427213761883,0.5215301919683512,3.9534750404822887,-0.6276043135405132,0,0,0
-2.918040785194492,0.07003570506971926,-7.848219068416796,0.5773761928353437,3.0835198435127467,-0.707063340669913,0,0,0
-2.8303672999191036,0.07769485597522845,-7.164792489864865,0.6094629035806733,2.1976332728880266,-0.7575266790027015,0,0,0
-2.7511792149626473,0.08150789026816056,-6.505764936888852,0.6174904222159953,1.320023409598889,-0.7770626155075163,0,0,0
-2.67698707677107,0.08139865744260959,-5.875348230366683,0.602855618310133,0.4713053129846827,-0.7658571474160141,0,0,0
-2.603550277995069,0.07767806697064543,-5.279115933775941,0.5684389476122036,-0.3266026489158236,-0.7260093355318034,0,0,0
-2.52887536853666,0.07098267129195932,-4.729046867310288,0.5181142914914872,-1.0481088349731777,-0.6611161350819372,0,0,0
-2.4550030362232462,0.0621283851576905,-4.2437551325437255,0.45613674527131,-1.6651174814269893,-0.575839229832907,0,0,0
-2.387883140531258,0.051941285836622345,-3.844404864867485,0.38671229395952056,-2.1508674417069074,-0.475703469443124,0,0,0
-2.3353577773044663,0.041128570601115653,-3.548531129428085,0.31395674940723806,-2.4848673006840443,-0.3671873776552914,0,0,0
-2.3040806434528918,0.030232811559331198,-3.3642842988470107,0.24214258409760703,-2.657686310337084,-0.2578575337754344,0,0,0
-2.296756933617587,0.019676181680762284,-3.2868516157036964,0.17585151542128868,-2.674872454816324,-0.15613427224445928,0,0,0
-2.31095444155288,0.009860032826499322,-3.29766955026966,0.11965577212192358,-2.559401421543214,-0.07042106294294541,0,0,0
-2.3398935089514907,0.0012545290952189702,-3.366197442816471,0.0772768916168772,-2.351850366954025,-0.007710831906817361,0,0,0
-2.374658961177758,-0.005593700665889401,-3.4539223893906126,0.05057170267018165,-2.1072700247696616,0.027862133218648923,0,0,0
-2.406788461187446,-0.010177118435562705,-3.520600779563054,0.03886681023289214,-1.8879453713604164,0.03596694883224956,0,0,0
-2.430275040271667,-0.012236401867107815,-3.532489146091052,0.039011915504440255,-1.7523194644026319,0.020162311432315505,0,0,0
-2.4424577452710565,-0.01195844879028556,-3.4709862163749534,0.04618893263102848,-1.742225800495163,-0.012903298213147707,0,0,0
-2.443820147190152,-0.010041698364513251,-3.3386878381656686,0.055199521613651825,-1.8722461095204181,-0.05492778860197234,0,0,0
-2.4371289616600933,-0.007570567797662875,-3.1598630270991634,0.06179329649836092,-2.1251978123615487,-0.09763348162223337,0,0,0
-2.42644466212397,-0.0057364149314764745,-2.974165143802608,0.06363481894268261,-2.456063196013929,-0.13428222776254445,0,0,0
-2.4163414215204426,-0.005508711503394182,-2.8249622893934117,0.0606852326870964,-2.803905436947801,-0.1607089976987453,0,0,0
-2.4113714251980127,-0.007373995628397268,-2.7456743341331418,0.054977247944634655,-3.1086793075629373,-0.17569122157744488,0,0,0
-2.4155991869281195,-0.01122652185673445,-2.748264477832862,0.04990834527187502,-3.328185183176359,-0.1806351056244452,0,0,0
-2.4320231104925227,-0.016430455149149738,-2.8175741999637864,0.049268343527710104,-3.450092302395106,-0.17874262273149952,0,0,0
