Time(s),Roll_Filtered,Pitch_Filtered,Yaw_Filtered,Label
14.636,15.565240190254341,-68.47125294062121,-47.90233093538212,0
14.686,15.545040930655322,-68.47554182192364,-47.88021221466155,0
14.735,15.515806854408156,-68.47450490897452,-47.8626966746784,0
14.786,15.476330902855494,-68.46770222135208,-47.84655190555722,0
14.836,15.424822172065426,-68.4548896401694,-47.827708104131325,0
14.885,15.360970853133972,-68.435772351028,-47.80353123341721,0
14.935,15.287784793408072,-68.41017409900459,-47.77472251188028,0
14.985,15.212235044777124,-68.37862160699146,-47.745927661064776,0
15.034,15.144066460059532,-68.34305959503457,-47.72455574591843,0
15.084,15.092858513334214,-68.30723568820397,-47.71806160818748,0
15.134,15.064198314140555,-68.27633286509818,-47.73063734044246,0
15.184,15.056277216190246,-68.25568896550024,-47.7605448375711,0
15.234,15.058230315035868,-68.24887882535242,-47.79914483495062,0
15.284,15.051168991753661,-68.25588961069485,-47.83215697011492,0
15.334,15.012156408715631,-68.27230751057093,-47.84296582556334,0
15.384,14.920396898382,-68.29012596145559,-47.81707545176768,0
15.435,14.76389836882534,-68.30007080214152,-47.74637954100113,0
15.483,14.544296373448857,-68.29460674509393,-47.63192576738912,0
15.533,14.277845902312226,-68.27043822712847,-47.484285856985586,0
15.583,13.991865643909883,-68.22950582433162,-47.32136317075539,0
15.633,13.717695138492342,-68.1781108481305,-47.16427142205365,0
15.683,13.482647070783907,-68.12459521919325,-47.0324981681404,0
15.734,13.30374637419231,-68.07658549431706,-46.9396820388268,0
15.783,13.185120854945591,-68.03889264525222,-46.89102892368819,0
15.833,13.119357154005032,-68.01274988038726,-46.88290919649867,0
15.883,13.091793571404798,-67.99644018923584,-46.904652909691094,0
15.934,13.086020916284923,-67.98681184040431,-46.94200824161463,0
15.984,13.088770997114826,-67.98090005543149,-46.98125267139869,0
16.034,13.09276646991607,-67.97696807598807,-47.01274186056047,0
16.083,13.096919762270838,-67.97469225194524,-47.03286386596883,0
16.133,13.104284093011536,-67.97467293466448,-47.043917337601705,0
16.183,13.11894306465012,-67.97766136881603,-47.05220105701741,0
16.233,13.143214209274733,-67.98381676445061,-47.06526536160931,0
16.283,13.176132297549891,-67.99217559080164,-47.08946328162775,0
16.333,13.213504373524716,-68.00050360469506,-47.128549357694574,0
16.383,13.24926827588615,-68.00570853016772,-47.18341342176354,0
16.433,13.277579925984599,-68.00481640022323,-47.252562536870805,0
16.483,13.294915262089889,-67.99618098121718,-47.332888408216974,0
16.533,13.301440827527319,-67.98036411209787,-47.42042729504586,0
16.582,13.301081419971725,-67.96020891344133,-47.51098022756912,0
